LCLid,tstp,energy(kWh/hh)
MAC000450,2012-10-28 18:30:00.0000000, 2.072 
MAC000450,2012-10-28 19:00:00.0000000, 2.6199999 
MAC000450,2012-10-28 19:30:00.0000000, 2.7019999 
MAC000450,2012-10-28 20:00:00.0000000, 1.88 
MAC000450,2012-10-28 20:30:00.0000000, 1.715 
MAC000450,2012-10-28 21:00:00.0000000, 1.8 
MAC000450,2012-10-28 21:30:00.0000000, 2.1830001 
MAC000450,2012-10-28 22:00:00.0000000, 2.1359999 
MAC000450,2012-10-28 22:30:00.0000000, 2.0539999 
MAC000450,2012-10-28 23:00:00.0000000, 1.776 
MAC000450,2012-10-28 23:30:00.0000000, 1.089 
MAC000450,2012-10-29 00:00:00.0000000, 0.975 
MAC000450,2012-10-29 00:30:00.0000000, 0.914 
MAC000450,2012-10-29 01:00:00.0000000, 0.853 
MAC000450,2012-10-29 01:30:00.0000000, 0.938 
MAC000450,2012-10-29 02:00:00.0000000, 0.848 
MAC000450,2012-10-29 02:30:00.0000000, 0.814 
MAC000450,2012-10-29 03:00:00.0000000, 0.874 
MAC000450,2012-10-29 03:30:00.0000000, 0.781 
MAC000450,2012-10-29 04:00:00.0000000, 0.889 
MAC000450,2012-10-29 04:30:00.0000000, 0.818 
MAC000450,2012-10-29 05:00:00.0000000, 0.847 
MAC000450,2012-10-29 05:30:00.0000000, 0.818 
MAC000450,2012-10-29 06:00:00.0000000, 0.727 
MAC000450,2012-10-29 06:30:00.0000000, 0.83 
MAC000450,2012-10-29 07:00:00.0000000, 0.943 
MAC000450,2012-10-29 07:30:00.0000000, 1.88 
MAC000450,2012-10-29 08:00:00.0000000, 1.6390001 
MAC000450,2012-10-29 08:30:00.0000000, 1.664 
MAC000450,2012-10-29 09:00:00.0000000, 1.688 
MAC000450,2012-10-29 09:30:00.0000000, 1.4579999 
MAC000450,2012-10-29 10:00:00.0000000, 1.095 
MAC000450,2012-10-29 10:30:00.0000000, 0.99 
MAC000450,2012-10-29 11:00:00.0000000, 1.289 
MAC000450,2012-10-29 11:30:00.0000000, 1.39 
MAC000450,2012-10-29 12:00:00.0000000, 1.818 
MAC000450,2012-10-29 12:30:00.0000000, 1.939 
MAC000450,2012-10-29 13:00:00.0000000, 2.0829999 
MAC000450,2012-10-29 13:30:00.0000000, 1.622 
MAC000450,2012-10-29 14:00:00.0000000, 1.117 
MAC000450,2012-10-29 14:30:00.0000000, 1.581 
MAC000450,2012-10-29 15:00:00.0000000, 1.524 
MAC000450,2012-10-29 15:30:00.0000000, 1.436 
MAC000450,2012-10-29 16:00:00.0000000, 1.704 
MAC000450,2012-10-29 16:30:00.0000000, 1.75 
MAC000450,2012-10-29 17:00:00.0000000, 2.0639999 
MAC000450,2012-10-29 17:30:00.0000000, 1.697 
MAC000450,2012-10-29 18:00:00.0000000, 2.0409999 
MAC000450,2012-10-29 18:30:00.0000000, 1.831 
MAC000450,2012-10-29 19:00:00.0000000, 1.995 
MAC000450,2012-10-29 19:30:00.0000000, 2.039 
MAC000450,2012-10-29 20:00:00.0000000, 1.967 
MAC000450,2012-10-29 20:30:00.0000000, 2.46 
MAC000450,2012-10-29 21:00:00.0000000, 1.887 
MAC000450,2012-10-29 21:30:00.0000000, 1.849 
MAC000450,2012-10-29 22:00:00.0000000, 1.933 
MAC000450,2012-10-29 22:30:00.0000000, 1.836 
MAC000450,2012-10-29 23:00:00.0000000, 1.571 
MAC000450,2012-10-29 23:30:00.0000000, 1.5829999 
MAC000450,2012-10-30 00:00:00.0000000, 1.288 
MAC000450,2012-10-30 00:30:00.0000000, 1.206 
MAC000450,2012-10-30 01:00:00.0000000, 1.074 
MAC000450,2012-10-30 01:30:00.0000000, 1.0549999 
MAC000450,2012-10-30 02:00:00.0000000, 1.0420001 
MAC000450,2012-10-30 02:30:00.0000000, 1.013 
MAC000450,2012-10-30 03:00:00.0000000, 1.081 
MAC000450,2012-10-30 03:30:00.0000000, 0.978 
MAC000450,2012-10-30 04:00:00.0000000, 1.104 
MAC000450,2012-10-30 04:30:00.0000000, 1.034 
MAC000450,2012-10-30 05:00:00.0000000, 1.002 
MAC000450,2012-10-30 05:30:00.0000000, 1.016 
MAC000450,2012-10-30 06:00:00.0000000, 0.954 
MAC000450,2012-10-30 06:30:00.0000000, 0.948 
MAC000450,2012-10-30 07:00:00.0000000, 1.069 
MAC000450,2012-10-30 07:30:00.0000000, 1.954 
MAC000450,2012-10-30 08:00:00.0000000, 2.885 
MAC000450,2012-10-30 08:30:00.0000000, 2.184 
MAC000450,2012-10-30 09:00:00.0000000, 2.359 
MAC000450,2012-10-30 09:30:00.0000000, 2.372 
MAC000450,2012-10-30 10:00:00.0000000, 1.73 
MAC000450,2012-10-30 10:30:00.0000000, 1.584 
MAC000450,2012-10-30 11:00:00.0000000, 1.27 
MAC000450,2012-10-30 11:30:00.0000000, 3.056 
MAC000450,2012-10-30 12:00:00.0000000, 2.7720001 
MAC000450,2012-10-30 12:30:00.0000000, 2.352 
MAC000450,2012-10-30 13:00:00.0000000, 1.311 
MAC000450,2012-10-30 13:30:00.0000000, 1.133 
MAC000450,2012-10-30 14:00:00.0000000, 0.86 
MAC000450,2012-10-30 14:30:00.0000000, 2.9349999 
MAC000450,2012-10-30 15:00:00.0000000, 2.4809999 
MAC000450,2012-10-30 15:30:00.0000000, 1.749 
MAC000450,2012-10-30 16:00:00.0000000, 1.28 
MAC000450,2012-10-30 16:30:00.0000000, 1.224 
MAC000450,2012-10-30 17:00:00.0000000, 1.107 
MAC000450,2012-10-30 17:30:00.0000000, 1.086 
MAC000450,2012-10-30 18:00:00.0000000, 1.531 
MAC000450,2012-10-30 18:30:00.0000000, 1.853 
MAC000450,2012-10-30 19:00:00.0000000, 1.893 
MAC000450,2012-10-30 19:30:00.0000000, 2.0079999 
MAC000450,2012-10-30 20:00:00.0000000, 1.9170001 
MAC000450,2012-10-30 20:30:00.0000000, 2.118 
MAC000450,2012-10-30 21:00:00.0000000, 2.425 
MAC000450,2012-10-30 21:30:00.0000000, 2.0150001 
MAC000450,2012-10-30 22:00:00.0000000, 2.1960001 
MAC000450,2012-10-30 22:30:00.0000000, 2.3080001 
MAC000450,2012-10-30 23:00:00.0000000, 1.816 
MAC000450,2012-10-30 23:30:00.0000000, 2.26 
MAC000450,2012-10-31 00:00:00.0000000, 1.247 
MAC000450,2012-10-31 00:30:00.0000000, 0.999 
MAC000450,2012-10-31 01:00:00.0000000, 0.958 
MAC000450,2012-10-31 01:30:00.0000000, 1.059 
MAC000450,2012-10-31 02:00:00.0000000, 0.951 
MAC000450,2012-10-31 02:30:00.0000000, 0.894 
MAC000450,2012-10-31 03:00:00.0000000, 0.9 
MAC000450,2012-10-31 03:30:00.0000000, 0.913 
MAC000450,2012-10-31 04:00:00.0000000, 0.894 
MAC000450,2012-10-31 04:30:00.0000000, 0.872 
MAC000450,2012-10-31 05:00:00.0000000, 0.916 
MAC000450,2012-10-31 05:30:00.0000000, 0.911 
MAC000450,2012-10-31 06:00:00.0000000, 1.026 
MAC000450,2012-10-31 06:30:00.0000000, 0.998 
MAC000450,2012-10-31 07:00:00.0000000, 0.856 
MAC000450,2012-10-31 07:30:00.0000000, 1.224 
MAC000450,2012-10-31 08:00:00.0000000, 2.109 
MAC000450,2012-10-31 08:30:00.0000000, 3.2639999 
MAC000450,2012-10-31 09:00:00.0000000, 1.897 
MAC000450,2012-10-31 09:30:00.0000000, 3.2490001 
MAC000450,2012-10-31 10:00:00.0000000, 3.027 
MAC000450,2012-10-31 10:30:00.0000000, 1.95 
MAC000450,2012-10-31 11:00:00.0000000, 2.9230001 
MAC000450,2012-10-31 11:30:00.0000000, 3.441 
MAC000450,2012-10-31 12:00:00.0000000, 4.3179998 
MAC000450,2012-10-31 12:30:00.0000000, 4.7800002 
MAC000450,2012-10-31 13:00:00.0000000, 3.592 
MAC000450,2012-10-31 13:30:00.0000000, 1.933 
MAC000450,2012-10-31 14:00:00.0000000, 2.365 
MAC000450,2012-10-31 14:30:00.0000000, 3.1670001 
MAC000450,2012-10-31 15:00:00.0000000, 4.0599999 
MAC000450,2012-10-31 15:30:00.0000000, 3.6819999 
MAC000450,2012-10-31 16:00:00.0000000, 3.572 
MAC000450,2012-10-31 16:30:00.0000000, 3.2249999 
MAC000450,2012-10-31 17:00:00.0000000, 2.579 
MAC000450,2012-10-31 17:30:00.0000000, 1.774 
MAC000450,2012-10-31 18:00:00.0000000, 1.574 
MAC000450,2012-10-31 18:30:00.0000000, 1.6900001 
MAC000450,2012-10-31 19:00:00.0000000, 2.3900001 
MAC000450,2012-10-31 19:30:00.0000000, 3.2219999 
MAC000450,2012-10-31 20:00:00.0000000, 3.3870001 
MAC000450,2012-10-31 20:30:00.0000000, 2.74 
MAC000450,2012-10-31 21:00:00.0000000, 2.8529999 
MAC000450,2012-10-31 21:30:00.0000000, 2.023 
MAC000450,2012-10-31 22:00:00.0000000, 2.247 
MAC000450,2012-10-31 22:30:00.0000000, 2.4960001 
MAC000450,2012-10-31 23:00:00.0000000, 2.51 
MAC000450,2012-10-31 23:30:00.0000000, 2.3150001 
MAC000450,2012-11-01 00:00:00.0000000, 1.54 
MAC000450,2012-11-01 00:30:00.0000000, 1.14 
MAC000450,2012-11-01 01:00:00.0000000, 0.925 
MAC000450,2012-11-01 01:30:00.0000000, 0.886 
MAC000450,2012-11-01 02:00:00.0000000, 0.904 
MAC000450,2012-11-01 02:30:00.0000000, 0.821 
MAC000450,2012-11-01 03:00:00.0000000, 0.905 
MAC000450,2012-11-01 03:30:00.0000000, 0.937 
MAC000450,2012-11-01 04:00:00.0000000, 0.865 
MAC000450,2012-11-01 04:30:00.0000000, 0.871 
MAC000450,2012-11-01 05:00:00.0000000, 0.901 
MAC000450,2012-11-01 05:30:00.0000000, 0.798 
MAC000450,2012-11-01 06:00:00.0000000, 0.851 
MAC000450,2012-11-01 06:30:00.0000000, 0.871 
MAC000450,2012-11-01 07:00:00.0000000, 1.003 
MAC000450,2012-11-01 07:30:00.0000000, 1.722 
MAC000450,2012-11-01 08:00:00.0000000, 2.694 
MAC000450,2012-11-01 08:30:00.0000000, 3.7490001 
MAC000450,2012-11-01 09:00:00.0000000, 3.1659999 
MAC000450,2012-11-01 09:30:00.0000000, 2.707 
MAC000450,2012-11-01 10:00:00.0000000, 2.618 
MAC000450,2012-11-01 10:30:00.0000000, 1.801 
MAC000450,2012-11-01 11:00:00.0000000, 1.302 
MAC000450,2012-11-01 11:30:00.0000000, 2.556 
MAC000450,2012-11-01 12:00:00.0000000, 2.378 
MAC000450,2012-11-01 12:30:00.0000000, 1.901 
MAC000450,2012-11-01 13:00:00.0000000, 1.9119999 
MAC000450,2012-11-01 13:30:00.0000000, 1.098 
MAC000450,2012-11-01 14:00:00.0000000, 0.98 
MAC000450,2012-11-01 14:30:00.0000000, 0.982 
MAC000450,2012-11-01 15:00:00.0000000, 2.342 
MAC000450,2012-11-01 15:30:00.0000000, 2.368 
MAC000450,2012-11-01 16:00:00.0000000, 2.674 
MAC000450,2012-11-01 16:30:00.0000000, 2.0120001 
MAC000450,2012-11-01 17:00:00.0000000, 1.229 
MAC000450,2012-11-01 17:30:00.0000000, 1.1799999 
MAC000450,2012-11-01 18:00:00.0000000, 1.826 
MAC000450,2012-11-01 18:30:00.0000000, 2.184 
MAC000450,2012-11-01 19:00:00.0000000, 2.5420001 
MAC000450,2012-11-01 19:30:00.0000000, 2.164 
MAC000450,2012-11-01 20:00:00.0000000, 2.4630001 
MAC000450,2012-11-01 20:30:00.0000000, 2.3210001 
MAC000450,2012-11-01 21:00:00.0000000, 2.247 
MAC000450,2012-11-01 21:30:00.0000000, 1.8940001 
MAC000450,2012-11-01 22:00:00.0000000, 2.2809999 
MAC000450,2012-11-01 22:30:00.0000000, 1.975 
MAC000450,2012-11-01 23:00:00.0000000, 2.029 
MAC000450,2012-11-01 23:30:00.0000000, 1.37 
MAC000450,2012-11-02 00:00:00.0000000, 1.902 
MAC000450,2012-11-02 00:30:00.0000000, 1.087 
MAC000450,2012-11-02 01:00:00.0000000, 1.03 
MAC000450,2012-11-02 01:30:00.0000000, 1.041 
MAC000450,2012-11-02 02:00:00.0000000, 0.916 
MAC000450,2012-11-02 02:30:00.0000000, 0.952 
MAC000450,2012-11-02 03:00:00.0000000, 0.919 
MAC000450,2012-11-02 03:30:00.0000000, 0.926 
MAC000450,2012-11-02 04:00:00.0000000, 0.956 
MAC000450,2012-11-02 04:30:00.0000000, 0.977 
MAC000450,2012-11-02 05:00:00.0000000, 0.947 
MAC000450,2012-11-02 05:30:00.0000000, 0.975 
MAC000450,2012-11-02 06:00:00.0000000, 0.879 
MAC000450,2012-11-02 06:30:00.0000000, 0.879 
MAC000450,2012-11-02 07:00:00.0000000, 0.866 
MAC000450,2012-11-02 07:30:00.0000000, 1.5880001 
MAC000450,2012-11-02 08:00:00.0000000, 2.381 
MAC000450,2012-11-02 08:30:00.0000000, 3.049 
MAC000450,2012-11-02 09:00:00.0000000, 2.0680001 
MAC000450,2012-11-02 09:30:00.0000000, 1.817 
MAC000450,2012-11-02 10:00:00.0000000, 2.3640001 
MAC000450,2012-11-02 10:30:00.0000000, 1.244 
MAC000450,2012-11-02 11:00:00.0000000, 1.1720001 
MAC000450,2012-11-02 11:30:00.0000000, 0.726 
MAC000450,2012-11-02 12:00:00.0000000, 1.975 
MAC000450,2012-11-02 12:30:00.0000000, 2.1199999 
MAC000450,2012-11-02 13:00:00.0000000, 1.8839999 
MAC000450,2012-11-02 13:30:00.0000000, 0.663 
MAC000450,2012-11-02 14:00:00.0000000, 0.909 
MAC000450,2012-11-02 14:30:00.0000000, 2.0050001 
MAC000450,2012-11-02 15:00:00.0000000, 1.461 
MAC000450,2012-11-02 15:30:00.0000000, 1.247 
MAC000450,2012-11-02 16:00:00.0000000, 1.841 
MAC000450,2012-11-02 16:30:00.0000000, 1.1059999 
MAC000450,2012-11-02 17:00:00.0000000, 1.143 
MAC000450,2012-11-02 17:30:00.0000000, 1.641 
MAC000450,2012-11-02 18:00:00.0000000, 1.954 
MAC000450,2012-11-02 18:30:00.0000000, 2.0020001 
MAC000450,2012-11-02 19:00:00.0000000, 2.3369999 
MAC000450,2012-11-02 19:30:00.0000000, 2.296 
MAC000450,2012-11-02 20:00:00.0000000, 2.654 
MAC000450,2012-11-02 20:30:00.0000000, 2.4590001 
MAC000450,2012-11-02 21:00:00.0000000, 2.6059999 
MAC000450,2012-11-02 21:30:00.0000000, 2.618 
MAC000450,2012-11-02 22:00:00.0000000, 2.4519999 
MAC000450,2012-11-02 22:30:00.0000000, 1.587 
MAC000450,2012-11-02 23:00:00.0000000, 1.174 
MAC000450,2012-11-02 23:30:00.0000000, 1.145 
MAC000450,2012-11-03 00:00:00.0000000, 1.0319999 
MAC000450,2012-11-03 00:30:00.0000000, 0.958 
MAC000450,2012-11-03 01:00:00.0000000, 1.049 
MAC000450,2012-11-03 01:30:00.0000000, 1.017 
MAC000450,2012-11-03 02:00:00.0000000, 1.046 
MAC000450,2012-11-03 02:30:00.0000000, 1.247 
MAC000450,2012-11-03 03:00:00.0000000, 1.349 
MAC000450,2012-11-03 03:30:00.0000000, 1.013 
MAC000450,2012-11-03 04:00:00.0000000, 0.924 
MAC000450,2012-11-03 04:30:00.0000000, 0.911 
MAC000450,2012-11-03 05:00:00.0000000, 0.906 
MAC000450,2012-11-03 05:30:00.0000000, 0.93 
MAC000450,2012-11-03 06:00:00.0000000, 0.786 
MAC000450,2012-11-03 06:30:00.0000000, 0.855 
MAC000450,2012-11-03 07:00:00.0000000, 0.863 
MAC000450,2012-11-03 07:30:00.0000000, 0.818 
MAC000450,2012-11-03 08:00:00.0000000, 0.854 
MAC000450,2012-11-03 08:30:00.0000000, 1.34 
MAC000450,2012-11-03 09:00:00.0000000, 1.7079999 
MAC000450,2012-11-03 09:30:00.0000000, 1.795 
MAC000450,2012-11-03 10:00:00.0000000, 2.1670001 
MAC000450,2012-11-03 10:30:00.0000000, 3.1900001 
MAC000450,2012-11-03 11:00:00.0000000, 3.244 
MAC000450,2012-11-03 11:30:00.0000000, 3.161 
MAC000450,2012-11-03 12:00:00.0000000, 1.79 
MAC000450,2012-11-03 12:30:00.0000000, 1.399 
MAC000450,2012-11-03 13:00:00.0000000, 1.528 
MAC000450,2012-11-03 13:30:00.0000000, 2.2160001 
MAC000450,2012-11-03 14:00:00.0000000, 2.3239999 
MAC000450,2012-11-03 14:30:00.0000000, 2.892 
MAC000450,2012-11-03 15:00:00.0000000, 3.398 
MAC000450,2012-11-03 15:30:00.0000000, 2.7780001 
MAC000450,2012-11-03 16:00:00.0000000, 2.9879999 
MAC000450,2012-11-03 16:30:00.0000000, 2.0139999 
MAC000450,2012-11-03 17:00:00.0000000, 3.1159999 
MAC000450,2012-11-03 17:30:00.0000000, 2.767 
MAC000450,2012-11-03 18:00:00.0000000, 2.6600001 
MAC000450,2012-11-03 18:30:00.0000000, 2.0969999 
MAC000450,2012-11-03 19:00:00.0000000, 2.7179999 
MAC000450,2012-11-03 19:30:00.0000000, 2.915 
MAC000450,2012-11-03 20:00:00.0000000, 2.257 
MAC000450,2012-11-03 20:30:00.0000000, 3.891 
MAC000450,2012-11-03 21:00:00.0000000, 3.8329999 
MAC000450,2012-11-03 21:30:00.0000000, 3.7030001 
MAC000450,2012-11-03 22:00:00.0000000, 3.0699999 
MAC000450,2012-11-03 22:30:00.0000000, 2.2360001 
MAC000450,2012-11-03 23:00:00.0000000, 2.243 
MAC000450,2012-11-03 23:30:00.0000000, 1.8099999 
MAC000450,2012-11-04 00:00:00.0000000, 1.3150001 
MAC000450,2012-11-04 00:30:00.0000000, 1.193 
MAC000450,2012-11-04 01:00:00.0000000, 1.21 
MAC000450,2012-11-04 01:30:00.0000000, 1.27 
MAC000450,2012-11-04 02:00:00.0000000, 1.2130001 
MAC000450,2012-11-04 02:30:00.0000000, 1.132 
MAC000450,2012-11-04 03:00:00.0000000, 1.233 
MAC000450,2012-11-04 03:30:00.0000000, 1.149 
MAC000450,2012-11-04 04:00:00.0000000, 1.153 
MAC000450,2012-11-04 04:30:00.0000000, 1.368 
MAC000450,2012-11-04 05:00:00.0000000, 0.955 
MAC000450,2012-11-04 05:30:00.0000000, 0.901 
MAC000450,2012-11-04 06:00:00.0000000, 0.821 
MAC000450,2012-11-04 06:30:00.0000000, 0.845 
MAC000450,2012-11-04 07:00:00.0000000, 0.818 
MAC000450,2012-11-04 07:30:00.0000000, 0.885 
MAC000450,2012-11-04 08:00:00.0000000, 0.901 
MAC000450,2012-11-04 08:30:00.0000000, 1.056 
MAC000450,2012-11-04 09:00:00.0000000, 1.607 
MAC000450,2012-11-04 09:30:00.0000000, 1.924 
MAC000450,2012-11-04 10:00:00.0000000, 1.2539999 
MAC000450,2012-11-04 10:30:00.0000000, 2.102 
MAC000450,2012-11-04 11:00:00.0000000, 1.2029999 
MAC000450,2012-11-04 11:30:00.0000000, 2.0550001 
MAC000450,2012-11-04 12:00:00.0000000, 2.332 
MAC000450,2012-11-04 12:30:00.0000000, 2.487 
MAC000450,2012-11-04 13:00:00.0000000, 2.2060001 
MAC000450,2012-11-04 13:30:00.0000000, 1.623 
MAC000450,2012-11-04 14:00:00.0000000, 2.385 
MAC000450,2012-11-04 14:30:00.0000000, 2.6659999 
MAC000450,2012-11-04 15:00:00.0000000, 2.3770001 
MAC000450,2012-11-04 15:30:00.0000000, 3.148 
MAC000450,2012-11-04 16:00:00.0000000, 3.1600001 
MAC000450,2012-11-04 16:30:00.0000000, 3.6789999 
MAC000450,2012-11-04 17:00:00.0000000, 3.2820001 
MAC000450,2012-11-04 17:30:00.0000000, 3.276 
MAC000450,2012-11-04 18:00:00.0000000, 3.0829999 
MAC000450,2012-11-04 18:30:00.0000000, 2.652 
MAC000450,2012-11-04 19:00:00.0000000, 2.2980001 
MAC000450,2012-11-04 19:30:00.0000000, 2.099 
MAC000450,2012-11-04 20:00:00.0000000, 2.615 
MAC000450,2012-11-04 20:30:00.0000000, 2.997 
MAC000450,2012-11-04 21:00:00.0000000, 3.3599999 
MAC000450,2012-11-04 21:30:00.0000000, 3.0050001 
MAC000450,2012-11-04 22:00:00.0000000, 2.4489999 
MAC000450,2012-11-04 22:30:00.0000000, 2.1659999 
MAC000450,2012-11-04 23:00:00.0000000, 1.727 
MAC000450,2012-11-04 23:30:00.0000000, 1.226 
MAC000450,2012-11-05 00:00:00.0000000, 1.222 
MAC000450,2012-11-05 00:30:00.0000000, 0.954 
MAC000450,2012-11-05 01:00:00.0000000, 0.984 
MAC000450,2012-11-05 01:30:00.0000000, 0.866 
MAC000450,2012-11-05 02:00:00.0000000, 0.851 
MAC000450,2012-11-05 02:30:00.0000000, 0.831 
MAC000450,2012-11-05 03:00:00.0000000, 0.789 
MAC000450,2012-11-05 03:30:00.0000000, 0.899 
MAC000450,2012-11-05 04:00:00.0000000, 0.856 
MAC000450,2012-11-05 04:30:00.0000000, 0.947 
MAC000450,2012-11-05 05:00:00.0000000, 0.916 
MAC000450,2012-11-05 05:30:00.0000000, 0.952 
MAC000450,2012-11-05 06:00:00.0000000, 0.881 
MAC000450,2012-11-05 06:30:00.0000000, 0.849 
MAC000450,2012-11-05 07:00:00.0000000, 1.002 
MAC000450,2012-11-05 07:30:00.0000000, 1.823 
MAC000450,2012-11-05 08:00:00.0000000, 1.549 
MAC000450,2012-11-05 08:30:00.0000000, 1.886 
MAC000450,2012-11-05 09:00:00.0000000, 1.696 
MAC000450,2012-11-05 09:30:00.0000000, 1.87 
MAC000450,2012-11-05 10:00:00.0000000, 1.804 
MAC000450,2012-11-05 10:30:00.0000000, 1.696 
MAC000450,2012-11-05 11:00:00.0000000, 2.029 
MAC000450,2012-11-05 11:30:00.0000000, 2.4419999 
MAC000450,2012-11-05 12:00:00.0000000, 2.1760001 
MAC000450,2012-11-05 12:30:00.0000000, 2.2390001 
MAC000450,2012-11-05 13:00:00.0000000, 2.2650001 
MAC000450,2012-11-05 13:30:00.0000000, 3.4030001 
MAC000450,2012-11-05 14:00:00.0000000, 2.6300001 
MAC000450,2012-11-05 14:30:00.0000000, 2.2620001 
MAC000450,2012-11-05 15:00:00.0000000, 2.7119999 
MAC000450,2012-11-05 15:30:00.0000000, 1.609 
MAC000450,2012-11-05 16:00:00.0000000, 1.774 
MAC000450,2012-11-05 16:30:00.0000000, 2.0580001 
MAC000450,2012-11-05 17:00:00.0000000, 2.204 
MAC000450,2012-11-05 17:30:00.0000000, 2.7479999 
MAC000450,2012-11-05 18:00:00.0000000, 3.2509999 
MAC000450,2012-11-05 18:30:00.0000000, 2.948 
MAC000450,2012-11-05 19:00:00.0000000, 4.1599998 
MAC000450,2012-11-05 19:30:00.0000000, 3.0409999 
MAC000450,2012-11-05 20:00:00.0000000, 2.9119999 
MAC000450,2012-11-05 20:30:00.0000000, 2.9549999 
MAC000450,2012-11-05 21:00:00.0000000, 2.6389999 
MAC000450,2012-11-05 21:30:00.0000000, 2.3410001 
MAC000450,2012-11-05 22:00:00.0000000, 2.4979999 
MAC000450,2012-11-05 22:30:00.0000000, 2.595 
MAC000450,2012-11-05 23:00:00.0000000, 2.3210001 
MAC000450,2012-11-05 23:30:00.0000000, 2.5869999 
MAC000450,2012-11-06 00:00:00.0000000, 1.5 
MAC000450,2012-11-06 00:30:00.0000000, 1.49 
MAC000450,2012-11-06 01:00:00.0000000, 1.3380001 
MAC000450,2012-11-06 01:30:00.0000000, 1.018 
MAC000450,2012-11-06 02:00:00.0000000, 0.987 
MAC000450,2012-11-06 02:30:00.0000000, 0.881 
MAC000450,2012-11-06 03:00:00.0000000, 0.911 
MAC000450,2012-11-06 03:30:00.0000000, 0.898 
MAC000450,2012-11-06 04:00:00.0000000, 0.905 
MAC000450,2012-11-06 04:30:00.0000000, 0.832 
MAC000450,2012-11-06 05:00:00.0000000, 0.932 
MAC000450,2012-11-06 05:30:00.0000000, 0.91 
MAC000450,2012-11-06 06:00:00.0000000, 0.893 
MAC000450,2012-11-06 06:30:00.0000000, 0.861 
MAC000450,2012-11-06 07:00:00.0000000, 0.849 
MAC000450,2012-11-06 07:30:00.0000000, 1.4170001 
MAC000450,2012-11-06 08:00:00.0000000, 1.8279999 
MAC000450,2012-11-06 08:30:00.0000000, 2.651 
MAC000450,2012-11-06 09:00:00.0000000, 1.872 
MAC000450,2012-11-06 09:30:00.0000000, 2.1559999 
MAC000450,2012-11-06 10:00:00.0000000, 2.184 
MAC000450,2012-11-06 10:30:00.0000000, 2.2650001 
MAC000450,2012-11-06 11:00:00.0000000, 1.609 
MAC000450,2012-11-06 11:30:00.0000000, 1.482 
MAC000450,2012-11-06 12:00:00.0000000, 2.1570001 
MAC000450,2012-11-06 12:30:00.0000000, 3.6489999 
MAC000450,2012-11-06 13:00:00.0000000, 3.2379999 
MAC000450,2012-11-06 13:30:00.0000000, 3.0469999 
MAC000450,2012-11-06 14:00:00.0000000, 2.017 
MAC000450,2012-11-06 14:30:00.0000000, 2.279 
MAC000450,2012-11-06 15:00:00.0000000, 1.46 
MAC000450,2012-11-06 15:30:00.0000000, 1.789 
MAC000450,2012-11-06 16:00:00.0000000, 2.7690001 
MAC000450,2012-11-06 16:30:00.0000000, 2.006 
MAC000450,2012-11-06 17:00:00.0000000, 2.1470001 
MAC000450,2012-11-06 17:30:00.0000000, 2.3010001 
MAC000450,2012-11-06 18:00:00.0000000, 2.22 
MAC000450,2012-11-06 18:30:00.0000000, 1.723 
MAC000450,2012-11-06 19:00:00.0000000, 1.4960001 
MAC000450,2012-11-06 19:30:00.0000000, 1.655 
MAC000450,2012-11-06 20:00:00.0000000, 2.1570001 
MAC000450,2012-11-06 20:30:00.0000000, 3.165 
MAC000450,2012-11-06 21:00:00.0000000, 3.5940001 
MAC000450,2012-11-06 21:30:00.0000000, 3.046 
MAC000450,2012-11-06 22:00:00.0000000, 2.237 
MAC000450,2012-11-06 22:30:00.0000000, 2.253 
MAC000450,2012-11-06 23:00:00.0000000, 2.5220001 
MAC000450,2012-11-06 23:30:00.0000000, 1.937 
MAC000450,2012-11-07 00:00:00.0000000, 2.944 
MAC000450,2012-11-07 00:30:00.0000000, 1.488 
MAC000450,2012-11-07 01:00:00.0000000, 1.415 
MAC000450,2012-11-07 01:30:00.0000000, 1.327 
MAC000450,2012-11-07 02:00:00.0000000, 0.97 
MAC000450,2012-11-07 02:30:00.0000000, 0.927 
MAC000450,2012-11-07 03:00:00.0000000, 0.918 
MAC000450,2012-11-07 03:30:00.0000000, 0.993 
MAC000450,2012-11-07 04:00:00.0000000, 0.941 
MAC000450,2012-11-07 04:30:00.0000000, 0.936 
MAC000450,2012-11-07 05:00:00.0000000, 0.85 
MAC000450,2012-11-07 05:30:00.0000000, 0.836 
MAC000450,2012-11-07 06:00:00.0000000, 0.784 
MAC000450,2012-11-07 06:30:00.0000000, 0.776 
MAC000450,2012-11-07 07:00:00.0000000, 0.765 
MAC000450,2012-11-07 07:30:00.0000000, 1.353 
MAC000450,2012-11-07 08:00:00.0000000, 2.5710001 
MAC000450,2012-11-07 08:30:00.0000000, 2.9400001 
MAC000450,2012-11-07 09:00:00.0000000, 2.6429999 
MAC000450,2012-11-07 09:30:00.0000000, 1.563 
MAC000450,2012-11-07 10:00:00.0000000, 2.4979999 
MAC000450,2012-11-07 10:30:00.0000000, 3.1570001 
MAC000450,2012-11-07 11:00:00.0000000, 2.467 
MAC000450,2012-11-07 11:30:00.0000000, 2.2880001 
MAC000450,2012-11-07 12:00:00.0000000, 3.0250001 
MAC000450,2012-11-07 12:30:00.0000000, 3.0380001 
MAC000450,2012-11-07 13:00:00.0000000, 3.6489999 
MAC000450,2012-11-07 13:30:00.0000000, 2.348 
MAC000450,2012-11-07 14:00:00.0000000, 3.381 
