Datetime,GR_load_actual_entsoe_transparency,GR_solar_generation_actual,GR_wind_onshore_generation_actual
2019-01-26 08:00:00+00:00,7.7594,0.67,0.9502
2019-01-26 09:00:00+00:00,7.7822,1.0372,0.9156
2019-01-26 10:00:00+00:00,7.5604,1.2838,0.8846
2019-01-26 11:00:00+00:00,7.215,1.3672,0.9088
2019-01-26 12:00:00+00:00,6.8226,1.1668,0.9336
2019-01-26 13:00:00+00:00,6.686,0.8256,0.9494
2019-01-26 14:00:00+00:00,6.6792,0.4706,0.9026
2019-01-26 15:00:00+00:00,6.8256,0.124,0.795
2019-01-26 16:00:00+00:00,7.5036,0.0016,0.777
2019-01-26 17:00:00+00:00,7.9594,0.0,0.7652
2019-01-26 18:00:00+00:00,7.9696,0.0,0.7088
2019-01-26 19:00:00+00:00,7.4686,0.0002,0.696
2019-01-26 20:00:00+00:00,6.906,0.0002,0.6724
2019-01-26 21:00:00+00:00,6.379,0.0002,0.5848
2019-01-26 22:00:00+00:00,5.8582,0.0002,0.4974
2019-01-26 23:00:00+00:00,5.3014,0.0002,0.419
2019-01-27 00:00:00+00:00,4.8948,0.0002,0.3656
2019-01-27 01:00:00+00:00,4.6566,0.0002,0.3114
2019-01-27 02:00:00+00:00,4.5226,0.0002,0.2882
2019-01-27 03:00:00+00:00,4.485,0.0,0.3096
2019-01-27 04:00:00+00:00,4.6252,0.0,0.3888
2019-01-27 05:00:00+00:00,4.8462,0.0,0.4694
2019-01-27 06:00:00+00:00,5.1736,0.0258,0.5648
2019-01-27 07:00:00+00:00,5.5538,0.244,0.5612
2019-01-27 08:00:00+00:00,6.0992,0.5848,0.6298
2019-01-27 09:00:00+00:00,6.401,0.7862,0.649
2019-01-27 10:00:00+00:00,6.4414,0.7706,0.7386
2019-01-27 11:00:00+00:00,6.4578,0.7112,0.835
2019-01-27 12:00:00+00:00,6.1224,0.577,0.759
2019-01-27 13:00:00+00:00,6.0314,0.4944,0.787
2019-01-27 14:00:00+00:00,6.0476,0.2682,0.8846
2019-01-27 15:00:00+00:00,6.1822,0.0782,0.8892
2019-01-27 16:00:00+00:00,6.7502,0.0012,0.9628
2019-01-27 17:00:00+00:00,7.1666,0.0,0.964
2019-01-27 18:00:00+00:00,7.2682,0.0,0.9674
2019-01-27 19:00:00+00:00,7.0586,0.0,0.9936
2019-01-27 20:00:00+00:00,6.6436,0.0,0.9996
2019-01-27 21:00:00+00:00,6.0796,0.0,0.9674
2019-01-27 22:00:00+00:00,5.5008,0.0,1.0032
2019-01-27 23:00:00+00:00,4.9676,0.0002,1.0586
2019-01-28 00:00:00+00:00,4.657,0.0002,1.0112
2019-01-28 01:00:00+00:00,4.516,0.0002,1.0268
2019-01-28 02:00:00+00:00,4.4932,0.0002,1.009
2019-01-28 03:00:00+00:00,4.6134,0.0,1.0334
2019-01-28 04:00:00+00:00,5.0744,0.0,1.0604
2019-01-28 05:00:00+00:00,6.4204,0.0,1.0126
2019-01-28 06:00:00+00:00,7.8464,0.0084,0.9998
2019-01-28 07:00:00+00:00,8.8838,0.1612,0.9532
2019-01-28 08:00:00+00:00,9.1742,0.3592,0.964
2019-01-28 09:00:00+00:00,9.248,0.6622,1.0354
2019-01-28 10:00:00+00:00,9.2006,0.8208,1.1466
2019-01-28 11:00:00+00:00,8.6956,0.9118,1.1892
2019-01-28 12:00:00+00:00,8.685,0.9444,1.2144
2019-01-28 13:00:00+00:00,8.9306,0.7352,1.2232
2019-01-28 14:00:00+00:00,8.969,0.383,1.1982
2019-01-28 15:00:00+00:00,9.0782,0.101,1.0928
2019-01-28 16:00:00+00:00,9.3382,0.0018,1.0056
2019-01-28 17:00:00+00:00,9.3694,0.0,0.936
2019-01-28 18:00:00+00:00,9.1442,0.0,0.8426
2019-01-28 19:00:00+00:00,8.5646,0.0,0.7372
2019-01-28 20:00:00+00:00,7.9636,0.0,0.6808
2019-01-28 21:00:00+00:00,7.102,0.0,0.6082
2019-01-28 22:00:00+00:00,6.392,0.0,0.5328
2019-01-28 23:00:00+00:00,5.7648,0.0,0.4658
2019-01-29 00:00:00+00:00,5.442,0.0,0.396
2019-01-29 01:00:00+00:00,5.2914,0.0,0.3478
2019-01-29 02:00:00+00:00,5.2286,0.0,0.2828
2019-01-29 03:00:00+00:00,5.3164,0.0,0.2426
2019-01-29 04:00:00+00:00,5.7114,0.0,0.1896
2019-01-29 05:00:00+00:00,6.9012,0.0,0.184
2019-01-29 06:00:00+00:00,8.2624,0.0292,0.1598
2019-01-29 07:00:00+00:00,9.2478,0.3182,0.1412
2019-01-29 08:00:00+00:00,9.5404,0.7844,0.1216
2019-01-29 09:00:00+00:00,9.4682,1.2678,0.13
2019-01-29 10:00:00+00:00,9.3094,1.4774,0.1318
2019-01-29 11:00:00+00:00,8.7628,1.4302,0.1578
2019-01-29 12:00:00+00:00,8.6732,1.3172,0.1722
2019-01-29 13:00:00+00:00,8.916,1.0664,0.187
2019-01-29 14:00:00+00:00,8.9968,0.6294,0.2188
2019-01-29 15:00:00+00:00,9.128,0.1504,0.2266
2019-01-29 16:00:00+00:00,9.4418,0.002,0.235
2019-01-29 17:00:00+00:00,9.5656,0.0,0.2478
2019-01-29 18:00:00+00:00,9.3022,0.0,0.2536
2019-01-29 19:00:00+00:00,8.7242,0.0,0.2586
2019-01-29 20:00:00+00:00,8.0506,0.0,0.2576
2019-01-29 21:00:00+00:00,7.1904,0.0,0.2518
2019-01-29 22:00:00+00:00,6.3958,0.0,0.2428
2019-01-29 23:00:00+00:00,5.7938,0.0002,0.222
2019-01-30 00:00:00+00:00,5.4842,0.0002,0.1976
2019-01-30 01:00:00+00:00,5.309,0.0002,0.1644
2019-01-30 02:00:00+00:00,5.2482,0.0002,0.172
2019-01-30 03:00:00+00:00,5.3116,0.0,0.1784
2019-01-30 04:00:00+00:00,5.7392,0.0,0.189
2019-01-30 05:00:00+00:00,6.8766,0.0,0.184
2019-01-30 06:00:00+00:00,8.2476,0.0234,0.2098
2019-01-30 07:00:00+00:00,9.1578,0.2062,0.2642
2019-01-30 08:00:00+00:00,9.5898,0.5336,0.3158
2019-01-30 09:00:00+00:00,9.553,0.6216,0.389
2019-01-30 10:00:00+00:00,9.431,0.5928,0.5036
2019-01-30 11:00:00+00:00,9.0148,0.6,0.6274
2019-01-30 12:00:00+00:00,8.8966,0.4742,0.6706
2019-01-30 13:00:00+00:00,9.1328,0.394,0.6532
2019-01-30 14:00:00+00:00,9.328,0.3018,0.6242
2019-01-30 15:00:00+00:00,9.4112,0.0716,0.5854
2019-01-30 16:00:00+00:00,9.5786,0.0028,0.6234
2019-01-30 17:00:00+00:00,9.6296,0.0,0.7566
2019-01-30 18:00:00+00:00,9.375,0.0,0.8784
2019-01-30 19:00:00+00:00,8.796,0.0002,0.9286
2019-01-30 20:00:00+00:00,8.1578,0.0002,0.9326
2019-01-30 21:00:00+00:00,7.273,0.0002,0.9324
2019-01-30 22:00:00+00:00,6.5262,0.0002,0.92
2019-01-30 23:00:00+00:00,5.938,0.0002,0.9714
2019-01-31 00:00:00+00:00,5.6122,0.0002,1.0274
2019-01-31 01:00:00+00:00,5.42,0.0002,1.0786
2019-01-31 02:00:00+00:00,5.3576,0.0002,1.075
2019-01-31 03:00:00+00:00,5.3936,0.0,1.0372
2019-01-31 04:00:00+00:00,5.7812,0.0,1.0046
2019-01-31 05:00:00+00:00,6.963,0.0,1.0314
2019-01-31 06:00:00+00:00,8.3388,0.0382,0.9842
2019-01-31 07:00:00+00:00,9.256,0.3348,0.8926
2019-01-31 08:00:00+00:00,9.6428,0.84,0.7756
2019-01-31 09:00:00+00:00,9.6484,1.1386,0.818
2019-01-31 10:00:00+00:00,9.5022,1.1856,0.824
2019-01-31 11:00:00+00:00,8.9818,1.071,0.8822
2019-01-31 12:00:00+00:00,8.821,0.8302,0.8586
2019-01-31 13:00:00+00:00,9.08,0.6046,0.8788
2019-01-31 14:00:00+00:00,9.2562,0.3502,0.7838
2019-01-31 15:00:00+00:00,9.4296,0.0918,0.673
2019-01-31 16:00:00+00:00,9.6146,0.002,0.717
2019-01-31 17:00:00+00:00,9.6338,0.0,0.7344
2019-01-31 18:00:00+00:00,9.3468,0.0,0.753
2019-01-31 19:00:00+00:00,8.7932,0.0002,0.7766
2019-01-31 20:00:00+00:00,8.1424,0.0002,0.7528
2019-01-31 21:00:00+00:00,7.279,0.0002,0.79
2019-01-31 22:00:00+00:00,6.5946,0.0002,0.7644
2019-01-31 23:00:00+00:00,5.8746,0.0002,0.789
2019-02-01 00:00:00+00:00,5.526,0.0002,0.908
2019-02-01 01:00:00+00:00,5.332,0.0002,0.9736
2019-02-01 02:00:00+00:00,5.2606,0.0002,0.9608
2019-02-01 03:00:00+00:00,5.3224,0.0,0.9754
2019-02-01 04:00:00+00:00,5.7092,0.0,0.963
2019-02-01 05:00:00+00:00,6.8132,0.0,0.9816
2019-02-01 06:00:00+00:00,8.151,0.0102,0.9744
2019-02-01 07:00:00+00:00,9.0266,0.0954,0.9966
2019-02-01 08:00:00+00:00,9.4006,0.2026,1.0214
2019-02-01 09:00:00+00:00,9.4612,0.3444,1.0794
2019-02-01 10:00:00+00:00,9.4808,0.4272,1.1186
2019-02-01 11:00:00+00:00,9.0356,0.4086,1.1258
2019-02-01 12:00:00+00:00,8.911,0.391,1.1132
2019-02-01 13:00:00+00:00,9.0942,0.326,1.1336
2019-02-01 14:00:00+00:00,9.1164,0.1816,1.1326
2019-02-01 15:00:00+00:00,9.2036,0.0548,1.1072
2019-02-01 16:00:00+00:00,9.384,0.0016,1.0836
2019-02-01 17:00:00+00:00,9.3382,0.0,1.071
2019-02-01 18:00:00+00:00,9.0946,0.0,1.069
2019-02-01 19:00:00+00:00,8.4966,0.0,1.0678
2019-02-01 20:00:00+00:00,7.8004,0.0,1.0966
2019-02-01 21:00:00+00:00,7.0044,0.0,1.1226
2019-02-01 22:00:00+00:00,6.3176,0.0,1.115
2019-02-01 23:00:00+00:00,5.7668,0.0002,1.1738
2019-02-02 00:00:00+00:00,5.3786,0.0002,1.208
2019-02-02 01:00:00+00:00,5.1886,0.0002,1.212
2019-02-02 02:00:00+00:00,5.0876,0.0002,1.1262
2019-02-02 03:00:00+00:00,5.0586,0.0,1.0718
2019-02-02 04:00:00+00:00,5.2108,0.0,1.0364
2019-02-02 05:00:00+00:00,5.7398,0.0,1.0498
2019-02-02 06:00:00+00:00,6.3998,0.0118,1.0538
2019-02-02 07:00:00+00:00,6.9844,0.1148,1.0274
2019-02-02 08:00:00+00:00,7.4222,0.2922,0.9328
2019-02-02 09:00:00+00:00,7.5096,0.4144,0.899
2019-02-02 10:00:00+00:00,7.458,0.5064,0.9656
2019-02-02 11:00:00+00:00,7.058,0.4676,1.0316
2019-02-02 12:00:00+00:00,6.772,0.4256,1.095
2019-02-02 13:00:00+00:00,6.7092,0.3194,1.1504
2019-02-02 14:00:00+00:00,6.692,0.1304,1.1056
2019-02-02 15:00:00+00:00,6.8508,0.0296,1.0038
2019-02-02 16:00:00+00:00,7.3838,0.0012,0.9406
2019-02-02 17:00:00+00:00,7.7122,0.0,0.9628
2019-02-02 18:00:00+00:00,7.7314,0.0,1.0032
2019-02-02 19:00:00+00:00,7.2834,0.0,1.1006
2019-02-02 20:00:00+00:00,6.6798,0.0,1.0898
2019-02-02 21:00:00+00:00,6.1064,0.0,0.987
2019-02-02 22:00:00+00:00,5.6294,0.0,0.9802
2019-02-02 23:00:00+00:00,5.149,0.0,0.9106
2019-02-03 00:00:00+00:00,4.7836,0.0,0.855
2019-02-03 01:00:00+00:00,4.545,0.0,0.786
2019-02-03 02:00:00+00:00,4.4258,0.0,0.737
2019-02-03 03:00:00+00:00,4.381,0.0,0.7654
2019-02-03 04:00:00+00:00,4.4938,0.0,0.7914
2019-02-03 05:00:00+00:00,4.7422,0.0,0.8504
2019-02-03 06:00:00+00:00,5.0118,0.017,0.8568
2019-02-03 07:00:00+00:00,5.408,0.1724,0.8786
2019-02-03 08:00:00+00:00,5.8624,0.3962,0.8948
2019-02-03 09:00:00+00:00,6.1534,0.598,0.9496
2019-02-03 10:00:00+00:00,6.245,0.7638,0.985
2019-02-03 11:00:00+00:00,6.2156,0.8792,0.9358
2019-02-03 12:00:00+00:00,5.8388,0.7758,0.9666
2019-02-03 13:00:00+00:00,5.704,0.6496,0.8356
2019-02-03 14:00:00+00:00,5.771,0.4896,0.7336
2019-02-03 15:00:00+00:00,5.814,0.1382,0.5944
2019-02-03 16:00:00+00:00,6.3496,0.004,0.4506
2019-02-03 17:00:00+00:00,6.8812,0.0,0.3418
2019-02-03 18:00:00+00:00,7.074,0.0,0.2536
2019-02-03 19:00:00+00:00,6.9086,0.0,0.186
2019-02-03 20:00:00+00:00,6.4976,0.0,0.1474
2019-02-03 21:00:00+00:00,5.9678,0.0,0.125
2019-02-03 22:00:00+00:00,5.392,0.0,0.107
2019-02-03 23:00:00+00:00,4.856,0.0002,0.1062
2019-02-04 00:00:00+00:00,4.5892,0.0,0.102
2019-02-04 01:00:00+00:00,4.4764,0.0,0.1292
2019-02-04 02:00:00+00:00,4.43,0.0,0.1788
2019-02-04 03:00:00+00:00,4.547,0.0,0.2724
2019-02-04 04:00:00+00:00,5.0228,0.0,0.4414
2019-02-04 05:00:00+00:00,6.3676,0.0,0.558
2019-02-04 06:00:00+00:00,7.747,0.0148,0.597
2019-02-04 07:00:00+00:00,8.7316,0.2252,0.5762
2019-02-04 08:00:00+00:00,9.1214,0.6412,0.5798
2019-02-04 09:00:00+00:00,9.0802,0.8784,0.5934
2019-02-04 10:00:00+00:00,8.9694,1.0178,0.6276
2019-02-04 11:00:00+00:00,8.568,1.0968,0.7072
2019-02-04 12:00:00+00:00,8.5108,1.0392,0.7756
2019-02-04 13:00:00+00:00,8.8096,0.9458,0.8092
2019-02-04 14:00:00+00:00,8.8928,0.705,0.8708
2019-02-04 15:00:00+00:00,8.871,0.2182,0.8958
2019-02-04 16:00:00+00:00,9.0756,0.0086,0.9172
2019-02-04 17:00:00+00:00,9.2288,0.0,0.9862
2019-02-04 18:00:00+00:00,9.0298,0.0,1.1322
2019-02-04 19:00:00+00:00,8.509,0.0,1.233
2019-02-04 20:00:00+00:00,7.9068,0.0,1.29
2019-02-04 21:00:00+00:00,7.0556,0.0,1.2948
2019-02-04 22:00:00+00:00,6.3644,0.0,1.2694
2019-02-04 23:00:00+00:00,5.7414,0.0,1.2742
2019-02-05 00:00:00+00:00,5.3898,0.0,1.2218
2019-02-05 01:00:00+00:00,5.2162,0.0,1.1144
2019-02-05 02:00:00+00:00,5.175,0.0,1.0026
2019-02-05 03:00:00+00:00,5.268,0.0,0.9768
2019-02-05 04:00:00+00:00,5.6414,0.0,1.0472
2019-02-05 05:00:00+00:00,6.8068,0.0,1.1346
2019-02-05 06:00:00+00:00,8.1208,0.0128,1.2164
2019-02-05 07:00:00+00:00,9.0638,0.2734,1.2518
2019-02-05 08:00:00+00:00,9.407,0.8178,1.2264
2019-02-05 09:00:00+00:00,9.2692,1.1558,1.213
2019-02-05 10:00:00+00:00,9.1488,1.376,1.2412
2019-02-05 11:00:00+00:00,8.6642,1.4672,1.2782
2019-02-05 12:00:00+00:00,8.4966,1.343,1.2798
2019-02-05 13:00:00+00:00,8.6514,1.0918,1.2548
2019-02-05 14:00:00+00:00,8.7546,0.7286,1.235
2019-02-05 15:00:00+00:00,8.7896,0.2262,1.187
2019-02-05 16:00:00+00:00,9.0578,0.0096,1.199
2019-02-05 17:00:00+00:00,9.3702,0.0,1.1894
2019-02-05 18:00:00+00:00,9.2116,0.0,1.1588
2019-02-05 19:00:00+00:00,8.6732,0.0,1.169
2019-02-05 20:00:00+00:00,7.9632,0.0,1.19
2019-02-05 21:00:00+00:00,7.1306,0.0,1.2438
2019-02-05 22:00:00+00:00,6.4334,0.0,1.2888
2019-02-05 23:00:00+00:00,5.8476,0.0,1.2872
2019-02-06 00:00:00+00:00,5.4548,0.0,1.2578
2019-02-06 01:00:00+00:00,5.2608,0.0,1.192
2019-02-06 02:00:00+00:00,5.2054,0.0,1.1056
2019-02-06 03:00:00+00:00,5.2994,0.0,1.1004
2019-02-06 04:00:00+00:00,5.6738,0.0,1.0972
2019-02-06 05:00:00+00:00,6.8922,0.0,1.1522
2019-02-06 06:00:00+00:00,8.2106,0.0214,1.2204
2019-02-06 07:00:00+00:00,9.0986,0.3644,1.2648
2019-02-06 08:00:00+00:00,9.3462,0.9692,1.221
2019-02-06 09:00:00+00:00,9.1824,1.303,1.208
2019-02-06 10:00:00+00:00,9.0772,1.5032,1.2108
2019-02-06 11:00:00+00:00,8.5078,1.5356,1.1958
2019-02-06 12:00:00+00:00,8.4242,1.4508,1.1408
2019-02-06 13:00:00+00:00,8.5464,1.2234,1.0082
2019-02-06 14:00:00+00:00,8.6894,0.8474,1.0012
2019-02-06 15:00:00+00:00,8.775,0.2802,1.0778
2019-02-06 16:00:00+00:00,9.0532,0.0126,1.0386
2019-02-06 17:00:00+00:00,9.4156,0.0,1.014
2019-02-06 18:00:00+00:00,9.2382,0.0,0.9718
2019-02-06 19:00:00+00:00,8.711,0.0,0.963
2019-02-06 20:00:00+00:00,8.0898,0.0,0.9296
2019-02-06 21:00:00+00:00,7.1932,0.0,0.861
2019-02-06 22:00:00+00:00,6.4418,0.0,0.829
2019-02-06 23:00:00+00:00,5.8254,0.0,0.7838
2019-02-07 00:00:00+00:00,5.4766,0.0,0.7612
2019-02-07 01:00:00+00:00,5.2784,0.0,0.7524
2019-02-07 02:00:00+00:00,5.2582,0.0,0.7288
2019-02-07 03:00:00+00:00,5.337,0.0,0.7
2019-02-07 04:00:00+00:00,5.6916,0.0,0.6444
2019-02-07 05:00:00+00:00,6.8786,0.0,0.6174
2019-02-07 06:00:00+00:00,8.1334,0.0464,0.5404
2019-02-07 07:00:00+00:00,8.9618,0.4728,0.463
2019-02-07 08:00:00+00:00,9.216,1.0944,0.3426
2019-02-07 09:00:00+00:00,9.0314,1.4108,0.2628
2019-02-07 10:00:00+00:00,8.9062,1.546,0.2246
2019-02-07 11:00:00+00:00,8.4424,1.5458,0.238
2019-02-07 12:00:00+00:00,8.4008,1.407,0.218
2019-02-07 13:00:00+00:00,8.585,1.114,0.1624
2019-02-07 14:00:00+00:00,8.7264,0.7462,0.145
2019-02-07 15:00:00+00:00,8.864,0.273,0.153
2019-02-07 16:00:00+00:00,9.0684,0.0126,0.1488
2019-02-07 17:00:00+00:00,9.3974,0.0,0.1368
2019-02-07 18:00:00+00:00,9.2376,0.0,0.1228
2019-02-07 19:00:00+00:00,8.7048,0.0002,0.118
2019-02-07 20:00:00+00:00,8.0424,0.0002,0.1392
2019-02-07 21:00:00+00:00,7.1622,0.0002,0.1796
2019-02-07 22:00:00+00:00,6.4458,0.0002,0.1984
2019-02-07 23:00:00+00:00,5.826,0.0002,0.2452
2019-02-08 00:00:00+00:00,5.4764,0.0002,0.3202
2019-02-08 01:00:00+00:00,5.3366,0.0002,0.3468
2019-02-08 02:00:00+00:00,5.2528,0.0002,0.351
2019-02-08 03:00:00+00:00,5.3372,0.0,0.3548
2019-02-08 04:00:00+00:00,5.7362,0.0,0.3436
2019-02-08 05:00:00+00:00,6.8988,0.0,0.3156
2019-02-08 06:00:00+00:00,8.1254,0.0458,0.3068
2019-02-08 07:00:00+00:00,9.0202,0.389,0.2766
2019-02-08 08:00:00+00:00,9.3342,0.9172,0.2312
2019-02-08 09:00:00+00:00,9.1924,1.3146,0.2396
2019-02-08 10:00:00+00:00,8.8738,1.4816,0.2524
2019-02-08 11:00:00+00:00,8.314,1.48,0.2558
2019-02-08 12:00:00+00:00,8.279,1.414,0.2686
2019-02-08 13:00:00+00:00,8.4844,1.234,0.2862
2019-02-08 14:00:00+00:00,8.521,0.788,0.3142
2019-02-08 15:00:00+00:00,8.61,0.262,0.3336
2019-02-08 16:00:00+00:00,8.892,0.0118,0.3104
2019-02-08 17:00:00+00:00,9.272,0.0,0.2824
2019-02-08 18:00:00+00:00,9.1232,0.0,0.2314
2019-02-08 19:00:00+00:00,8.5402,0.0,0.1984
2019-02-08 20:00:00+00:00,7.8882,0.0,0.1762
2019-02-08 21:00:00+00:00,7.095,0.0,0.1568
2019-02-08 22:00:00+00:00,6.392,0.0,0.1528
2019-02-08 23:00:00+00:00,5.8678,0.0,0.1644
2019-02-09 00:00:00+00:00,5.4822,0.0002,0.1606
2019-02-09 01:00:00+00:00,5.2462,0.0,0.1668
2019-02-09 02:00:00+00:00,5.111,0.0,0.1524
2019-02-09 03:00:00+00:00,5.1164,0.0,0.1628
2019-02-09 04:00:00+00:00,5.2622,0.0,0.1628
2019-02-09 05:00:00+00:00,5.8242,0.0,0.161
2019-02-09 06:00:00+00:00,6.4466,0.057,0.1704
2019-02-09 07:00:00+00:00,7.0324,0.4378,0.1564
2019-02-09 08:00:00+00:00,7.3724,0.9542,0.1446
2019-02-09 09:00:00+00:00,7.2196,1.3098,0.143
2019-02-09 10:00:00+00:00,6.9264,1.5032,0.1764
2019-02-09 11:00:00+00:00,6.5156,1.5186,0.288
2019-02-09 12:00:00+00:00,6.2552,1.4092,0.3602
2019-02-09 13:00:00+00:00,6.1592,1.158,0.3908
2019-02-09 14:00:00+00:00,6.2486,0.7266,0.4378
2019-02-09 15:00:00+00:00,6.4532,0.2414,0.4554
2019-02-09 16:00:00+00:00,7.0176,0.0112,0.4736
2019-02-09 17:00:00+00:00,7.652,0.0,0.4902
2019-02-09 18:00:00+00:00,7.699,0.0,0.4958
2019-02-09 19:00:00+00:00,7.2616,0.0,0.4834
2019-02-09 20:00:00+00:00,6.6694,0.0,0.5028
2019-02-09 21:00:00+00:00,6.132,0.0,0.4922
2019-02-09 22:00:00+00:00,5.6424,0.0,0.4862
2019-02-09 23:00:00+00:00,5.1114,0.0002,0.4554
2019-02-10 00:00:00+00:00,4.8114,0.0002,0.4676
2019-02-10 01:00:00+00:00,4.5396,0.0002,0.4632
2019-02-10 02:00:00+00:00,4.4058,0.0002,0.4764
2019-02-10 03:00:00+00:00,4.343,0.0,0.4844
2019-02-10 04:00:00+00:00,4.4672,0.0,0.5354
2019-02-10 05:00:00+00:00,4.7166,0.0,0.571
2019-02-10 06:00:00+00:00,4.9356,0.0478,0.5954
2019-02-10 07:00:00+00:00,5.321,0.2832,0.578
2019-02-10 08:00:00+00:00,5.7316,0.5666,0.617
2019-02-10 09:00:00+00:00,5.9774,0.7816,0.7126
2019-02-10 10:00:00+00:00,6.1408,0.9758,0.7124
2019-02-10 11:00:00+00:00,6.1768,1.0746,0.7102
2019-02-10 12:00:00+00:00,5.8476,0.9934,0.7904
2019-02-10 13:00:00+00:00,5.6874,0.7714,0.843
2019-02-10 14:00:00+00:00,5.6822,0.451,0.8726
2019-02-10 15:00:00+00:00,5.8054,0.1558,0.9746
2019-02-10 16:00:00+00:00,6.2656,0.0056,1.001
2019-02-10 17:00:00+00:00,6.8322,0.0,1.0272
2019-02-10 18:00:00+00:00,6.9714,0.0,1.0404
2019-02-10 19:00:00+00:00,6.7716,0.0,1.0126
2019-02-10 20:00:00+00:00,6.3842,0.0002,1.0558
2019-02-10 21:00:00+00:00,5.8134,0.0002,1.0412
2019-02-10 22:00:00+00:00,5.2824,0.0002,1.0452
2019-02-10 23:00:00+00:00,4.767,0.0,1.0014
2019-02-11 00:00:00+00:00,4.5026,0.0,1.0448
2019-02-11 01:00:00+00:00,4.4076,0.0,1.0442
2019-02-11 02:00:00+00:00,4.3466,0.0,0.9212
2019-02-11 03:00:00+00:00,4.4848,0.0,0.9512
2019-02-11 04:00:00+00:00,4.9768,0.0,0.9748
2019-02-11 05:00:00+00:00,6.3164,0.0,1.0392
2019-02-11 06:00:00+00:00,7.653,0.0334,1.0642
2019-02-11 07:00:00+00:00,8.6456,0.2854,1.111
2019-02-11 08:00:00+00:00,8.946,0.65,1.2332
2019-02-11 09:00:00+00:00,8.807,0.8618,1.2972
2019-02-11 10:00:00+00:00,8.7626,1.1014,1.3688
2019-02-11 11:00:00+00:00,8.285,1.1694,1.331
2019-02-11 12:00:00+00:00,8.3966,1.2308,1.2806
2019-02-11 13:00:00+00:00,8.6364,1.105,1.3442
2019-02-11 14:00:00+00:00,8.6784,0.7332,1.2408
2019-02-11 15:00:00+00:00,8.7334,0.3308,1.03
2019-02-11 16:00:00+00:00,8.8068,0.0278,1.0116
2019-02-11 17:00:00+00:00,9.0442,0.0,1.052
2019-02-11 18:00:00+00:00,8.8666,0.0,1.1384
2019-02-11 19:00:00+00:00,8.4164,0.0,1.1104
2019-02-11 20:00:00+00:00,7.764,0.0,1.0908
2019-02-11 21:00:00+00:00,6.9044,0.0,1.0536
2019-02-11 22:00:00+00:00,6.205,0.0,1.0594
2019-02-11 23:00:00+00:00,5.6364,0.0,1.0588
2019-02-12 00:00:00+00:00,5.2804,0.0,1.0732
2019-02-12 01:00:00+00:00,5.1262,0.0,1.024
2019-02-12 02:00:00+00:00,5.0824,0.0,0.9356
2019-02-12 03:00:00+00:00,5.18,0.0,1.0048
2019-02-12 04:00:00+00:00,5.5992,0.0,1.0044
2019-02-12 05:00:00+00:00,6.8312,0.0,1.0236
2019-02-12 06:00:00+00:00,8.0958,0.0576,1.0476
2019-02-12 07:00:00+00:00,8.932,0.507,1.0188
2019-02-12 08:00:00+00:00,9.1064,1.0932,1.0608
2019-02-12 09:00:00+00:00,9.0368,1.5416,1.0988
2019-02-12 10:00:00+00:00,8.9238,1.7338,1.135
2019-02-12 11:00:00+00:00,8.3028,1.7504,1.1082
2019-02-12 12:00:00+00:00,8.275,1.6846,1.058
2019-02-12 13:00:00+00:00,8.5376,1.4526,1.067
2019-02-12 14:00:00+00:00,8.6956,1.0506,1.0826
2019-02-12 15:00:00+00:00,8.778,0.429,1.0122
2019-02-12 16:00:00+00:00,8.9082,0.0202,0.9958
2019-02-12 17:00:00+00:00,9.3302,0.0,0.9876
2019-02-12 18:00:00+00:00,9.2194,0.0,1.0356
2019-02-12 19:00:00+00:00,8.7034,0.0,1.0398
2019-02-12 20:00:00+00:00,8.0336,0.0,1.0402
2019-02-12 21:00:00+00:00,7.155,0.0,0.987
2019-02-12 22:00:00+00:00,6.4186,0.0,1.069
2019-02-12 23:00:00+00:00,5.7986,0.0,1.0756
2019-02-13 00:00:00+00:00,5.4542,0.0,1.0354
2019-02-13 01:00:00+00:00,5.2806,0.0,1.0198
2019-02-13 02:00:00+00:00,5.2276,0.0,0.9766
2019-02-13 03:00:00+00:00,5.3198,0.0,0.986
2019-02-13 04:00:00+00:00,5.7376,0.0,0.9938
2019-02-13 05:00:00+00:00,6.953,0.0,1.0926
2019-02-13 06:00:00+00:00,8.1958,0.0726,1.0894
2019-02-13 07:00:00+00:00,9.0774,0.5764,1.0812
2019-02-13 08:00:00+00:00,9.3412,1.1806,1.1304
2019-02-13 09:00:00+00:00,9.1882,1.515,1.237
2019-02-13 10:00:00+00:00,9.0178,1.6762,1.2108
2019-02-13 11:00:00+00:00,8.5122,1.7414,1.2152
2019-02-13 12:00:00+00:00,8.3184,1.5834,1.2296
2019-02-13 13:00:00+00:00,8.4906,1.352,1.2222
2019-02-13 14:00:00+00:00,8.6754,1.0304,1.3028
2019-02-13 15:00:00+00:00,8.7812,0.4448,1.321
2019-02-13 16:00:00+00:00,8.9952,0.032,1.288
2019-02-13 17:00:00+00:00,9.4592,0.0,1.2852
2019-02-13 18:00:00+00:00,9.309,0.0,1.259
2019-02-13 19:00:00+00:00,8.7676,0.0,1.2382
2019-02-13 20:00:00+00:00,8.0986,0.0,1.2166
2019-02-13 21:00:00+00:00,7.1852,0.0,1.1682
2019-02-13 22:00:00+00:00,6.448,0.0,1.1488
2019-02-13 23:00:00+00:00,5.8252,0.0,1.1072
2019-02-14 00:00:00+00:00,5.4792,0.0,1.022
