DATE,HOUR,ENERGY(MWh)
20200924,9,364.2583142
20200924,10,805.7321961
20200924,11,1283.006382
20200924,12,1561.596603
20200924,13,1684.521887
20200924,14,1659.721534
20200924,15,1650.036382
20200924,16,1458.922071
20200924,17,1201.243846
20200924,18,798.5020024
20200924,19,329.9729714
20200924,20,130.9449152
20200924,21,124.3030591
20200924,22,121.0888724
20200924,23,123.8012254
20200924,24,118.5813696
20200925,1,122.3062809
20200925,2,125.8233905
20200925,3,123.557611
20200925,4,122.4619771
20200925,5,120.7861457
20200925,6,114.3418658
20200925,7,113.2344563
20200925,8,137.6309293
20200925,9,497.2483077
20200925,10,1058.570352
20200925,11,1490.500568
20200925,12,1777.790737
20200925,13,1930.952864
20200925,14,1977.889613
20200925,15,1889.868018
20200925,16,1680.520489
20200925,17,1330.936587
20200925,18,793.0862675
20200925,19,331.973924
20200925,20,158.3934788
20200925,21,150.5336025
20200925,22,154.0484749
20200925,23,158.6051819
20200925,24,160.7811352
20200926,1,169.9906225
20200926,2,160.7197856
20200926,3,158.5545564
20200926,4,160.75108
20200926,5,171.9346973
20200926,6,176.4637152
20200926,7,195.1251621
20200926,8,203.4703919
20200926,9,315.3619817
20200926,10,488.6730126
20200926,11,704.6564577
20200926,12,916.921464
20200926,13,991.4047757
20200926,14,1261.34057
20200926,15,1293.827399
20200926,16,1226.521288
20200926,17,1068.509425
20200926,18,774.036559
20200926,19,398.7316971
20200926,20,240.8855558
20200926,21,224.6529765
20200926,22,199.9868997
20200926,23,204.2864251
20200926,24,212.3625277
20200927,1,205.3227938
20200927,2,196.9176231
20200927,3,189.8304351
20200927,4,179.3670435
20200927,5,166.829192
20200927,6,160.588411
20200927,7,155.6803195
20200927,8,179.0275894
20200927,9,532.1271571
20200927,10,1095.297666
20200927,11,1550.257838
20200927,12,1805.718034
20200927,13,1903.025857
20200927,14,1886.307146
20200927,15,1769.558088
20200927,16,1447.137577
20200927,17,1139.705912
20200927,18,732.6396102
20200927,19,292.5022014
20200927,20,128.9891075
20200927,21,134.5961363
20200927,22,133.6578555
20200927,23,137.7129137
20200927,24,147.9228412
20200928,1,146.187238
20200928,2,136.7933372
20200928,3,141.9900255
20200928,4,150.0884817
20200928,5,155.4369674
20200928,6,170.9021109
20200928,7,170.9735424
20200928,8,193.5062176
20200928,9,363.2881916
20200928,10,720.4935453
20200928,11,990.6948043
20200928,12,1227.878307
20200928,13,1343.501831
20200928,14,1164.208835
20200928,15,1127.907286
20200928,16,996.7162386
20200928,17,732.343014
20200928,18,532.7379557
20200928,19,278.8645117
20200928,20,171.9316345
20200928,21,168.716016
20200928,22,155.6033048
20200928,23,151.8561911
20200928,24,153.5276932
20200929,1,159.5087521
20200929,2,159.7268744
20200929,3,157.9783416
20200929,4,173.233767
20200929,5,175.4187488
20200929,6,172.6473178
20200929,7,173.1147808
20200929,8,185.2041657
20200929,9,490.5466891
20200929,10,979.3051137
20200929,11,1326.629055
20200929,12,1479.08921
20200929,13,1513.564025
20200929,14,1588.349897
20200929,15,1496.732681
20200929,16,1489.522236
20200929,17,1252.927225
20200929,18,823.7812067
20200929,19,348.4274574
20200929,20,169.8953186
20200929,21,177.4861709
20200929,22,185.0038044
20200929,23,181.9350586
20200929,24,184.6563499
20200930,1,186.192488
20200930,2,185.4063727
20200930,3,183.946552
20200930,4,184.110648
20200930,5,185.3469647
20200930,6,180.1387609
20200930,7,165.0590174
20200930,8,190.8143058
20200930,9,543.3441615
20200930,10,1107.932318
20200930,11,1570.583536
20200930,12,1897.514832
20200930,13,2056.176157
20200930,14,2045.032108
20200930,15,1916.126511
20200930,16,1700.391615
20200930,17,1314.070132
20200930,18,843.9610099
20200930,19,318.8523887
20200930,20,144.7952557
20200930,21,137.5714862
20200930,22,137.0738764
20200930,23,132.7383717
20200930,24,128.6879811
20201001,1,123.4863625
20201001,2,123.8324351
20201001,3,124.618903
20201001,4,121.048322
20201001,5,119.7311072
20201001,6,116.8570601
20201001,7,113.59179
20201001,8,133.8233884
20201001,9,503.1067259
20201001,10,1098.62839
20201001,11,1555.651371
20201001,12,1851.892372
20201001,13,2007.005014
20201001,14,2028.103986
20201001,15,1903.251366
20201001,16,1651.580769
20201001,17,1281.079963
20201001,18,783.3656771
20201001,19,281.0659921
20201001,20,117.553165
20201001,21,115.8241923
20201001,22,117.4645343
20201001,23,115.6815095
20201001,24,116.862823
20201002,1,115.7337343
20201002,2,114.3433961
20201002,3,115.9902756
20201002,4,113.0321813
20201002,5,113.1856954
20201002,6,109.4548574
20201002,7,107.1890537
20201002,8,129.9471104
20201002,9,427.5821642
20201002,10,916.0730587
20201002,11,1258.422336
20201002,12,1482.214217
20201002,13,1678.147776
20201002,14,1733.41299
20201002,15,1605.235696
20201002,16,1435.555639
20201002,17,1199.734422
20201002,18,758.7601118
20201002,19,273.9069814
20201002,20,120.9054092
20201002,21,122.5369215
20201002,22,123.5278362
20201002,23,123.6917857
20201002,24,123.8749078
20201003,1,125.8126354
20201003,2,126.5758366
20201003,3,128.2318374
20201003,4,130.1018311
20201003,5,129.3250873
20201003,6,126.7183043
20201003,7,128.0318482
20201003,8,141.575256
20201003,9,403.7124778
20201003,10,882.7734513
20201003,11,1320.195978
20201003,12,1631.822717
20201003,13,1823.766818
20201003,14,1882.306389
20201003,15,1799.202223
20201003,16,1576.795356
20201003,17,1219.812295
20201003,18,705.256378
20201003,19,252.0565734
20201003,20,127.6011696
20201003,21,122.9542272
20201003,22,120.2285438
20201003,23,121.9878651
20201003,24,127.0453254
20201004,1,130.8289236
20201004,2,133.4109793
20201004,3,132.7612725
20201004,4,129.9385807
20201004,5,129.63344
20201004,6,129.2306763
20201004,7,129.4180794
20201004,8,147.0046735
20201004,9,374.5423438
20201004,10,762.9116586
20201004,11,1136.705689
20201004,12,1428.003022
20201004,13,1584.636189
20201004,14,1570.085555
20201004,15,1342.194905
20201004,16,1101.934721
20201004,17,877.9969666
20201004,18,502.6127854
20201004,19,213.7744639
20201004,20,129.6745262
20201004,21,133.3343301
20201004,22,129.3559062
20201004,23,127.4211255
20201004,24,129.4591627
20201005,1,127.8512479
20201005,2,128.1209485
20201005,3,127.557368
20201005,4,129.7905504
20201005,5,125.0795993
20201005,6,122.2871006
20201005,7,121.52794
20201005,8,127.1815283
20201005,9,315.0607224
20201005,10,611.2754037
20201005,11,858.7649848
20201005,12,1049.618341
20201005,13,1169.636775
20201005,14,1200.460576
20201005,15,1055.208541
20201005,16,941.9617536
20201005,17,723.5691447
20201005,18,412.8959262
20201005,19,175.3815975
20201005,20,115.3794897
20201005,21,111.5875033
20201005,22,112.3230709
20201005,23,111.113098
20201005,24,113.1706768
20201006,1,103.7285233
20201006,2,113.7401701
20201006,3,117.6607537
20201006,4,111.3394718
20201006,5,113.0916367
20201006,6,112.5507506
20201006,7,102.5382984
20201006,8,123.4465623
20201006,9,321.9521105
20201006,10,697.913505
20201006,11,994.5579284
20201006,12,1185.109616
20201006,13,1230.358131
20201006,14,1332.223338
20201006,15,1183.735084
20201006,16,926.5841285
20201006,17,635.6726515
20201006,18,377.8847231
20201006,19,199.0474945
20201006,20,133.5312168
20201006,21,137.2568483
20201006,22,138.834758
20201006,23,143.2220842
20201006,24,139.8360657
20201007,1,135.8124514
20201007,2,126.586247
20201007,3,114.4470874
20201007,4,110.2943579
20201007,5,112.6970289
20201007,6,108.6997373
20201007,7,106.7948879
20201007,8,123.8537103
20201007,9,362.8906744
20201007,10,815.0056453
20201007,11,1195.255188
20201007,12,1369.8676
20201007,13,1391.210368
20201007,14,1281.507788
20201007,15,1061.187847
20201007,16,776.4479282
20201007,17,504.5086197
20201007,18,312.4217403
20201007,19,164.2689874
20201007,20,132.6557699
20201007,21,135.2658865
20201007,22,135.9849507
20201007,23,148.8181375
20201007,24,152.1267948
20201008,1,152.9555286
20201008,2,155.4461115
20201008,3,162.3112826
20201008,4,160.947532
20201008,5,157.2480141
20201008,6,157.4520282
20201008,7,145.2755959
20201008,8,155.0639657
20201008,9,260.5724457
20201008,10,679.4783527
20201008,11,1097.309288
20201008,12,1523.546489
20201008,13,1673.774789
20201008,14,1682.555533
20201008,15,1619.938018
20201008,16,1339.303748
20201008,17,983.4673163
20201008,18,596.8199217
20201008,19,239.663102
20201008,20,162.910234
20201008,21,172.0872468
20201008,22,177.8104816
20201008,23,177.9915337
20201008,24,175.1389004
20201009,1,179.9292474
20201009,2,184.0556751
20201009,3,185.2434521
20201009,4,182.9020789
20201009,5,170.2374734
20201009,6,159.1254888
20201009,7,161.46944
20201009,8,162.1110533
20201009,9,437.0223697
20201009,10,963.2568929
20201009,11,1414.609953
20201009,12,1705.509683
20201009,13,1861.464628
20201009,14,1947.820949
20201009,15,1851.909377
20201009,16,1616.157257
20201009,17,1254.463309
20201009,18,750.322192
20201009,19,252.1347359
20201009,20,141.431026
20201009,21,141.2263598
20201009,22,139.2135187
20201009,23,137.0752469
20201009,24,136.1178091
20201010,1,128.7730578
20201010,2,129.1325614
20201010,3,122.8569355
20201010,4,127.0145538
20201010,5,126.4505798
20201010,6,122.3804505
20201010,7,118.3584515
20201010,8,123.1352142
20201010,9,440.9231964
20201010,10,1056.452516
20201010,11,1517.649531
20201010,12,1811.708522
20201010,13,1966.831771
20201010,14,1984.057542
20201010,15,1864.093393
20201010,16,1636.444184
20201010,17,1259.254717
20201010,18,731.8220422
20201010,19,214.0619155
20201010,20,105.7012739
20201010,21,103.7753383
20201010,22,101.0253883
20201010,23,101.5662084
20201010,24,102.1082169
20201011,1,99.59194624
20201011,2,96.51400999
20201011,3,101.8889206
20201011,4,100.2161527
20201011,5,98.27898947
20201011,6,95.80586751
20201011,7,95.81171296
20201011,8,103.5602134
20201011,9,379.2452964
20201011,10,953.4584
20201011,11,1386.612745
20201011,12,1645.907518
20201011,13,1777.234277
20201011,14,1819.340478
20201011,15,1756.585838
20201011,16,1587.490968
20201011,17,1236.297713
20201011,18,708.4736098
20201011,19,203.3571116
20201011,20,106.0864079
20201011,21,108.7268539
20201011,22,109.0697089
20201011,23,108.8127261
20201011,24,108.99934
20201012,1,115.8551955
20201012,2,115.1176762
20201012,3,113.45571
20201012,4,112.0526792
20201012,5,107.8703226
20201012,6,107.287502
20201012,7,112.5043668
20201012,8,120.8816115
20201012,9,370.9473612
20201012,10,862.1870459
20201012,11,1242.692197
20201012,12,1445.475826
20201012,13,1498.002692
20201012,14,1424.076012
20201012,15,1303.934623
20201012,16,1173.703243
20201012,17,821.8789188
20201012,18,466.9914088
20201012,19,223.9827583
20201012,20,199.6264913
20201012,21,201.349101
20201012,22,204.0570444
20201012,23,223.277396
20201012,24,233.0360119
20201013,1,239.4348294
20201013,2,234.8377369
20201013,3,238.1426818
20201013,4,238.3751441
20201013,5,234.6586405
20201013,6,236.2029936
20201013,7,230.3962408
20201013,8,229.7038954
20201013,9,405.9639253
20201013,10,887.3202549
20201013,11,1272.239184
20201013,12,1599.665556
20201013,13,1860.561323
20201013,14,1942.928271
20201013,15,1849.321393
20201013,16,1617.581149
20201013,17,1275.228992
20201013,18,771.4120727
20201013,19,292.0534598
20201013,20,201.2788504
20201013,21,198.2470531
20201013,22,195.0676886
20201013,23,196.6777643
20201013,24,195.7570391
20201014,1,203.60886
20201014,2,199.2721645
20201014,3,189.8118427
20201014,4,168.9695596
20201014,5,161.2409661
20201014,6,162.8375851
20201014,7,170.2327431
20201014,8,172.7923324
20201014,9,419.3110813
20201014,10,942.5072843
20201014,11,1483.548313
20201014,12,1800.377928
20201014,13,1914.768798
20201014,14,1945.615664
20201014,15,1868.122528
20201014,16,1642.68299
20201014,17,1281.617805
20201014,18,736.6932968
20201014,19,230.0871018
20201014,20,141.7375141
20201014,21,139.2326624
20201014,22,138.5417246
20201014,23,136.8553555
20201014,24,131.1781583
20201015,1,125.9097879
20201015,2,126.7049221
20201015,3,127.1548245
20201015,4,126.5397682
20201015,5,123.785457
20201015,6,122.2831597
20201015,7,124.2649144
20201015,8,137.8721272
20201015,9,417.6621158
20201015,10,920.4983523
20201015,11,1280.766061
20201015,12,1542.743921
20201015,13,1631.343509
20201015,14,1607.001624
20201015,15,1629.110338
20201015,16,1430.740037
20201015,17,1103.443411
20201015,18,603.6185671
20201015,19,188.7310133
20201015,20,142.5800257
20201015,21,145.8432936
20201015,22,149.7512252
20201015,23,152.6020829
20201015,24,154.602011
20201016,1,150.2301681
20201016,2,151.953485
20201016,3,163.4833707
20201016,4,164.151729
20201016,5,163.1998648
20201016,6,160.2576912
20201016,7,157.7496413
20201016,8,165.377487
20201016,9,337.9808618
20201016,10,719.1502404
20201016,11,1167.163613
20201016,12,1506.442176
20201016,13,1659.770368
20201016,14,1642.868945
20201016,15,1542.592029
20201016,16,1311.170051
20201016,17,940.372374
20201016,18,519.7073498
20201016,19,226.8463392
20201016,20,179.6470145
20201016,21,177.8608525
20201016,22,190.5859385
20201016,23,184.0036198
20201016,24,190.0979797
20201017,1,186.4402783
20201017,2,180.5198821
20201017,3,174.0937454
20201017,4,170.3876029
20201017,5,172.7047046
20201017,6,184.717867
20201017,7,187.8625855
20201017,8,183.7652845
20201017,9,285.5873289
20201017,10,598.445789
20201017,11,901.2083089
20201017,12,1130.76105
20201017,13,1370.261232
20201017,14,1608.838652
20201017,15,1705.306599
20201017,16,1505.991572
20201017,17,1191.537138
20201017,18,675.8053037
20201017,19,197.080153
20201017,20,139.5692147
20201017,21,133.3483374
20201017,22,130.1659747
20201017,23,127.2647185
20201017,24,129.897833
20201018,1,129.0337643
20201018,2,127.0104869
20201018,3,131.7073656
20201018,4,136.4011077
20201018,5,140.0190128
20201018,6,145.129476
20201018,7,149.6253415
20201018,8,159.1659935
20201018,9,425.6314352
20201018,10,1057.101313
20201018,11,1544.922475
20201018,12,1847.636496
20201018,13,1947.665637
20201018,14,1955.185633
20201018,15,1798.688654
20201018,16,1508.767441
20201018,17,1071.121424
20201018,18,603.5892411
20201018,19,217.8907463
20201018,20,167.6407658
20201018,21,171.7506237
20201018,22,175.0183537
20201018,23,175.699789
20201018,24,181.6088417
20201019,1,179.6284631
20201019,2,182.5035947
20201019,3,180.1863424
20201019,4,178.1549243
20201019,5,173.496041
20201019,6,181.3277893
20201019,7,184.0933715
20201019,8,175.5209852
20201019,9,390.7031534
20201019,10,905.5938369
20201019,11,1285.890808
20201019,12,1485.346808
20201019,13,1591.522346
20201019,14,1607.67223
20201019,15,1437.023543
20201019,16,1113.523883
20201019,17,867.4220231
20201019,18,501.0430142
20201019,19,203.0100881
20201019,20,165.6739945
20201019,21,168.0908632
20201019,22,170.8603832
20201019,23,170.1326962
20201019,24,167.6139385
20201020,1,164.0857311
20201020,2,168.7380226
20201020,3,167.9307959
20201020,4,166.3537921
20201020,5,172.3623543
20201020,6,174.7042271
20201020,7,173.5400905
20201020,8,186.4458785
20201020,9,343.0882527
20201020,10,799.0738855
20201020,11,1218.217391
20201020,12,1537.580914
20201020,13,1652.081157
20201020,14,1639.332025
20201020,15,1460.791856
20201020,16,1205.683746
20201020,17,912.4628177
20201020,18,522.4758122
20201020,19,244.0759817
20201020,20,214.8930155
20201020,21,207.3697059
20201020,22,210.2746284
20201020,23,211.6978008
20201020,24,211.4095179
20201021,1,208.6698327
20201021,2,214.6510877
20201021,3,225.1499376
20201021,4,226.790763
20201021,5,227.6490639
20201021,6,232.449135
20201021,7,241.8233042
20201021,8,247.4468465
20201021,9,399.979928
20201021,10,880.7113209
20201021,11,1280.372737
20201021,12,1542.256585
20201021,13,1646.359354
20201021,14,1604.820081
20201021,15,1458.942506
20201021,16,1234.31138
20201021,17,933.2234407
20201021,18,547.1202375
20201021,19,219.0769771
20201021,20,194.1834064
20201021,21,193.7702136
20201021,22,182.7102722
20201021,23,179.5845645
20201021,24,173.3424176
20201022,1,166.5052127
20201022,2,159.5463328
20201022,3,162.4745061
20201022,4,160.0372605
20201022,5,155.7828316
20201022,6,161.7930418
20201022,7,169.4330348
20201022,8,171.3572151
20201022,9,384.1834567
20201022,10,989.6832419
20201022,11,1479.409222
20201022,12,1805.282652
20201022,13,1975.861304
20201022,14,1979.076921
20201022,15,1844.880808
20201022,16,1574.127435
20201022,17,1188.897749
20201022,18,635.25705
20201022,19,191.5653986
20201022,20,154.8686909
20201022,21,150.3084408
20201022,22,146.2786919
20201022,23,147.3326376
20201022,24,148.2596967
20201023,1,144.4298333
20201023,2,142.4332601
20201023,3,136.3968327
20201023,4,135.6264884
20201023,5,143.4655391
20201023,6,139.8327905
20201023,7,139.6400918
20201023,8,143.5114763
20201023,9,367.9359449
20201023,10,996.5307275
20201023,11,1502.376121
20201023,12,1822.463458
20201023,13,1970.049669
20201023,14,1990.048493
20201023,15,1880.890061
20201023,16,1626.894987
20201023,17,1213.845534
20201023,18,626.8278887
20201023,19,159.0239347
20201023,20,121.6658246
20201023,21,121.3956361
20201023,22,121.3966778
20201023,23,119.0963405
20201023,24,116.8598859
20201024,1,114.39134
20201024,2,114.4644922
20201024,3,116.1158702
20201024,4,117.7829515
20201024,5,118.9020673
20201024,6,116.4758643
20201024,7,117.1743421
20201024,8,119.9777421
20201024,9,355.1524793
20201024,10,959.5728136
20201024,11,1472.836019
20201024,12,1780.070957
20201024,13,1924.05525
20201024,14,1921.030778
20201024,15,1784.185809
20201024,16,1474.264079
20201024,17,1021.878081
20201024,18,479.3324976
20201024,19,153.52487
20201024,20,118.2247464
20201024,21,121.9699135
20201024,22,123.6338153
20201024,23,126.7615498
20201024,24,124.3784862
20201025,1,122.5575363
20201025,2,122.5683278
20201025,3,121.3948384
20201025,4,118.7988535
20201025,5,120.4639709
20201025,6,128.7829713
20201025,7,241.9039601
20201025,8,575.7477599
20201025,9,858.7434855
20201025,10,1086.475327
20201025,11,1235.539289
20201025,12,1386.927339
20201025,13,1289.04131
20201025,14,1111.002346
20201025,15,848.4553362
20201025,16,437.3219709
20201025,17,169.9140584
20201025,18,151.9912897
20201025,19,148.4280699
20201025,20,154.4189643
20201025,21,156.7150954
20201025,22,147.1265678
20201025,23,154.5820315
20201025,24,118.6487786
20201026,1,154.7059708
20201026,2,144.7078727
20201026,3,140.9381121
20201026,4,141.8747547
20201026,5,148.4275274
20201026,6,152.0799319
20201026,7,156.3748972
20201026,8,341.2527584
20201026,9,919.1145423
20201026,10,1425.800137
20201026,11,1743.960748
20201026,12,1885.322092
20201026,13,1887.535539
20201026,14,1776.047454
20201026,15,1510.935273
20201026,16,1078.413851
20201026,17,517.336344
20201026,18,141.7554389
20201026,19,118.8117911
20201026,20,114.9422002
20201026,21,113.0009718
20201026,22,110.9741889
20201026,23,109.1404113
20201026,24,107.913174
20201027,1,108.8886362
20201027,2,109.6202824
20201027,3,110.920025
20201027,4,108.7953909
20201027,5,108.2335691
20201027,6,106.8514682
20201027,7,109.9089318
20201027,8,266.7337178
20201027,9,810.3463439
20201027,10,1264.38635
20201027,11,1571.399764
20201027,12,1713.895842
20201027,13,1705.651104
20201027,14,1571.930016
20201027,15,1375.737728
20201027,16,1015.402817
20201027,17,495.460837
20201027,18,132.933625
20201027,19,109.1979839
20201027,20,107.3041101
20201027,21,111.0275064
20201027,22,114.9569875
20201027,23,114.1799897
20201027,24,113.9686204
20201028,1,112.1225808
20201028,2,115.8848084
20201028,3,126.1253745
20201028,4,138.9016309
20201028,5,146.7381715
20201028,6,151.4567702
20201028,7,163.0289297
20201028,8,233.8132468
20201028,9,423.9248324
20201028,10,613.3215674
20201028,11,706.4749857
20201028,12,822.696066
20201028,13,834.9137936
20201028,14,792.556902
20201028,15,622.7673754
20201028,16,432.8970351
20201028,17,265.7355028
20201028,18,175.6553629
20201028,19,173.3018751
20201028,20,170.0163696
20201028,21,172.2524161
20201028,22,182.4582553
20201028,23,181.7394754
20201028,24,186.6579008
20201029,1,180.0079867
20201029,2,191.8126317
20201029,3,190.8033188
20201029,4,178.131656
20201029,5,181.5921256
20201029,6,182.8609782
20201029,7,179.1315754
20201029,8,282.2994769
20201029,9,737.7923614
20201029,10,1217.486596
20201029,11,1570.871721
20201029,12,1739.760451
20201029,13,1741.107508
20201029,14,1572.849184
20201029,15,1310.128004
20201029,16,884.7612642
20201029,17,433.058824
20201029,18,146.0978594
20201029,19,125.7613611
20201029,20,133.4362552
20201029,21,131.1680953
20201029,22,131.1941409
20201029,23,124.6729055
20201029,24,122.5256218
20201030,1,123.4699479
20201030,2,130.2423834
20201030,3,133.060489
20201030,4,138.4582486
20201030,5,142.4725989
20201030,6,151.3704671
20201030,7,152.7949524
20201030,8,266.4122639
20201030,9,639.4053948
20201030,10,1043.484462
20201030,11,1338.120227
20201030,12,1610.007232
20201030,13,1680.488956
20201030,14,1569.742969
20201030,15,1259.801299
20201030,16,910.6634617
20201030,17,461.9980099
20201030,18,190.9392881
20201030,19,185.5481627
20201030,20,191.5391195
20201030,21,181.2029552
20201030,22,180.3582098
20201030,23,189.052339
20201030,24,190.5573964
20201031,1,196.1678437
20201031,2,195.7194537
20201031,3,184.6334043
20201031,4,192.5174486
20201031,5,192.2725917
20201031,6,177.7181357
20201031,7,166.1473603
20201031,8,304.8462065
20201031,9,933.0435465
20201031,10,1458.953155
20201031,11,1785.72961
20201031,12,1935.931749
20201031,13,1937.611746
20201031,14,1842.331159
20201031,15,1579.411351
20201031,16,1119.201211
20201031,17,523.8247061
20201031,18,166.5023073
20201031,19,156.1141211
20201031,20,168.9841459
20201031,21,167.0559542
20201031,22,154.3560447
20201031,23,146.8844625
20201031,24,141.9800997
