,Diesel Gen,PV Park
41849,2.36414,0.0
41850,2.20211,0.0
41851,2.60643,0.0
41852,2.44591,0.0
41853,2.2361,0.0
41854,2.08419,0.0
41855,2.02285,0.0
41856,2.00067,0.0
41857,2.00294,0.0
41858,2.07511,0.0
41859,2.25946,0.0
41860,2.49316,0.0070922
41861,2.24828,0.427896
41862,1.5,1.36407
41863,1.5,2.15366
41864,1.5,2.58629
41865,1.5,2.9409
41866,1.5,3.26005
41867,1.5,3.16076
41868,1.5,2.68558
41869,1.5,1.99527
41870,1.6931,0.964539
41871,2.55626,0.148936
41872,2.53053,0.0
41873,2.27932,0.0
41874,2.02305,0.0
41875,1.83857,0.0
41876,1.73524,0.0
41877,1.56182,0.0
41878,2.09493,0.0
41879,2.00934,0.0
41880,1.97091,0.0
41881,1.93141,0.0
41882,1.95254,0.0
41883,2.03532,0.0
41884,2.10702,0.0141844
41885,1.845,0.472813
41886,1.5,1.44444
41887,1.5,2.34515
41888,1.5,3.00946
41889,1.5,3.39007
41890,1.5,3.58865
41891,1.5,3.40898
41892,1.5,2.93617
41893,1.5,2.19858
41894,1.5,1.16785
41895,2.34675,0.179669
41896,2.11597,0.0
41897,2.12899,0.0
41898,1.9597,0.0
41899,1.76264,0.0
41900,1.60036,0.0
41901,1.5,0.0
41902,1.5,0.0
41903,1.79359,0.0
41904,1.5,0.0
41905,1.5,0.0
41906,1.87373,0.0
41907,1.90108,0.0
41908,1.89671,0.0165485
41909,1.5,0.605201
41910,1.5,1.82979
41911,1.5,2.87234
41912,1.5,3.5461
41913,1.5,3.72811
41914,1.5,3.67941
41915,1.5,3.49653
41916,1.5,3.26005
41917,1.5,2.40662
41918,1.5,1.24113
41919,2.17837,0.186761
41920,1.97595,0.0
41921,2.03074,0.0
41922,1.91338,0.0
41923,1.69899,0.0
41924,1.55049,0.0
41925,1.5,0.0
41926,1.91003,0.0
41927,1.5981,0.0
41928,1.5,0.0
41929,1.5,0.0
41930,1.5,0.0
41931,1.5,0.0
41932,2.30618,0.0141844
41933,1.90751,0.643026
41934,1.5,1.92908
41935,1.5,2.97163
41936,1.5,3.65721
41937,1.5,3.93831
41938,1.5,3.95451
41939,1.5,3.83688
41940,1.5,3.31915
41941,1.5,2.45626
41942,1.5,1.26478
41943,2.47413,0.184397
41944,2.26866,0.0
41945,2.3007,0.0
41946,2.10975,0.0
41947,1.83018,0.0
41948,1.68553,0.0
41949,1.50925,0.0
41950,1.5,0.0
41951,1.99964,0.0
41952,1.5,0.0
41953,1.59626,0.0
41954,1.5,0.0
41955,1.5,0.0
41956,2.3916,0.0141844
41957,1.95765,0.626478
41958,1.5,1.88652
41959,1.5,2.95272
41960,1.5,3.61702
41961,1.5,3.95981
41962,1.5,4.04492
41963,1.5,3.82033
41964,1.5,3.29078
41965,1.5,2.41844
41966,1.5,1.21749
41967,2.54871,0.165485
41968,2.325,0.0
41969,2.3473,0.0
41970,2.16679,0.0
41971,1.88621,0.0
41972,1.74922,0.0
41973,1.55586,0.0
41974,1.5,0.0
41975,1.5,0.0
41976,1.5,0.0
41977,1.5,0.0
41978,1.5,0.0
41979,1.54139,0.0
41980,2.46264,0.00945626
41981,2.05671,0.574468
41982,1.5,1.81324
41983,1.5,2.83924
41984,1.5,3.43972
41985,1.5,3.78723
41986,1.5,3.86998
41987,1.5,3.69031
41988,1.5,3.15603
41989,1.5,2.29078
41990,1.50491,1.1182
41991,2.55463,0.144208
41992,2.31639,0.0
41993,2.34802,0.0
41994,2.15857,0.0
41995,1.89018,0.0
41996,1.75494,0.0
41997,1.54588,0.0
41998,2.11277,0.0
41999,1.5,0.0
42000,1.5,0.0
42001,1.5,0.0
42002,1.5,0.0
42003,2.24497,0.0
42004,2.48891,0.00472813
42005,2.30949,0.378251
42006,1.5,1.43499
42007,1.5,2.36407
42008,1.5,3.05201
42009,1.5,3.47754
42010,1.5,3.65012
42011,1.5,3.47045
42012,1.5,2.93381
42013,1.5,2.06619
42014,1.75915,0.947991
42015,2.66988,0.111111
42016,2.38201,0.0
42017,2.38334,0.0
42018,2.20227,0.0
42019,2.0772,0.0
42020,1.78792,0.0
42021,1.59707,0.0
42022,1.5,0.0
42023,2.08408,0.0
42024,2.05322,0.0
42025,2.04436,0.0
42026,2.11125,0.0
42027,2.27473,0.0
42028,2.50166,0.00472813
42029,2.3274,0.359338
42030,1.54247,1.32624
42031,1.5,2.37116
42032,1.5,3.13002
42033,1.5,3.55083
42034,1.5,3.59338
42035,1.5,3.34043
42036,1.5,2.72104
42037,1.5,1.81087
42038,1.90762,0.77305
42039,2.67499,0.0851064
42040,2.33011,0.0
42041,2.63355,0.0
42042,2.06312,0.0
42043,1.81717,0.0
42044,1.73669,0.0
42045,1.578,0.0
42046,1.5,0.0
42047,2.06456,0.0
42048,2.03353,0.0
42049,2.04733,0.0
42050,2.0709,0.0
42051,2.1409,0.0
42052,2.24313,0.00472813
42053,2.04708,0.371158
42054,1.5,1.3357
42055,1.5,2.3617
42056,1.5,3.16785
42057,1.5,3.56974
42058,1.5,3.65012
42059,1.5,3.37589
42060,1.5,2.80378
42061,1.5,1.99054
42062,1.65076,0.905437
42063,2.5712,0.0992908
42064,2.2704,0.0
42065,2.22968,0.0
42066,2.04878,0.0
42067,1.84655,0.0
42068,1.67176,0.0
42069,1.53388,0.0
42070,2.04106,0.0
42071,1.5,0.0
42072,1.5,0.0
42073,1.93022,0.0
42074,1.92934,0.0
42075,1.97677,0.0
42076,1.99629,0.00236407
42077,1.73889,0.368794
42078,1.5,1.36643
42079,1.5,2.31442
42080,1.5,3.16785
42081,1.5,3.71395
42082,1.5,3.68991
42083,1.5,3.4965
42084,1.5,2.97636
42085,1.5,2.08983
42086,1.5,0.945626
42087,2.31113,0.0969267
42088,2.005,0.0
42089,1.99843,0.0
42090,1.89346,0.0
42091,1.7128,0.0
42092,1.55265,0.0
42093,1.5,0.0
42094,1.5,0.0
42095,1.5,0.0
42096,1.5,0.0
42097,1.5,0.0
42098,1.5,0.0
42099,1.70447,0.0
42100,2.34922,0.00472813
42101,2.0568,0.44208
42102,1.5,1.62411
42103,1.5,2.69031
42104,1.5,3.39953
42105,1.5,3.79433
42106,1.5,3.85816
42107,1.5,3.62175
42108,1.5,3.06383
42109,1.5,2.16785
42110,1.60146,0.973995
42111,2.54795,0.0945626
42112,2.21583,0.0
42113,2.19684,0.0
42114,2.01545,0.0
42115,1.73851,0.0
42116,1.59107,0.0
42117,1.64482,0.0
42118,1.5,0.0
42119,1.5,0.0
42120,1.5,0.0
42121,1.5,0.0
42122,1.5,0.0
42123,2.09624,0.0
42124,2.31386,0.00236407
42125,1.99515,0.468085
42126,1.5,1.70686
42127,1.5,2.77541
42128,1.5,3.44681
42129,1.5,3.80851
42130,1.5,3.86998
42131,1.5,3.62175
42132,1.5,3.0591
42133,1.5,2.18203
42134,1.52777,0.978723
42135,2.52821,0.0874704
42136,2.20587,0.0
42137,2.18794,0.0
42138,2.01014,0.0
42139,1.72616,0.0
42140,1.57577,0.0
42141,1.5,0.0
42142,1.5,0.0
42143,1.5,0.0
42144,1.5,0.0
42145,1.5,0.0
42146,1.5,0.0
42147,2.10542,0.0
42148,2.36897,0.00236407
42149,2.08861,0.468085
42150,1.5,1.6974
42151,1.5,2.75177
42152,1.5,3.45863
42153,1.5,3.80851
42154,1.5,3.9078
42155,1.5,3.70922
42156,1.5,3.17967
42157,1.5,2.30496
42158,1.5,1.04019
42159,2.52475,0.0874704
42160,2.20708,0.0
42161,2.19368,0.0
42162,2.00942,0.0
42163,1.72867,0.0
42164,1.5637,0.0
42165,1.95936,0.0
42166,1.5,0.0
42167,1.5,0.0
42168,1.5,0.0
42169,1.5,0.0
42170,1.5,0.0
42171,1.5,0.0
42172,2.38323,0.00236407
42173,2.03158,0.522459
42174,1.5,1.86998
42175,1.5,2.94799
42176,1.5,3.62648
42177,1.5,3.95981
42178,1.5,3.98109
42179,1.5,3.73995
42180,1.5,3.21277
42181,1.5,2.30969
42182,1.57289,1.05201
42183,2.63362,0.0803783
42184,2.29676,0.0
42185,2.27138,0.0
42186,2.07431,0.0
42187,1.81501,0.0
42188,1.66561,0.0
42189,1.5,0.0
42190,1.70108,0.0
42191,1.5,0.0
42192,1.5,0.0
42193,1.5,0.0
42194,1.5,0.0
42195,2.18744,0.0
42196,2.43217,0.00236407
42197,2.0892,0.503546
42198,1.5,1.8487
42199,1.5,2.93381
42200,1.5,3.61229
42201,1.5,3.92193
42202,1.5,3.92913
42203,1.5,3.74941
42204,1.5,3.19149
42205,1.5,2.27423
42206,1.5,0.997636
42207,2.60525,0.0638298
42208,2.21516,0.0
42209,2.17805,0.0
42210,1.99559,0.0
42211,1.75501,0.0
42212,1.63713,0.0
42213,1.5,0.0
42214,1.5,0.0
42215,1.75986,0.0
42216,1.5,0.0
42217,1.5,0.0
42218,1.5,0.0
42219,1.5,0.0
42220,2.0583,0.00236407
42221,1.73225,0.472813
42222,1.5,1.79905
42223,1.5,2.87943
42224,1.5,3.55792
42225,1.5,3.75359
42226,1.5,3.7553
42227,1.5,3.62355
42228,1.5,3.14421
42229,1.5,2.21749
42230,1.5,0.969267
42231,1.7427,0.0614657
42232,2.088,0.0
42233,2.01799,0.0
42234,1.82133,0.0
42235,1.65399,0.0
42236,1.5,0.0
42237,2.00731,0.0
42238,1.5,0.0
42239,1.75005,0.0
42240,1.5,0.0
42241,1.5,0.0
42242,1.5,0.0
42243,1.5,0.0
42244,1.5,0.0
42245,1.82483,0.00236407
42246,1.5,0.425532
42247,1.5,1.73995
42248,1.5,2.8156
42249,1.5,3.48336
42250,1.5,3.57435
42251,1.5,3.55885
42252,1.5,3.43657
42253,1.5,3.09456
42254,1.5,2.16785
42255,1.57815,0.933806
42256,1.88417,0.0614657
42257,1.91227,0.0
42258,1.86307,0.0
42259,1.72695,0.0
42260,1.59154,0.0
42261,1.5,0.0
42262,1.5,0.0
42263,1.5,0.0
42264,1.5,0.0
42265,1.5,0.0
42266,1.5,0.0
42267,1.5,0.0
42268,1.5,0.0
42269,1.5,0.29078
42270,1.5,1.33333
42271,1.5,2.43026
42272,1.5,3.20804
42273,1.5,3.38265
42274,1.5,3.41138
42275,1.5,3.40617
42276,1.5,2.98818
42277,1.5,2.08274
42278,1.5,0.945626
42279,2.18503,0.153664
42280,2.62455,0.00945626
42281,1.9708,0.0
42282,1.92617,0.0
42283,1.78962,0.0
42284,1.59049,0.0
42285,1.5,0.0
42286,1.5,0.0
42287,1.5,0.0
42288,1.8615,0.0
42289,1.5,0.0
42290,1.5,0.0
42291,1.5,0.0
42292,1.84498,0.0
42293,2.09851,0.300236
42294,1.5,1.36407
42295,1.5,2.44208
42296,1.5,3.22222
42297,1.5,3.65248
42298,1.5,3.71631
42299,1.5,3.46809
42300,1.5,2.87234
42301,1.5,1.93853
42302,1.86712,0.758865
42303,2.72287,0.0425532
42304,2.34525,0.0
42305,2.3568,0.0
42306,2.31023,0.0
42307,2.10436,0.0
42308,1.82613,0.0
42309,1.67614,0.0
42310,1.5,0.0
42311,1.5,0.0
42312,1.5,0.0
42313,1.5,0.0
42314,1.5,0.0
42315,1.5,0.0
42316,2.23546,0.0
42317,2.17126,0.293144
42318,1.5,1.38771
42319,1.5,2.44917
42320,1.5,3.10875
42321,1.5,3.35697
42322,1.5,3.25059
42323,1.5,2.89125
42324,1.5,2.15839
42325,1.5,1.24113
42326,2.28567,0.399527
42327,2.81401,0.0212766
42328,2.67265,0.0
42329,2.36741,0.0
42330,2.32442,0.0
42331,2.14834,0.0
42332,1.88871,0.0
42333,1.74417,0.0
42334,2.22981,0.0
42335,2.08052,0.0
42336,2.01098,0.0
42337,1.98199,0.0
42338,1.9815,0.0
42339,2.06276,0.0
42340,2.25202,0.0
42341,2.37519,0.120567
42342,2.2862,0.432624
42343,2.07095,0.808511
42344,1.90778,1.05201
42345,1.92209,1.11111
42346,2.0089,1.04019
42347,2.02256,1.0
42348,1.92554,0.990544
42349,2.15495,0.595745
42350,2.52651,0.193853
42351,2.87839,0.0118203
42352,3.11192,0.0
42353,3.12107,0.0
42354,3.06023,0.0
42355,2.83591,0.0
42356,2.52482,0.0
42357,2.35514,0.0
42358,2.14788,0.0
42359,2.01437,0.0
42360,1.98405,0.0
42361,1.93998,0.0
42362,1.91433,0.0
42363,2.00047,0.0
42364,2.18979,0.0
42365,2.35844,0.0945626
42366,2.0927,0.562648
42367,1.70396,1.08038
42368,1.5,1.38061
42369,1.5,1.55083
42370,1.5,1.49645
42371,1.51201,1.36643
42372,1.63648,1.18203
42373,2.07884,0.671395
42374,2.48198,0.238771
42375,2.83566,0.0165485
42376,2.88903,0.0
42377,3.02394,0.0
42378,2.97594,0.0
42379,2.78578,0.0
42380,2.56723,0.0
42381,2.41407,0.0
42382,2.23969,0.0
42383,2.11553,0.0
42384,2.05491,0.0
42385,2.02282,0.0
42386,2.02569,0.0
42387,2.05756,0.0
42388,2.10882,0.0
42389,2.05236,0.172577
42390,1.60127,0.879433
42391,1.5,1.5792
42392,1.5,2.16076
42393,1.5,2.46572
42394,1.5,2.4279
42395,1.5,2.21277
42396,1.5,1.8487
42397,1.55619,1.14421
42398,2.22147,0.432624
42399,2.77273,0.0236407
42400,2.36942,0.0
42401,2.48036,0.0
42402,2.28625,0.0
42403,2.80336,0.0
42404,2.55482,0.0
42405,2.37656,0.0
42406,2.20345,0.0
42407,2.05498,0.0
42408,1.97535,0.0
42409,1.90802,0.0
42410,1.88154,0.0
42411,1.87017,0.0
42412,1.91758,0.0
42413,1.71567,0.245863
42414,1.5,1.20095
42415,1.5,2.17494
42416,1.5,2.81797
42417,1.5,3.03073
42418,1.5,3.01182
42419,1.5,2.58865
42420,1.5,1.93853
42421,1.5,1.09929
42422,1.93256,0.361702
42423,2.45221,0.0165485
42424,2.01831,0.0
42425,2.00644,0.0
42426,1.97474,0.0
42427,1.83622,0.0
42428,1.63526,0.0
42429,1.5,0.0
42430,1.71484,0.0
42431,1.75893,0.0
42432,1.71036,0.0
42433,1.68685,0.0
42434,1.68107,0.0
42435,1.72656,0.0
42436,1.9187,0.0
42437,2.07183,0.0803783
42438,1.76728,0.624113
42439,1.5,1.18676
42440,1.5,1.44444
42441,1.5,1.46809
42442,1.5,1.37116
42443,1.80853,0.990544
42444,1.98485,0.742317
42445,2.14006,0.529551
42446,2.41375,0.210402
42447,2.72878,0.0165485
42448,2.71865,0.0
42449,2.97605,0.0
42450,2.94711,0.0
42451,2.78921,0.0
42452,2.5061,0.0
42453,2.34298,0.0
42454,2.14292,0.0
42455,1.99754,0.0
42456,1.96182,0.0
42457,1.95607,0.0
42458,1.96853,0.0
42459,2.05318,0.0
42460,2.24431,0.0
42461,2.27336,0.241135
42462,1.5,1.33097
42463,1.5,2.40189
42464,1.5,3.04019
42465,1.5,3.38061
42466,1.5,3.37825
42467,1.5,3.13475
42468,1.5,2.60047
42469,1.5,1.79196
42470,1.93843,0.638298
42471,2.7301,0.0189125
42472,2.28288,0.0
42473,2.27352,0.0
42474,2.2263,0.0
42475,2.05771,0.0
42476,1.82467,0.0
42477,1.64828,0.0
42478,1.6472,0.0
42479,1.98433,0.0
42480,1.96074,0.0
42481,1.92535,0.0
42482,1.91962,0.0
42483,1.99284,0.0
42484,2.16585,0.0
42485,2.1934,0.229314
42486,1.5,1.1513
42487,1.5,2.02364
42488,1.5,2.67139
42489,1.5,3.05674
42490,1.5,3.1773
42491,1.5,2.95035
42492,1.5,2.33806
42493,1.5,1.51773
42494,2.05143,0.51773
42495,2.71738,0.0141844
42496,2.2625,0.0
42497,2.26331,0.0
42498,2.54621,0.0
42499,2.05005,0.0
42500,1.79111,0.0
42501,1.62267,0.0
42502,2.09813,0.0
42503,1.94125,0.0
42504,1.87746,0.0
42505,1.82554,0.0
42506,1.8274,0.0
42507,1.90748,0.0
42508,2.09382,0.0
42509,2.17208,0.170213
42510,1.63609,0.933806
42511,1.5,1.77541
42512,1.5,2.36879
42513,1.5,2.46336
42514,1.5,2.40426
42515,1.5,2.19385
42516,1.5,1.49173
42517,1.82375,0.822695
42518,2.29555,0.304965
42519,2.75073,0.0118203
42520,2.27164,0.0
42521,2.26771,0.0
42522,2.23142,0.0
42523,2.71929,0.0
42524,2.48353,0.0
42525,2.31241,0.0
42526,2.12322,0.0
42527,1.98458,0.0
42528,1.92769,0.0
42529,1.8921,0.0
42530,1.89558,0.0
42531,1.96693,0.0
42532,2.1389,0.0
42533,2.30298,0.0898345
42534,1.80975,0.794326
42535,1.5,1.53428
42536,1.5,1.93853
42537,1.5,2.28132
42538,1.5,2.36879
42539,1.5,2.17494
42540,1.5,1.75887
42541,1.5,1.23877
42542,2.14371,0.477541
42543,2.76587,0.0118203
42544,2.49112,0.0
42545,2.27375,0.0
42546,2.21997,0.0
42547,2.73927,0.0
42548,2.50141,0.0
42549,2.3642,0.0
42550,2.18887,0.0
42551,2.04933,0.0
42552,2.00412,0.0
42553,1.9751,0.0
42554,1.95814,0.0
42555,1.9891,0.0
42556,2.07619,0.0
42557,1.95944,0.208038
42558,1.5,1.26241
42559,1.5,2.30024
42560,1.5,2.91962
42561,1.5,3.18676
42562,1.5,3.21986
42563,1.5,2.89362
42564,1.5,2.35934
42565,1.5,1.513
42566,2.00175,0.468085
42567,2.63692,0.00945626
42568,2.20158,0.0
42569,2.15762,0.0
42570,2.0809,0.0
42571,1.90671,0.0
42572,1.69554,0.0
42573,1.50499,0.0
42574,1.6788,0.0
42575,1.93517,0.0
42576,1.86676,0.0
42577,1.81448,0.0
42578,1.8133,0.0
42579,1.78892,0.0
42580,1.79468,0.0
42581,1.7612,0.0780142
42582,1.61433,0.43026
42583,1.5,0.976359
42584,1.5,1.68794
42585,1.5,2.26714
42586,1.5,2.68085
42587,1.5,2.6383
42588,1.5,2.27896
42589,1.5,1.58629
42590,1.77076,0.49409
42591,2.43795,0.00945626
42592,2.38319,0.0
42593,2.05032,0.0
42594,2.03216,0.0
42595,1.9233,0.0
42596,1.76776,0.0
42597,2.27531,0.0
42598,2.08369,0.0
42599,1.94629,0.0
42600,1.90154,0.0
42601,1.87016,0.0
42602,1.8722,0.0
42603,1.94934,0.0
42604,2.17548,0.0
42605,2.24361,0.205674
42606,1.5,1.38534
42607,1.5,2.51064
42608,1.5,3.16785
42609,1.5,3.47045
42610,1.5,3.24823
42611,1.5,2.6974
42612,1.5,1.73995
42613,1.84084,0.853428
42614,2.45736,0.222222
42615,2.8748,0.00236407
42616,2.58004,0.0
42617,2.35085,0.0
42618,2.33305,0.0
42619,2.16763,0.0
42620,1.90499,0.0
42621,1.7167,0.0
42622,2.18181,0.0
42623,2.03819,0.0
42624,1.98004,0.0
42625,1.96289,0.0
42626,1.94673,0.0
42627,2.00593,0.0
42628,2.22096,0.0
42629,2.37943,0.104019
42630,2.09294,0.572104
42631,1.68755,1.12293
42632,1.5,1.60284
42633,1.5,1.8487
42634,1.5,1.70922
42635,1.51569,1.39007
42636,1.82596,0.990544
42637,2.32521,0.425532
42638,2.65849,0.0756501
42639,2.88784,0.0
42640,3.02447,0.0
42641,3.05455,0.0
42642,3.02366,0.0
42643,2.85244,0.0
42644,2.57823,0.0
42645,2.40042,0.0
42646,2.18385,0.0
42647,2.05045,0.0
42648,1.99152,0.0
42649,1.96082,0.0
42650,1.92454,0.0
42651,1.97199,0.0
42652,2.18985,0.0
42653,2.48141,0.0070922
42654,2.64013,0.0827423
42655,2.65621,0.276596
42656,2.52418,0.510638
42657,2.28041,0.813239
42658,2.2083,0.877069
42659,2.14351,0.905437
42660,2.20785,0.723404
42661,2.5631,0.345154
42662,2.82464,0.0898345
42663,3.06789,0.00236407
42664,3.23571,0.0
42665,3.25469,0.0
42666,3.25723,0.0
42667,3.07224,0.0
42668,2.77338,0.0
42669,2.55336,0.0
42670,2.32253,0.0
42671,2.1755,0.0
42672,2.11963,0.0
42673,2.08266,0.0
42674,2.08386,0.0
42675,2.14474,0.0
42676,2.34735,0.0
42677,2.56452,0.0851064
42678,2.14853,0.685579
42679,1.50505,1.4208
42680,1.5,2.04019
42681,1.5,2.54137
42682,1.5,2.60993
42683,1.5,2.43026
42684,1.5,1.88416
42685,1.65506,1.11584
42686,2.44753,0.316785
42687,2.9721,0.00236407
42688,2.47048,0.0
42689,2.48135,0.0
42690,2.45195,0.0
42691,2.84789,0.0
42692,2.71196,0.0
42693,2.51707,0.0
42694,2.29622,0.0
42695,2.12519,0.0
42696,2.08473,0.0
42697,2.02879,0.0
42698,2.0518,0.0
42699,2.12831,0.0
42700,2.31895,0.0
42701,2.44667,0.115839
42702,1.72119,1.01891
42703,1.5,2.13475
42704,1.5,2.77778
42705,1.5,3.0922
42706,1.5,3.10402
42707,1.5,2.69267
42708,1.5,2.12057
42709,1.5,1.33333
42710,2.3412,0.390071
42711,2.95119,0.00472813
42712,2.61964,0.0
42713,2.45447,0.0
42714,2.41576,0.0
42715,2.29017,0.0
42716,2.03636,0.0
42717,2.57228,0.0
42718,2.3743,0.0
42719,2.2235,0.0
42720,2.16776,0.0
42721,2.11115,0.0
42722,2.08064,0.0
42723,2.10526,0.0
42724,2.20462,0.0
42725,2.15633,0.122931
42726,1.72511,0.78487
42727,1.5,1.51537
42728,1.5,2.12766
42729,1.5,2.61229
42730,1.5,2.83688
42731,1.5,2.4539
42732,1.5,1.67376
42733,1.84842,0.87234
42734,2.50612,0.200946
42735,2.93276,0.00236407
42736,2.42814,0.0
42737,2.41364,0.0
42738,2.32392,0.0
42739,2.64076,0.0
42740,2.60458,0.0
42741,2.41913,0.0
42742,2.234,0.0
42743,2.08542,0.0
42744,2.00096,0.0
42745,1.93528,0.0
42746,1.92064,0.0
42747,1.93881,0.0
42748,1.97102,0.0
42749,1.97356,0.0591017
42750,1.62993,0.562648
42751,1.5,1.35461
42752,1.5,1.86998
42753,1.5,2.00236
42754,1.5,2.02837
42755,1.5,1.86288
42756,1.5,1.2766
42757,1.88242,0.676123
42758,2.41048,0.160757
42759,2.77162,0.00236407
42760,2.29287,0.0
42761,2.30644,0.0
42762,2.8289,0.0
42763,2.80478,0.0
42764,2.56871,0.0
42765,2.35955,0.0
42766,2.13036,0.0
42767,1.98374,0.0
42768,1.92607,0.0
42769,1.87207,0.0
42770,1.90077,0.0
42771,1.98346,0.0
42772,2.21625,0.0
42773,2.45351,0.0567376
42774,2.15835,0.527187
42775,1.59929,1.26714
42776,1.5,1.86525
42777,1.5,2.43026
42778,1.5,2.56501
42779,1.5,2.38061
42780,1.5,1.82742
42781,1.68681,1.1182
42782,2.50527,0.307329
42783,3.02463,0.00236407
42784,2.48018,0.0
42785,2.50516,0.0
42786,2.88195,0.0
42787,3.02,0.0
42788,2.72695,0.0
42789,2.55781,0.0
42790,2.30459,0.0
42791,2.13295,0.0
42792,2.06747,0.0
42793,2.0223,0.0
42794,2.04039,0.0
42795,2.0881,0.0
42796,2.29655,0.0
42797,2.49974,0.0614657
42798,2.17653,0.548463
42799,1.80934,1.09693
42800,1.5,1.59811
42801,1.5,1.96454
42802,1.5,1.93381
42803,1.5,1.49882
42804,1.82182,1.04728
42805,2.35437,0.496454
42806,2.7285,0.134752
42807,2.57733,0.0
42808,3.18879,0.0
42809,3.19201,0.0
42810,3.16026,0.0
42811,2.99791,0.0
42812,2.68466,0.0
42813,2.46753,0.0
42814,2.25558,0.0
42815,2.09976,0.0
42816,2.05985,0.0
42817,2.01242,0.0
42818,2.00745,0.0
42819,2.05409,0.0
42820,2.29581,0.0
42821,2.57119,0.0212766
42822,2.57281,0.222222
42823,2.41237,0.555556
42824,2.02919,1.00709
42825,1.72307,1.34043
42826,1.71204,1.34043
42827,1.88684,1.13948
42828,2.16562,0.777778
42829,2.465,0.460993
42830,2.80464,0.120567
42831,3.08423,0.0
42832,3.24268,0.0
42833,3.2454,0.0
42834,3.2148,0.0
42835,3.02791,0.0
42836,2.73964,0.0
42837,2.55352,0.0
42838,2.31815,0.0
42839,2.16914,0.0
42840,2.10705,0.0
42841,2.04446,0.0
42842,2.06739,0.0
42843,2.13063,0.0
42844,2.3402,0.0
42845,2.57228,0.0330969
42846,2.3894,0.382979
42847,1.97971,0.91253
42848,1.51004,1.46809
42849,1.5,1.67139
42850,1.5,1.5461
42851,1.87767,1.13948
42852,2.06876,0.862884
42853,2.54077,0.361702
42854,2.8566,0.0756501
42855,3.06544,0.0
42856,3.24062,0.0
42857,3.23691,0.0
42858,3.18118,0.0
42859,3.01119,0.0
42860,2.72412,0.0
42861,2.53301,0.0
42862,2.2804,0.0
42863,2.14594,0.0
42864,2.06917,0.0
42865,2.05608,0.0
42866,2.0505,0.0
42867,2.11552,0.0
42868,2.35072,0.0
42869,2.59582,0.0401891
42870,2.26532,0.539007
42871,1.60821,1.35225
42872,1.5,2.06856
42873,1.5,2.52009
42874,1.5,2.66667
42875,1.5,2.42317
42876,1.5,1.89835
42877,1.84739,1.00236
42878,2.53124,0.3026
42879,3.02365,0.00472813
42880,2.48882,0.0
42881,2.47942,0.0
42882,2.7702,0.0
42883,2.99968,0.0
42884,2.73825,0.0
42885,2.57091,0.0
42886,2.34003,0.0
42887,2.1753,0.0
42888,2.12359,0.0
42889,2.0697,0.0
42890,2.05726,0.0
42891,2.06654,0.0
42892,2.164,0.0
42893,2.23642,0.0472813
42894,1.90845,0.621749
42895,1.5,1.41608
42896,1.5,1.97163
42897,1.5,2.37352
42898,1.5,2.6974
42899,1.5,2.55792
42900,1.5,2.07092
42901,1.50904,1.22222
42902,2.45129,0.288416
42903,2.99696,0.00236407
42904,2.4909,0.0
42905,2.46835,0.0
42906,2.41895,0.0
42907,2.86157,0.0
42908,2.70109,0.0
42909,2.49161,0.0
42910,2.28691,0.0
42911,2.10413,0.0
42912,2.0373,0.0
42913,1.97521,0.0
42914,1.90756,0.0
42915,1.93355,0.0
42916,1.99722,0.0
42917,2.02967,0.0378251
42918,1.90401,0.330969
42919,1.77807,0.669031
42920,1.66479,1.0
42921,1.74918,1.05674
42922,1.9714,0.929078
42923,2.10591,0.739953
42924,2.09066,0.576832
42925,2.39094,0.248227
42926,2.59035,0.0472813
42927,2.81563,0.0
42928,2.96007,0.0
42929,2.96028,0.0
42930,2.95187,0.0
42931,2.81894,0.0
42932,2.61775,0.0
42933,2.3836,0.0
42934,2.14447,0.0
42935,1.9802,0.0
42936,1.86918,0.0
42937,1.80806,0.0
42938,1.82179,0.0
42939,1.93199,0.0
42940,2.16208,0.0
42941,2.46044,0.0212766
42942,2.45202,0.281324
42943,2.02409,0.886525
42944,1.5,1.53901
42945,1.5,1.86052
42946,1.5,1.96454
42947,1.5,1.6974
42948,1.83772,1.14184
42949,2.41202,0.539007
42950,2.84931,0.120567
42951,2.81241,0.0
42952,3.29031,0.0
42953,3.30679,0.0
42954,3.29388,0.0
42955,3.12969,0.0
42956,2.82402,0.0
42957,2.65572,0.0
42958,2.38156,0.0
42959,2.20428,0.0
42960,2.16179,0.0
42961,2.11291,0.0
42962,2.10827,0.0
42963,2.17182,0.0
42964,2.41445,0.0
42965,2.67604,0.0330969
42966,2.33116,0.508274
42967,1.72841,1.25059
42968,1.5,1.74704
42969,1.5,1.87234
42970,1.5,2.01418
42971,1.5,1.82506
42972,1.5,1.52482
42973,2.05807,0.952719
42974,2.7753,0.231678
42975,3.19997,0.00236407
42976,2.8548,0.0
42977,3.35751,0.0
42978,3.35538,0.0
42979,3.21128,0.0
42980,2.90279,0.0
42981,2.6894,0.0
42982,2.41478,0.0
42983,2.21554,0.0
42984,2.17802,0.0
42985,2.14406,0.0
42986,2.10788,0.0
42987,2.16468,0.0
42988,2.44231,0.0
42989,2.69112,0.0449173
42990,2.19785,0.723404
42991,1.5,1.85343
42992,1.5,2.59574
42993,1.5,2.97872
42994,1.5,2.96217
42995,1.5,2.70213
42996,1.5,2.2766
