,PV Park
39479,0.0
39480,0.0
39481,0.0
39482,0.0
39483,0.0425531914893617
39484,0.3877068557919622
39485,1.2836879432624113
39486,2.321513002364066
39487,3.1560283687943262
39488,3.735224586288416
39489,4.080378250591017
39490,4.177304964539007
39491,4.066193853427896
39492,3.730496453900709
39493,3.106382978723404
39494,2.224586288416076
39495,1.1938534278959811
39496,0.3829787234042553
39497,0.05200945626477541
39498,0.0
39499,0.0
39500,0.0
39501,0.0
39502,0.0
39503,0.0
39504,0.0
39505,0.0
39506,0.0
39507,0.06486997635933807
39508,0.4146099290780142
39509,1.2944444444444443
39510,2.27822695035461
39511,3.0961938534278963
39512,3.6343262411347514
39513,3.902434988179669
39514,3.97016548463357
39515,3.812127659574468
39516,3.421371158392435
39517,2.838108747044917
39518,2.082789598108747
39519,1.2109929078014185
39520,0.40595744680851065
39521,0.06125295508274232
39522,0.0
39523,0.0
39524,0.0
39525,0.0
39526,0.0
39527,0.0
39528,0.0
39529,0.0
39530,0.0
39531,0.06394799054373522
39532,0.4115130023640662
39533,1.2821513002364067
39534,2.2580851063829788
39535,3.0758628841607565
39536,3.614302600472813
39537,3.869243498817967
39538,3.92290780141844
39539,3.7793853427895985
39540,3.427966903073286
39541,2.8791725768321514
39542,2.148888888888889
39543,1.2781087470449173
39544,0.4420567375886525
39545,0.06713947990543735
39546,0.0
39547,0.0
39548,0.0
39549,0.0
39550,0.0
39551,0.0
39552,0.0
39553,0.0
39554,0.0
39555,0.06364066193853428
39556,0.4147044917257683
39557,1.3066193853427897
39558,2.306903073286052
39559,3.137021276595745
39560,3.69371158392435
39561,3.985342789598109
39562,4.07468085106383
39563,3.9535224586288416
39564,3.6069976359338063
39565,3.0353191489361704
39566,2.2614420803782505
39567,1.3430023640661939
39568,0.46158392434988177
39569,0.0690307328605201
39570,0.0
39571,0.0
39572,0.0
39573,0.0
39574,0.0
39575,0.0
39576,0.0
39577,0.0
39578,0.0
39579,0.06302600472813238
39580,0.40992907801418443
39581,1.2960047281323879
39582,2.2866193853427896
39583,3.105413711583924
39584,3.643687943262411
39585,3.919338061465721
39586,4.007565011820331
39587,3.8819148936170214
39588,3.523451536643026
39589,2.9608510638297876
39590,2.208628841607565
39591,1.309338061465721
39592,0.4459574468085106
39593,0.06569739952718676
39594,0.0
39595,0.0
39596,0.0
39597,0.0
39598,0.0
39599,0.0
39600,0.0
39601,0.0
39602,0.0
39603,0.06042553191489362
39604,0.3991016548463357
39605,1.273451536643026
39606,2.1843971631205674
39607,3.0
39608,3.5271867612293146
39609,3.9054373522458627
39610,4.0236406619385345
39611,3.872340425531915
39612,3.491725768321513
39613,2.92434988179669
39614,2.1536643026004727
39615,1.2364066193853427
39616,0.41134751773049644
39617,0.04964539007092199
39618,0.0
39619,0.0
39620,0.0
39621,0.0
39622,0.0
39623,0.0
39624,0.0
39625,0.0
39626,0.0
39627,0.03309692671394799
39628,0.35933806146572106
39629,1.1560283687943262
39630,2.1300236406619386
39631,2.9432624113475176
39632,3.4775413711583925
39633,3.678486997635934
39634,3.600472813238771
39635,3.33806146572104
39636,2.678486997635934
39637,2.061465721040189
39638,1.4680851063829787
39639,0.8226950354609929
39640,0.3262411347517731
39641,0.037825059101654845
39642,0.0
39643,0.0
39644,0.0
39645,0.0
39646,0.0
39647,0.0
39648,0.0
39649,0.0
39650,0.0
39651,0.014184397163120567
39652,0.22458628841607564
39653,0.8605200945626478
39654,1.6855791962174942
39655,2.5271867612293146
39656,3.16548463356974
39657,3.520094562647754
39658,3.6099290780141846
39659,3.57919621749409
39660,3.271867612293144
39661,2.75177304964539
39662,2.0969267139479904
39663,1.2056737588652482
39664,0.4066193853427896
39665,0.05200945626477541
39666,0.0
39667,0.0
39668,0.0
39669,0.0
39670,0.0
39671,0.0
39672,0.0
39673,0.0
39674,0.0
39675,0.037825059101654845
39676,0.3546099290780142
39677,1.1300236406619386
39678,2.111111111111111
39679,2.950354609929078
39680,3.5768321513002364
39681,3.888888888888889
39682,3.955082742316785
39683,3.8439716312056738
39684,3.482269503546099
39685,3.037825059101655
39686,2.2009456264775413
39687,1.1749408983451537
39688,0.3735224586288416
39689,0.04491725768321513
39690,0.0
39691,0.0
39692,0.0
39693,0.0
39694,0.0
39695,0.0
39696,0.0
39697,0.0
39698,0.0
39699,0.030732860520094562
39700,0.34988179669030733
39701,1.2056737588652482
39702,2.2411347517730498
39703,3.0638297872340425
39704,3.6359338061465722
39705,3.9432624113475176
39706,3.9361702127659575
39707,3.640661938534279
39708,3.2222222222222223
39709,2.7186761229314422
39710,2.021276595744681
39711,1.1371158392434988
39712,0.38534278959810875
39713,0.04728132387706856
39714,0.0
39715,0.0
39716,0.0
39717,0.0
39718,0.0
39719,0.0
39720,0.0
39721,0.0
39722,0.0
39723,0.014184397163120567
39724,0.21040189125295508
39725,0.8250591016548463
39726,1.7541371158392436
39727,2.517730496453901
39728,3.0685579196217496
39729,3.3900709219858154
39730,3.359338061465721
39731,3.0685579196217496
39732,2.8770685579196216
39733,2.3664302600472813
39734,1.7612293144208038
39735,1.1229314420803782
39736,0.41134751773049644
39737,0.054373522458628844
39738,0.0
39739,0.0
39740,0.0
39741,0.0
39742,0.0
39743,0.0
39744,0.0
39745,0.0
39746,0.0
39747,0.030732860520094562
39748,0.3617021276595745
39749,1.0851063829787233
39750,1.867612293144208
39751,2.4184397163120566
39752,2.813238770685579
39753,2.851063829787234
39754,2.706855791962175
39755,2.5886524822695036
39756,2.4018912529550827
39757,2.1962174940898347
39758,1.446808510638298
39759,0.8486997635933806
39760,0.28841607565011823
39761,0.030732860520094562
39762,0.0
39763,0.0
39764,0.0
39765,0.0
39766,0.0
39767,0.0
39768,0.0
39769,0.0
39770,0.0
39771,0.02364066193853428
39772,0.25295508274231676
39773,0.7139479905437353
39774,1.297872340425532
39775,1.8534278959810875
39776,1.955082742316785
39777,2.1229314420803784
39778,2.1087470449172576
39779,1.8794326241134751
39780,1.4184397163120568
39781,0.950354609929078
39782,0.6382978723404256
39783,0.3262411347517731
39784,0.1111111111111111
39785,0.01182033096926714
39786,0.0
39787,0.0
39788,0.0
39789,0.0
39790,0.0
39791,0.0
39792,0.0
39793,0.0
39794,0.0
39795,0.0070921985815602835
39796,0.16312056737588654
39797,0.6170212765957447
39798,1.3900709219858156
39799,2.2411347517730498
39800,2.8274231678487
39801,3.1087470449172576
39802,3.1702127659574466
39803,3.210401891252955
39804,2.8865248226950353
39805,2.4278959810874703
39806,1.7872340425531914
39807,1.0638297872340425
39808,0.3806146572104019
39809,0.04728132387706856
39810,0.0
39811,0.0
39812,0.0
39813,0.0
39814,0.0
39815,0.0
39816,0.0
39817,0.0
39818,0.0
39819,0.026004728132387706
39820,0.3309692671394799
39821,1.16548463356974
39822,2.1843971631205674
39823,3.104018912529551
39824,3.6382978723404253
39825,3.806146572104019
39826,3.862884160756501
39827,3.6973995271867612
39828,3.4113475177304964
39829,2.8463356973995273
39830,2.186761229314421
39831,1.2765957446808511
39832,0.4066193853427896
39833,0.04728132387706856
39834,0.0
39835,0.0
39836,0.0
39837,0.0
39838,0.0
39839,0.0
39840,0.0
39841,0.0
39842,0.0
39843,0.026004728132387706
39844,0.34278959810874704
39845,1.215130023640662
39846,2.2789598108747047
39847,3.148936170212766
39848,3.66903073286052
39849,3.9030732860520096
39850,3.9574468085106385
39851,3.7919621749408985
39852,3.4184397163120566
39853,2.7990543735224587
39854,2.0118203309692673
39855,1.066193853427896
39856,0.36879432624113473
39857,0.0425531914893617
39858,0.0
39859,0.0
39860,0.0
39861,0.0
39862,0.0
39863,0.0
39864,0.0
39865,0.0
39866,0.0
39867,0.02364066193853428
39868,0.3333333333333333
39869,1.2033096926713949
39870,2.2624113475177303
39871,3.1252955082742315
39872,3.683215130023641
39873,4.033096926713948
39874,4.09692671394799
39875,3.9527186761229314
39876,3.569739952718676
39877,3.049645390070922
39878,2.307328605200946
39879,1.3049645390070923
39880,0.41134751773049644
39881,0.04728132387706856
39882,0.0
39883,0.0
39884,0.0
39885,0.0
39886,0.0
39887,0.0
39888,0.0
39889,0.0
39890,0.0
39891,0.02127659574468085
39892,0.3191489361702128
39893,1.2056737588652482
39894,2.2789598108747047
39895,3.1513002364066196
39896,3.7588652482269502
39897,4.08983451536643
39898,4.177304964539007
39899,4.056737588652482
39900,3.6973995271867612
39901,3.1252955082742315
39902,2.3120567375886525
39903,1.2955082742316786
39904,0.40425531914893614
39905,0.0425531914893617
39906,0.0
39907,0.0
39908,0.0
39909,0.0
39910,0.0
39911,0.0
39912,0.0
39913,0.0
39914,0.0
39915,0.02127659574468085
39916,0.3215130023640662
39917,1.1749408983451537
39918,2.224586288416076
39919,3.0921985815602837
39920,3.7115839243498816
39921,4.078014184397163
39922,4.120567375886525
39923,3.9739952718676124
39924,3.591016548463357
39925,3.061465721040189
39926,2.2458628841607564
39927,1.2671394799054374
39928,0.39243498817966904
39929,0.037825059101654845
39930,0.0
39931,0.0
39932,0.0
39933,0.0
39934,0.0
39935,0.0
39936,0.0
39937,0.0
39938,0.0
39939,0.018912529550827423
39940,0.3073286052009456
39941,1.1040189125295508
39942,2.1252955082742315
39943,3.00709219858156
39944,3.6217494089834514
39945,3.976359338061466
39946,3.900709219858156
39947,3.5153664302600474
39948,3.037825059101655
39949,2.6288416075650116
39950,1.9243498817966902
39951,1.1063829787234043
39952,0.37825059101654845
39953,0.0425531914893617
39954,0.0
39955,0.0
39956,0.0
39957,0.0
39958,0.0
39959,0.0
39960,0.0
39961,0.0
39962,0.0
39963,0.016548463356973995
39964,0.29314420803782504
39965,1.0425531914893618
39966,1.9929078014184398
39967,2.74468085106383
39968,3.186761229314421
39969,3.326241134751773
39970,3.271867612293144
39971,3.0472813238770686
39972,2.888888888888889
39973,2.4397163120567376
39974,1.7635933806146573
39975,1.0189125295508275
39976,0.3664302600472813
39977,0.037825059101654845
39978,0.0
39979,0.0
39980,0.0
39981,0.0
39982,0.0
39983,0.0
39984,0.0
39985,0.0
39986,0.0
39987,0.014184397163120567
39988,0.29314420803782504
39989,1.0874704491725768
39990,2.1016548463356974
39991,2.9574468085106385
39992,3.486997635933806
39993,3.7186761229314422
39994,3.8463356973995273
39995,3.66193853427896
39996,3.4184397163120566
39997,2.9054373522458627
39998,2.193853427895981
39999,1.2293144208037825
40000,0.37825059101654845
40001,0.037825059101654845
40002,0.0
40003,0.0
40004,0.0
40005,0.0
40006,0.0
40007,0.0
40008,0.0
40009,0.0
40010,0.0
40011,0.016548463356973995
40012,0.2978723404255319
40013,1.1513002364066194
40014,2.215130023640662
40015,3.0945626477541373
40016,3.6595744680851063
40017,3.9527186761229314
40018,4.061465721040189
40019,3.9030732860520096
40020,3.5839243498817965
40021,3.037825059101655
40022,2.2505910165484635
40023,1.2553191489361701
40024,0.3900709219858156
40025,0.037825059101654845
40026,0.0
40027,0.0
40028,0.0
40029,0.0
40030,0.0
40031,0.0
40032,0.0
40033,0.0
40034,0.0
40035,0.016548463356973995
40036,0.30969267139479906
40037,1.1229314420803782
40038,2.1702127659574466
40039,3.033096926713948
40040,3.607565011820331
40041,3.9432624113475176
40042,4.044917257683215
40043,3.950354609929078
40044,3.631205673758865
40045,3.0567375886524824
40046,2.2529550827423166
40047,1.2364066193853427
40048,0.3640661938534279
40049,0.03546099290780142
40050,0.0
40051,0.0
40052,0.0
40053,0.0
40054,0.0
40055,0.0
40056,0.0
40057,0.0
40058,0.0
40059,0.014184397163120567
40060,0.29314420803782504
40061,1.115839243498818
40062,2.144208037825059
40063,3.0
40064,3.5981087470449173
40065,3.940898345153664
40066,4.07565011820331
40067,3.9858156028368796
40068,3.6382978723404253
40069,3.0472813238770686
40070,2.234042553191489
40071,1.2340425531914894
40072,0.3735224586288416
40073,0.03309692671394799
40074,0.0
40075,0.0
40076,0.0
40077,0.0
40078,0.0
40079,0.0
40080,0.0
40081,0.0
40082,0.0
40083,0.014184397163120567
40084,0.28841607565011823
40085,1.099290780141844
40086,2.132387706855792
40087,2.962174940898345
40088,3.5886524822695036
40089,3.9267139479905437
40090,3.92434988179669
40091,3.7423167848699763
40092,3.4113475177304964
40093,2.9030732860520096
40094,2.198581560283688
40095,1.1867612293144207
40096,0.35224586288416077
40097,0.028368794326241134
40098,0.0
40099,0.0
40100,0.0
40101,0.0
40102,0.0
40103,0.0
40104,0.0
40105,0.0
40106,0.0
40107,0.0070921985815602835
40108,0.2458628841607565
40109,1.044917257683215
40110,2.033096926713948
40111,2.9125295508274234
40112,3.534278959810875
40113,3.8439716312056738
40114,3.8321513002364065
40115,3.66903073286052
40116,3.297872340425532
40117,2.756501182033097
40118,2.023640661938534
40119,1.0520094562647755
40120,0.3073286052009456
40121,0.02364066193853428
40122,0.0
40123,0.0
40124,0.0
40125,0.0
40126,0.0
40127,0.0
40128,0.0
40129,0.0
40130,0.0
40131,0.01182033096926714
40132,0.28841607565011823
40133,1.0780141843971631
40134,2.1300236406619386
40135,3.0
40136,3.574468085106383
40137,3.806146572104019
40138,3.7612293144208038
40139,3.6288416075650116
40140,3.234042553191489
40141,2.739952718676123
40142,2.0118203309692673
40143,1.1252955082742317
40144,0.3546099290780142
40145,0.030732860520094562
40146,0.0
40147,0.0
40148,0.0
40149,0.0
40150,0.0
40151,0.0
40152,0.0
40153,0.0
40154,0.0
40155,0.009456264775413711
40156,0.27423167848699764
40157,1.0543735224586288
40158,2.0803782505910164
40159,2.9810874704491725
40160,3.6052009456264775
40161,3.895981087470449
40162,3.9290780141843973
40163,3.7612293144208038
40164,3.3711583924349884
40165,2.893617021276596
40166,2.044917257683215
40167,1.1016548463356974
40168,0.33569739952718675
40169,0.030732860520094562
40170,0.0
40171,0.0
40172,0.0
40173,0.0
40174,0.0
40175,0.0
40176,0.0
40177,0.0
40178,0.0
40179,0.009456264775413711
40180,0.2765957446808511
40181,1.0685579196217494
40182,2.08274231678487
40183,2.962174940898345
40184,3.595744680851064
40185,3.9479905437352247
40186,4.033096926713948
40187,3.9267139479905437
40188,3.58628841607565
40189,2.99290780141844
40190,2.132387706855792
40191,1.160756501182033
40192,0.35933806146572106
40193,0.026004728132387706
40194,0.0
40195,0.0
40196,0.0
40197,0.0
40198,0.0
40199,0.0
40200,0.0
40201,0.0
40202,0.0
40203,0.009456264775413711
40204,0.2765957446808511
40205,1.070921985815603
40206,2.0945626477541373
40207,2.966903073286052
40208,3.565011820330969
40209,3.9290780141843973
40210,4.035460992907802
40211,3.9290780141843973
40212,3.5981087470449173
40213,3.00709219858156
40214,2.132387706855792
40215,1.115839243498818
40216,0.3309692671394799
40217,0.026004728132387706
40218,0.0
40219,0.0
40220,0.0
40221,0.0
40222,0.0
40223,0.0
40224,0.0
40225,0.0
40226,0.0
40227,0.0070921985815602835
40228,0.2553191489361702
40229,1.1016548463356974
40230,2.1843971631205674
40231,3.0921985815602837
40232,3.735224586288416
40233,4.125295508274232
40234,4.210401891252955
40235,4.099290780141844
40236,3.7210401891252953
40237,3.0307328605200947
40238,2.15839243498818
40239,1.1583924349881796
40240,0.31678486997635935
40241,0.018912529550827423
40242,0.0
40243,0.0
40244,0.0
40245,0.0
40246,0.0
40247,0.0
40248,0.0
40249,0.0
40250,0.0
40251,0.0070921985815602835
40252,0.2765957446808511
40253,1.033096926713948
40254,1.9196217494089836
40255,2.7541371158392436
40256,3.4444444444444446
40257,3.7210401891252953
40258,3.8226950354609928
40259,3.7163120567375887
40260,3.42080378250591
40261,2.8439716312056738
40262,2.0354609929078014
40263,1.0803782505910164
40264,0.30969267139479906
40265,0.018912529550827423
40266,0.0
40267,0.0
40268,0.0
40269,0.0
40270,0.0
40271,0.0
40272,0.0
40273,0.0
40274,0.0
40275,0.0070921985815602835
40276,0.26713947990543735
40277,1.1016548463356974
40278,2.186761229314421
40279,3.078014184397163
40280,3.66193853427896
40281,3.9739952718676124
40282,4.073286052009457
40283,3.9645390070921986
40284,3.652482269503546
40285,3.115839243498818
40286,2.25531914893617
40287,1.2127659574468086
40288,0.3309692671394799
40289,0.018912529550827423
40290,0.0
40291,0.0
40292,0.0
40293,0.0
40294,0.0
40295,0.0
40296,0.0
40297,0.0
40298,0.0
40299,0.0070921985815602835
40300,0.25059101654846333
40301,1.1205673758865249
40302,2.2293144208037825
40303,3.1347517730496453
40304,3.765957446808511
40305,4.137115839243499
40306,4.257683215130023
40307,4.156028368794326
40308,3.8085106382978724
40309,3.2009456264775413
40310,2.3238770685579198
40311,1.2340425531914894
40312,0.32387706855791965
40313,0.016548463356973995
40314,0.0
40315,0.0
40316,0.0
40317,0.0
40318,0.0
40319,0.0
40320,0.0
40321,0.0
40322,0.0
40323,0.004728132387706856
40324,0.2458628841607565
40325,1.1111111111111112
40326,2.2056737588652484
40327,3.1087470449172576
40328,3.7328605200945626
40329,4.092198581560283
40330,4.217494089834515
40331,4.120567375886525
40332,3.7588652482269502
40333,3.1536643026004727
40334,2.2789598108747047
40335,1.2080378250591017
40336,0.30969267139479906
40337,0.014184397163120567
40338,0.0
40339,0.0
40340,0.0
40341,0.0
40342,0.0
40343,0.0
40344,0.0
40345,0.0
40346,0.0
40347,0.004728132387706856
40348,0.25059101654846333
40349,1.0780141843971631
40350,2.1087470449172576
40351,3.0
40352,3.624113475177305
40353,3.884160756501182
40354,3.976359338061466
40355,3.8652482269503547
40356,3.4893617021276597
40357,2.9078014184397163
40358,2.0189125295508275
40359,1.049645390070922
40360,0.2860520094562648
40361,0.016548463356973995
40362,0.0
40363,0.0
40364,0.0
40365,0.0
40366,0.0
40367,0.0
40368,0.0
40369,0.0
40370,0.0
40371,0.004728132387706856
40372,0.2364066193853428
40373,1.0543735224586288
40374,2.1300236406619386
40375,3.0472813238770686
40376,3.690307328605201
40377,4.0638297872340425
40378,4.174940898345153
40379,4.052009456264775
40380,3.692671394799054
40381,3.08274231678487
40382,2.198581560283688
40383,1.153664302600473
40384,0.29314420803782504
40385,0.01182033096926714
40386,0.0
40387,0.0
40388,0.0
40389,0.0
40390,0.0
40391,0.0
40392,0.0
40393,0.0
40394,0.0
40395,0.004728132387706856
40396,0.22458628841607564
40397,1.066193853427896
40398,2.1702127659574466
40399,3.1016548463356974
40400,3.75177304964539
40401,4.113475177304965
40402,4.23404255319149
40403,4.113475177304965
40404,3.7635933806146573
40405,3.160756501182033
40406,2.2789598108747047
40407,1.1938534278959811
40408,0.2860520094562648
40409,0.009456264775413711
40410,0.0
40411,0.0
40412,0.0
40413,0.0
40414,0.0
40415,0.0
40416,0.0
40417,0.0
40418,0.0
40419,0.002364066193853428
40420,0.21749408983451538
40421,1.1040189125295508
40422,2.231678486997636
40423,3.15839243498818
40424,3.806146572104019
40425,4.174940898345153
40426,4.302600472813239
40427,4.174940898345153
40428,3.8250591016548463
40429,3.2080378250591015
40430,2.3191489361702127
40431,1.2127659574468086
40432,0.28132387706855794
40433,0.0070921985815602835
40434,0.0
40435,0.0
40436,0.0
40437,0.0
40438,0.0
40439,0.0
40440,0.0
40441,0.0
40442,0.0
40443,0.002364066193853428
40444,0.21513002364066194
40445,1.0921985815602837
40446,2.15839243498818
40447,3.078014184397163
40448,3.7470449172576834
40449,4.130023640661938
40450,4.245862884160757
40451,4.130023640661938
40452,3.739952718676123
40453,3.023640661938534
40454,2.1300236406619386
40455,1.1040189125295508
40456,0.2647754137115839
40457,0.0070921985815602835
40458,0.0
40459,0.0
40460,0.0
40461,0.0
40462,0.0
40463,0.0
40464,0.0
40465,0.0
40466,0.0
40467,0.002364066193853428
40468,0.21513002364066194
40469,1.094562647754137
40470,2.203309692671395
40471,3.1182033096926713
40472,3.7470449172576834
40473,4.1063829787234045
40474,4.219858156028369
40475,4.099290780141844
40476,3.7375886524822697
40477,3.106382978723404
40478,2.2080378250591015
40479,1.127659574468085
40480,0.2553191489361702
40481,0.0070921985815602835
40482,0.0
40483,0.0
40484,0.0
40485,0.0
40486,0.0
40487,0.0
40488,0.0
40489,0.0
40490,0.0
40491,0.002364066193853428
40492,0.21040189125295508
40493,0.9881796690307328
40494,2.049645390070922
40495,2.9196217494089836
40496,3.5106382978723403
40497,3.867612293144208
40498,3.9739952718676124
40499,3.7257683215130024
40500,3.137115839243499
40501,2.2955082742316786
40502,1.364066193853428
40503,0.6690307328605201
40504,0.2458628841607565
40505,0.01182033096926714
40506,0.0
40507,0.0
40508,0.0
40509,0.0
40510,0.0
40511,0.0
40512,0.0
40513,0.0
40514,0.0
40515,0.002364066193853428
40516,0.19621749408983452
40517,0.8959810874704491
40518,1.7919621749408983
40519,2.657210401891253
40520,3.352245862884161
40521,3.8605200945626477
40522,4.042553191489362
40523,3.8605200945626477
40524,3.541371158392435
40525,2.9267139479905437
40526,2.054373522458629
40527,1.011820330969267
40528,0.2458628841607565
40529,0.004728132387706856
40530,0.0
40531,0.0
40532,0.0
40533,0.0
40534,0.0
40535,0.0
40536,0.0
40537,0.0
40538,0.0
40539,0.0
40540,0.18439716312056736
40541,0.9408983451536643
40542,1.9479905437352245
40543,2.858156028368794
40544,3.607565011820331
40545,3.940898345153664
40546,4.06855791962175
40547,3.921985815602837
40548,3.4397163120567376
40549,2.839243498817967
40550,2.028368794326241
40551,1.011820330969267
40552,0.23167848699763594
40553,0.004728132387706856
40554,0.0
40555,0.0
40556,0.0
40557,0.0
40558,0.0
40559,0.0
40560,0.0
40561,0.0
40562,0.0
40563,0.002364066193853428
40564,0.19858156028368795
40565,1.0141843971631206
40566,2.104018912529551
40567,3.0189125295508275
40568,3.58628841607565
40569,3.8817966903073287
40570,3.9030732860520096
40571,3.773049645390071
40572,3.4562647754137115
40573,2.8912529550827424
40574,2.0732860520094563
40575,1.0591016548463357
40576,0.23404255319148937
40577,0.004728132387706856
40578,0.0
40579,0.0
40580,0.0
40581,0.0
40582,0.0
40583,0.0
40584,0.0
40585,0.0
40586,0.0
40587,0.002364066193853428
40588,0.20094562647754138
40589,1.0472813238770686
40590,2.1560283687943262
40591,3.0709219858156027
40592,3.699763593380615
40593,4.054373522458629
40594,4.15839243498818
40595,4.049645390070922
40596,3.702127659574468
40597,3.08983451536643
40598,2.1796690307328603
40599,1.0898345153664302
40600,0.2293144208037825
40601,0.002364066193853428
40602,0.0
40603,0.0
40604,0.0
40605,0.0
40606,0.0
40607,0.0
40608,0.0
40609,0.0
40610,0.0
40611,0.0
40612,0.1938534278959811
40613,1.044917257683215
40614,2.1702127659574466
40615,3.099290780141844
40616,3.7115839243498816
40617,4.099290780141844
40618,4.212765957446808
40619,4.115839243498818
40620,3.735224586288416
40621,3.106382978723404
40622,2.198581560283688
40623,1.0874704491725768
40624,0.2198581560283688
40625,0.002364066193853428
40626,0.0
40627,0.0
40628,0.0
40629,0.0
40630,0.0
40631,0.0
40632,0.0
40633,0.0
40634,0.0
40635,0.0
40636,0.18912529550827423
40637,1.0543735224586288
40638,2.182033096926714
40639,3.104018912529551
40640,3.7494089834515365
40641,4.132387706855792
40642,4.24113475177305
40643,4.122931442080378
40644,3.735224586288416
40645,3.08983451536643
40646,2.16548463356974
40647,1.0685579196217494
40648,0.21513002364066194
40649,0.002364066193853428
40650,0.0
40651,0.0
40652,0.0
40653,0.0
40654,0.0
40655,0.0
40656,0.0
40657,0.0
40658,0.0
40659,0.0
40660,0.18439716312056736
40661,0.9929078014184397
40662,2.0803782505910164
40663,3.0141843971631204
40664,3.6501182033096926
40665,4.01418439716312
40666,4.080378250591017
40667,3.9148936170212765
40668,3.5437352245862885
40669,2.888888888888889
40670,1.988179669030733
40671,0.9716312056737588
40672,0.2033096926713948
40673,0.002364066193853428
40674,0.0
40675,0.0
40676,0.0
40677,0.0
40678,0.0
40679,0.0
40680,0.0
40681,0.0
40682,0.0
40683,0.0
40684,0.1702127659574468
40685,0.966903073286052
40686,2.0472813238770686
40687,2.9858156028368796
40688,3.6382978723404253
40689,4.0
40690,4.101654846335697
40691,3.9881796690307327
40692,3.58628841607565
40693,2.9196217494089836
40694,2.0189125295508275
40695,0.9621749408983451
40696,0.18912529550827423
40697,0.0
40698,0.0
40699,0.0
40700,0.0
40701,0.0
40702,0.0
40703,0.0
40704,0.0
40705,0.0
40706,0.0
40707,0.0
40708,0.16548463356973994
40709,0.9574468085106383
40710,2.0354609929078014
40711,2.971631205673759
40712,3.6146572104018913
40713,3.978723404255319
40714,4.0638297872340425
40715,3.938534278959811
40716,3.5366430260047284
40717,2.9196217494089836
40718,2.0189125295508275
40719,0.9598108747044918
40720,0.18203309692671396
40721,0.0
40722,0.0
40723,0.0
40724,0.0
40725,0.0
40726,0.0
40727,0.0
40728,0.0
40729,0.0
40730,0.0
40731,0.0
40732,0.16548463356973994
40733,0.9645390070921985
40734,2.0709219858156027
40735,3.0047281323877066
40736,3.647754137115839
40737,4.00709219858156
40738,4.111111111111111
40739,3.976359338061466
40740,3.595744680851064
40741,2.955082742316785
40742,2.033096926713948
40743,0.9550827423167849
40744,0.17494089834515367
40745,0.0
40746,0.0
40747,0.0
40748,0.0
40749,0.0
40750,0.0
40751,0.0
40752,0.0
40753,0.0
40754,0.0
40755,0.0
40756,0.16548463356973994
40757,0.9692671394799054
40758,2.07565011820331
40759,3.0047281323877066
40760,3.6595744680851063
40761,4.026004728132388
40762,4.130023640661938
40763,3.9905437352245863
40764,3.6099290780141846
40765,2.940898345153664
40766,2.0118203309692673
40767,0.9385342789598109
40768,0.1702127659574468
40769,0.0
40770,0.0
40771,0.0
40772,0.0
40773,0.0
40774,0.0
40775,0.0
40776,0.0
40777,0.0
40778,0.0
40779,0.0
40780,0.15839243498817968
40781,0.9692671394799054
40782,2.078014184397163
40783,3.00709219858156
40784,3.6595744680851063
40785,4.030732860520095
40786,4.127659574468085
40787,3.9574468085106385
40788,3.562647754137116
40789,2.8534278959810875
40790,1.8817966903073287
40791,0.8321513002364066
40792,0.14657210401891252
40793,0.0
40794,0.0
40795,0.0
40796,0.0
40797,0.0
40798,0.0
40799,0.0
40800,0.0
40801,0.0
40802,0.0
40803,0.0
40804,0.15839243498817968
40805,0.983451536643026
40806,2.104018912529551
40807,3.059101654846336
40808,3.735224586288416
40809,4.115839243498818
40810,4.217494089834515
40811,4.07565011820331
40812,3.690307328605201
40813,3.0118203309692673
40814,2.066193853427896
40815,0.9527186761229315
40816,0.15839243498817968
40817,0.0
40818,0.0
40819,0.0
40820,0.0
40821,0.0
40822,0.0
40823,0.0
40824,0.0
40825,0.0
40826,0.0
40827,0.0
40828,0.15839243498817968
40829,1.016548463356974
40830,2.1773049645390072
40831,3.1347517730496453
40832,3.7943262411347516
40833,4.15839243498818
40834,4.26241134751773
40835,4.122931442080378
40836,3.7186761229314422
40837,3.0520094562647753
40838,2.0921985815602837
40839,0.9550827423167849
40840,0.14893617021276595
40841,0.0
40842,0.0
40843,0.0
40844,0.0
40845,0.0
40846,0.0
40847,0.0
40848,0.0
40849,0.0
40850,0.0
40851,0.0
40852,0.15602836879432624
40853,0.9929078014184397
40854,2.1347517730496453
40855,3.0851063829787235
40856,3.7375886524822697
40857,4.1063829787234045
40858,4.198581560283688
40859,4.047281323877068
40860,3.624113475177305
40861,2.9479905437352247
40862,2.0118203309692673
40863,0.9054373522458629
40864,0.1347517730496454
40865,0.0
40866,0.0
40867,0.0
40868,0.0
40869,0.0
40870,0.0
40871,0.0
40872,0.0
40873,0.0
40874,0.0
40875,0.0
40876,0.15130023640661938
40877,0.9408983451536643
40878,2.078014184397163
40879,3.0260047281323876
40880,3.652482269503546
40881,4.004728132387707
40882,4.0638297872340425
40883,3.8865248226950353
40884,3.517730496453901
40885,2.84160756501182
40886,1.9243498817966902
40887,0.8652482269503546
40888,0.1276595744680851
40889,0.0
40890,0.0
40891,0.0
40892,0.0
40893,0.0
40894,0.0
40895,0.0
40896,0.0
40897,0.0
40898,0.0
40899,0.0
40900,0.14420803782505912
40901,0.9550827423167849
40902,2.078014184397163
