,Line
33220,-2.54434
33221,-2.31237
33222,-1.5
33223,-1.5
33224,-1.5
33225,-1.5
33226,-1.5
33227,-1.5
33228,-1.5
33229,-1.5
33230,-1.58125
33231,-2.58453
33232,-2.36831
33233,-2.39368
33234,-2.20226
33235,-1.919
33236,-1.79521
33237,-1.56128
33238,-2.02665
33239,-1.98313
33240,-1.95993
33241,-1.96107
33242,-2.02097
33243,-2.22564
33244,-2.48736
33245,-2.17067
33246,-1.5
33247,-1.5
33248,-1.5
33249,-1.5
33250,-1.5
33251,-1.5
33252,-1.5
33253,-1.5
33254,-1.65529
33255,-2.59894
33256,-2.35623
33257,-2.39098
33258,-2.20243
33259,-1.92764
33260,-1.79352
33261,-1.57314
33262,-1.5
33263,-2.06929
33264,-1.52936
33265,-2.03111
33266,-2.08275
33267,-2.27062
33268,-2.56418
33269,-2.35269
33270,-1.51659
33271,-1.5
33272,-1.5
33273,-1.5
33274,-1.5
33275,-1.5
33276,-1.5
33277,-1.5
33278,-1.85631
33279,-2.69993
33280,-2.446
33281,-2.4841
33282,-2.32712
33283,-2.03581
33284,-2.26334
33285,-1.63445
33286,-2.16796
33287,-2.1058
33288,-2.06325
33289,-2.07725
33290,-2.1449
33291,-2.33282
33292,-2.61105
33293,-2.40073
33294,-1.57432
33295,-1.5
33296,-1.5
33297,-1.5
33298,-1.5
33299,-1.5
33300,-1.5
33301,-1.5
33302,-2.07479
33303,-2.76244
33304,-2.91935
33305,-2.43956
33306,-2.25979
33307,-1.99524
33308,-1.87949
33309,-1.68119
33310,-2.24342
33311,-2.15585
33312,-2.1176
33313,-2.07809
33314,-2.11242
33315,-2.19392
33316,-2.27106
33317,-2.11366
33318,-1.5
33319,-1.5
33320,-1.5
33321,-1.5
33322,-1.5
33323,-1.5
33324,-1.5
33325,-1.5
33326,-1.85324
33327,-2.59683
33328,-2.56702
33329,-2.24338
33330,-2.04378
33331,-1.8234
33332,-1.66917
33333,-1.5
33334,-2.02096
33335,-1.9398
33336,-1.88027
33337,-1.86095
33338,-1.87508
33339,-1.96547
33340,-2.00678
33341,-1.85678
33342,-1.5
33343,-1.5
33344,-1.5
33345,-1.5
33346,-1.5
33347,-1.5
33348,-1.5
33349,-1.5
33350,-2.01848
33351,-2.54543
33352,-2.33019
33353,-2.18728
33354,-2.06693
33355,-1.87794
33356,-2.36385
33357,-2.15374
33358,-2.00181
33359,-1.91724
33360,-1.86297
33361,-1.86591
33362,-1.94175
33363,-2.14321
33364,-2.41767
33365,-2.40734
33366,-2.18766
33367,-1.86104
33368,-1.60189
33369,-1.54101
33370,-1.59951
33371,-1.71134
33372,-1.85469
33373,-2.12235
33374,-2.49201
33375,-2.81377
33376,-3.08047
33377,-3.0876
33378,-2.93303
33379,-2.65571
33380,-2.49817
33381,-2.26609
33382,-2.10646
33383,-2.01078
33384,-1.99774
33385,-1.98809
33386,-2.04798
33387,-2.23682
33388,-2.54773
33389,-2.70647
33390,-2.79769
33391,-2.7088
33392,-2.56729
33393,-2.49416
33394,-2.33801
33395,-2.24077
33396,-2.25625
33397,-2.41586
33398,-2.65713
33399,-2.92929
33400,-3.20898
33401,-3.20049
33402,-3.04022
33403,-2.74761
33404,-2.57835
33405,-2.33826
33406,-2.15739
33407,-2.05621
33408,-2.02086
33409,-2.06085
33410,-2.14656
33411,-2.37671
33412,-2.63963
33413,-2.50183
33414,-1.59381
33415,-1.5
33416,-1.5
33417,-1.5
33418,-1.5
33419,-1.5
33420,-1.5
33421,-1.5
33422,-1.77704
33423,-2.72465
33424,-2.46656
33425,-2.4812
33426,-2.29984
33427,-2.00752
33428,-1.83155
33429,-1.59329
33430,-1.5
33431,-2.00352
33432,-1.94667
33433,-1.93985
33434,-2.02609
33435,-2.2388
33436,-2.5364
33437,-2.23919
33438,-1.5
33439,-1.5
33440,-1.5
33441,-1.5
33442,-1.5
33443,-1.5
33444,-1.5
33445,-1.5
33446,-1.56891
33447,-2.76054
33448,-2.52146
33449,-3.2457
33450,-2.43472
33451,-2.16264
33452,-2.08827
33453,-1.74692
33454,-1.55558
33455,-2.15454
33456,-2.09673
33457,-2.11407
33458,-2.16161
33459,-2.34904
33460,-2.63233
33461,-2.30173
33462,-1.5
33463,-1.5
33464,-1.5
33465,-1.5
33466,-1.5
33467,-1.5
33468,-1.5
33469,-1.5
33470,-1.5
33471,-2.73441
33472,-2.42898
33473,-2.3909
33474,-2.26248
33475,-2.01828
33476,-1.90461
33477,-1.69297
33478,-1.54617
33479,-1.5
33480,-1.5
33481,-1.5
33482,-1.9636
33483,-1.5
33484,-1.61497
33485,-2.10831
33486,-1.5
33487,-1.5
33488,-1.5
33489,-1.5
33490,-1.5
33491,-1.5
33492,-1.5
33493,-1.5
33494,-1.85496
33495,-2.76123
33496,-2.45886
33497,-3.08248
33498,-2.22277
33499,-2.6479
33500,-2.48707
33501,-2.29909
33502,-2.13227
33503,-2.0103
33504,-1.92872
33505,-1.89182
33506,-1.90542
33507,-1.94474
33508,-1.97127
33509,-2.02638
33510,-1.88713
33511,-1.5
33512,-1.5
33513,-1.5
33514,-1.5
33515,-1.5
33516,-1.5
33517,-1.5
33518,-1.5
33519,-2.00324
33520,-2.75255
33521,-2.10568
33522,-2.05
33523,-1.90584
33524,-1.71873
33525,-1.56862
33526,-2.06878
33527,-1.95476
33528,-1.5
33529,-1.76111
33530,-1.5
33531,-1.5
33532,-1.5
33533,-2.13305
33534,-1.5546
33535,-1.5
33536,-1.5
33537,-1.5
33538,-1.5
33539,-1.5
33540,-1.5
33541,-1.5
33542,-2.23731
33543,-2.82848
33544,-2.41817
33545,-2.39734
33546,-2.36324
33547,-2.19945
33548,-1.9189
33549,-1.78738
33550,-1.57832
33551,-2.09304
33552,-2.02567
33553,-1.98893
33554,-2.0171
33555,-2.10148
33556,-2.27819
33557,-2.3584
33558,-1.91577
33559,-1.5
33560,-1.5
33561,-1.5
33562,-1.5
33563,-1.5
33564,-1.62274
33565,-1.85314
33566,-2.37799
33567,-2.89933
33568,-2.47355
33569,-3.0908
33570,-3.09746
33571,-2.90674
33572,-2.62355
33573,-2.49137
33574,-2.29149
33575,-2.14071
33576,-2.09149
33577,-2.06786
33578,-2.07538
33579,-2.15848
33580,-2.33601
33581,-2.46237
33582,-1.81085
33583,-1.5
33584,-1.5
33585,-1.5
33586,-1.5
33587,-1.5
33588,-1.5
33589,-1.5
33590,-2.19175
33591,-2.89461
33592,-2.716
33593,-2.47505
33594,-2.41752
33595,-2.23155
33596,-1.96421
33597,-1.84137
33598,-2.28877
33599,-2.14812
33600,-2.10434
33601,-2.05339
33602,-2.03079
33603,-2.11166
33604,-2.27895
33605,-2.31404
33606,-1.71584
33607,-1.5
33608,-1.5
33609,-1.5
33610,-1.5
33611,-1.5
33612,-1.5
33613,-1.73356
33614,-2.33779
33615,-2.85963
33616,-2.72118
33617,-2.41256
33618,-2.34836
33619,-2.8783
33620,-2.58708
33621,-2.42548
33622,-2.214
33623,-2.08749
33624,-2.03347
33625,-2.00142
33626,-1.99365
33627,-2.07255
33628,-2.25305
33629,-2.23687
33630,-1.5
33631,-1.5
33632,-1.5
33633,-1.5
33634,-1.5
33635,-1.5
33636,-1.5
33637,-1.5
33638,-2.14762
33639,-2.78035
33640,-2.33353
33641,-2.30124
33642,-2.24134
33643,-2.0619
33644,-2.01263
33645,-1.67576
33646,-2.21687
33647,-2.09179
33648,-2.04114
33649,-1.99659
33650,-1.97751
33651,-2.01441
33652,-2.07637
33653,-1.93641
33654,-1.5
33655,-1.5
33656,-1.5
33657,-1.5
33658,-1.5
33659,-1.5
33660,-1.5
33661,-1.5
33662,-2.05643
33663,-2.72124
33664,-2.99939
33665,-2.32102
33666,-2.21837
33667,-2.05534
33668,-1.83317
33669,-1.64328
33670,-1.5
33671,-2.0459
33672,-1.96181
33673,-1.90847
33674,-1.884
33675,-1.89612
33676,-1.93271
33677,-1.77369
33678,-1.5
33679,-1.5
33680,-1.5
33681,-1.5
33682,-1.5
33683,-1.5
33684,-1.5
33685,-1.5
33686,-1.98946
33687,-2.57633
33688,-2.15815
33689,-2.16458
33690,-2.11612
33691,-1.99928
33692,-1.80754
33693,-1.60068
33694,-1.69568
33695,-1.96324
33696,-1.5
33697,-1.89785
33698,-1.88639
33699,-1.97019
33700,-2.18761
33701,-2.20167
33702,-1.60464
33703,-1.5
33704,-1.5
33705,-1.5
33706,-1.5
33707,-1.5
33708,-1.5
33709,-1.5
33710,-2.1813
33711,-2.86876
33712,-2.43794
33713,-3.13048
33714,-3.08812
33715,-2.93813
33716,-2.66351
33717,-2.49038
33718,-2.25384
33719,-2.0877
33720,-2.04241
33721,-2.00686
33722,-1.98823
33723,-2.06673
33724,-2.26034
33725,-2.33404
33726,-1.52518
33727,-1.5
33728,-1.5
33729,-1.5
33730,-1.5
33731,-1.5
33732,-1.5
33733,-1.5
33734,-2.06772
33735,-2.84952
33736,-3.13466
33737,-3.15448
33738,-3.10863
33739,-2.94462
33740,-2.68407
33741,-2.48231
33742,-2.2906
33743,-2.13331
33744,-2.08907
33745,-2.03337
33746,-2.04093
33747,-2.09636
33748,-2.26905
33749,-2.40668
33750,-2.07322
33751,-1.53158
33752,-1.5
33753,-1.5
33754,-1.5
33755,-1.5
33756,-1.5
33757,-1.96049
33758,-2.53395
33759,-2.98648
33760,-2.52318
33761,-2.55392
33762,-2.51192
33763,-2.33955
33764,-2.05773
33765,-1.87515
33766,-1.65092
33767,-1.50096
33768,-1.5
33769,-1.96811
33770,-2.10611
33771,-1.5
33772,-2.38065
33773,-2.59387
33774,-2.29604
33775,-1.88369
33776,-1.54018
33777,-1.5
33778,-1.61758
33779,-1.97299
33780,-2.22957
33781,-2.40409
33782,-2.79427
33783,-3.08531
33784,-3.23401
33785,-3.27014
33786,-3.22615
33787,-3.05102
33788,-2.77363
33789,-2.56867
33790,-2.31805
33791,-2.14375
33792,-2.06327
33793,-1.99276
33794,-1.9586
33795,-2.07268
33796,-2.28045
33797,-2.45677
33798,-1.98457
33799,-1.5
33800,-1.5
33801,-1.5
33802,-1.5
33803,-1.5
33804,-1.5
33805,-1.57058
33806,-2.35032
33807,-2.95712
33808,-2.63253
33809,-2.51909
33810,-2.47131
33811,-2.99975
33812,-2.77386
33813,-2.60834
33814,-2.39475
33815,-2.24119
33816,-2.18825
33817,-2.12133
33818,-2.09947
33819,-2.14196
33820,-2.23224
33821,-2.21438
33822,-1.66318
33823,-1.5
33824,-1.5
33825,-1.5
33826,-1.5
33827,-1.5
33828,-1.5
33829,-1.5
33830,-2.3072
33831,-2.95796
33832,-2.91456
33833,-2.52317
33834,-2.45996
33835,-2.26614
33836,-2.73516
33837,-2.5101
33838,-2.30669
33839,-2.10901
33840,-2.06118
33841,-1.98327
33842,-1.94804
33843,-1.98643
33844,-2.01592
33845,-1.95531
33846,-1.5
33847,-1.5
33848,-1.5
33849,-1.5
33850,-1.5
33851,-1.5
33852,-1.5
33853,-1.5
33854,-2.00305
33855,-2.74434
33856,-3.01422
33857,-2.45237
33858,-2.30918
33859,-2.20937
33860,-2.01885
33861,-1.79969
33862,-1.57001
33863,-2.0768
33864,-2.01471
33865,-1.97307
33866,-1.95924
33867,-2.00936
33868,-2.22156
33869,-2.42774
33870,-1.72926
33871,-1.5
33872,-1.5
33873,-1.5
33874,-1.5
33875,-1.5
33876,-1.5
33877,-1.5
33878,-2.39725
33879,-3.07344
33880,-2.73909
33881,-2.65272
33882,-2.61654
33883,-2.45311
33884,-2.12753
33885,-2.59944
33886,-2.33227
33887,-2.16195
33888,-2.10713
33889,-2.06905
33890,-2.02692
33891,-2.07984
33892,-2.33316
33893,-2.52476
33894,-2.03538
33895,-1.5
33896,-1.5
33897,-1.5
33898,-1.5
33899,-1.5
33900,-1.5
33901,-1.5
33902,-2.47826
33903,-3.11153
33904,-2.68493
33905,-2.69397
33906,-2.66414
33907,-3.19133
33908,-2.90682
33909,-2.69729
33910,-2.411
33911,-2.2072
33912,-2.14954
33913,-2.11655
33914,-2.10516
33915,-2.16855
33916,-2.38381
33917,-2.62729
33918,-2.14334
33919,-1.5
33920,-1.5
33921,-1.5
33922,-1.5
33923,-1.5
33924,-1.5
33925,-1.5
33926,-2.52153
33927,-3.17704
33928,-2.7158
33929,-2.75418
33930,-2.72568
33931,-3.07157
33932,-2.92985
33933,-2.72535
33934,-2.42341
33935,-2.2418
33936,-2.19778
33937,-2.15057
33938,-2.13831
33939,-2.19817
33940,-2.44315
33941,-2.6636
33942,-2.09266
33943,-1.5
33944,-1.5
33945,-1.5
33946,-1.5
33947,-1.5
33948,-1.5
33949,-2.01244
33950,-2.82426
33951,-3.26501
33952,-2.77638
33953,-2.80619
33954,-2.76805
33955,-3.13033
33956,-3.00197
33957,-2.77629
33958,-2.46802
33959,-2.24194
33960,-2.23592
33961,-2.18377
33962,-2.17982
33963,-2.24084
33964,-2.43658
33965,-2.66617
33966,-2.71236
33967,-2.60402
33968,-2.50975
33969,-2.48092
33970,-2.61625
33971,-2.70376
33972,-2.85872
33973,-3.06708
33974,-3.32169
33975,-3.52589
33976,-3.6664
33977,-3.66267
33978,-3.60596
33979,-3.40265
33980,-3.09617
33981,-2.92141
33982,-2.62635
33983,-2.41357
33984,-2.37438
33985,-2.29822
33986,-2.25595
33987,-2.26627
33988,-2.35136
33989,-2.48633
33990,-2.69397
33991,-2.83334
33992,-2.80055
33993,-2.78992
33994,-2.8579
33995,-2.8991
33996,-2.97657
33997,-3.20014
33998,-3.3669
33999,-3.48681
34000,-3.64701
34001,-3.63978
34002,-3.53897
34003,-3.34608
34004,-3.10853
34005,-2.88408
34006,-2.59964
34007,-2.38228
34008,-2.33025
34009,-2.22861
34010,-2.16277
34011,-2.17781
34012,-2.24598
34013,-2.34328
34014,-2.56442
34015,-2.78356
34016,-2.97311
34017,-3.22176
34018,-3.32759
34019,-3.2167
34020,-2.97773
34021,-3.04909
34022,-3.13692
34023,-3.26926
34024,-3.41527
34025,-3.42959
34026,-3.425
34027,-3.27348
34028,-3.02262
34029,-2.80301
34030,-2.5274
34031,-2.30913
34032,-2.26277
34033,-2.15293
34034,-2.11329
34035,-2.2154
34036,-2.48659
34037,-2.84873
34038,-2.69051
34039,-2.38055
34040,-1.68143
34041,-1.5
34042,-1.5
34043,-1.5
34044,-1.5
34045,-2.11613
34046,-2.92015
34047,-3.4096
34048,-2.90436
34049,-3.17658
34050,-3.60752
34051,-3.42757
34052,-3.14346
34053,-2.93327
34054,-2.61559
34055,-2.40239
34056,-2.34301
34057,-2.2725
34058,-2.2542
34059,-2.30681
34060,-2.54271
34061,-2.85804
34062,-2.93306
34063,-2.83559
34064,-2.61901
34065,-2.48395
34066,-2.44797
34067,-2.38378
34068,-2.52821
34069,-2.85665
34070,-3.14992
34071,-3.42231
34072,-3.55617
34073,-3.57143
34074,-3.54269
34075,-3.38333
34076,-3.07083
34077,-2.88229
34078,-2.56317
34079,-2.35713
34080,-2.32628
34081,-2.25007
34082,-2.20985
34083,-2.26061
34084,-2.48273
34085,-2.71815
34086,-2.33748
34087,-1.73964
34088,-1.5
34089,-1.5
34090,-1.5
34091,-1.5097
34092,-1.62559
34093,-2.01026
34094,-2.71062
34095,-3.20462
34096,-3.01099
34097,-3.42688
34098,-3.39271
34099,-3.211
34100,-2.91155
34101,-2.7618
34102,-2.49218
34103,-2.28861
34104,-2.25529
34105,-2.19814
34106,-2.17243
34107,-2.23699
34108,-2.46768
34109,-2.78744
34110,-2.25615
34111,-1.51663
34112,-1.5
34113,-1.5
34114,-1.5
34115,-1.5
34116,-1.53371
34117,-2.19911
34118,-2.85975
34119,-3.278
34120,-2.7481
34121,-3.4556
34122,-3.47418
34123,-3.3088
34124,-3.00736
34125,-2.8266
34126,-2.54598
34127,-2.32561
34128,-2.3015
34129,-2.25319
34130,-2.22759
34131,-2.28233
34132,-2.51362
34133,-2.78421
34134,-2.55335
34135,-1.93465
34136,-1.5
34137,-1.5
34138,-1.5
34139,-1.5
34140,-1.5
34141,-1.91657
34142,-2.83106
34143,-3.3241
34144,-3.02492
34145,-2.82287
34146,-3.4796
34147,-3.30831
34148,-3.06705
34149,-2.85656
34150,-2.6153
34151,-2.40647
34152,-2.3601
34153,-2.28146
34154,-2.242
34155,-2.27585
34156,-2.38445
34157,-2.46427
34158,-2.20365
34159,-1.68909
34160,-1.5
34161,-1.5
34162,-1.5
34163,-1.5
34164,-1.5
34165,-2.02046
34166,-2.89264
34167,-2.68435
34168,-3.24962
34169,-3.59038
34170,-3.51056
34171,-3.35434
34172,-3.10072
34173,-2.87991
34174,-2.63651
34175,-2.40702
34176,-2.34
34177,-2.23929
34178,-2.18297
34179,-2.1875
34180,-2.26877
34181,-2.30743
34182,-2.25184
34183,-2.13699
34184,-2.11489
34185,-2.10799
34186,-1.955
34187,-2.20509
34188,-2.32938
34189,-2.5927
34190,-2.9122
34191,-3.14352
34192,-3.28113
34193,-3.28877
34194,-3.2569
34195,-3.13338
34196,-2.91377
34197,-2.67308
34198,-2.39383
34199,-2.19727
34200,-2.15208
34201,-2.07589
34202,-2.02976
34203,-2.09153
34204,-2.3602
34205,-2.72172
34206,-2.85749
34207,-2.70144
34208,-2.16482
34209,-1.62346
34210,-1.5
34211,-1.5
34212,-1.5
34213,-2.24516
34214,-2.83387
34215,-3.20496
34216,-2.97921
34217,-3.38648
34218,-3.37813
34219,-3.21407
34220,-2.90699
34221,-2.72594
34222,-2.46756
34223,-2.25571
34224,-2.20345
34225,-2.15111
34226,-2.13598
34227,-2.19245
34228,-2.42609
34229,-2.74178
34230,-2.82222
34231,-2.78688
34232,-2.55561
34233,-2.518
34234,-2.54975
34235,-2.5622
34236,-2.64967
34237,-2.86406
34238,-3.07002
34239,-3.28089
34240,-3.40453
34241,-3.42982
34242,-3.39741
34243,-3.23264
34244,-2.91289
34245,-2.72267
34246,-2.43044
34247,-2.24291
34248,-2.24023
34249,-2.1727
34250,-2.1281
34251,-2.17482
34252,-2.4079
34253,-2.68555
34254,-2.40523
34255,-1.77928
34256,-1.5
34257,-1.5
34258,-1.5
34259,-1.5
34260,-1.62012
34261,-2.25733
34262,-2.8288
34263,-2.56791
34264,-3.38777
34265,-3.40419
34266,-3.39859
34267,-3.22939
34268,-2.9148
34269,-2.70902
34270,-2.41921
34271,-2.19827
34272,-2.15737
34273,-2.09261
34274,-2.07956
34275,-2.1479
34276,-2.43224
34277,-2.83696
34278,-2.93081
34279,-2.74876
34280,-2.428
34281,-2.23713
34282,-2.18663
34283,-2.21841
34284,-2.39833
34285,-2.83029
34286,-3.32648
34287,-3.67354
34288,-3.83994
34289,-3.8295
34290,-3.79078
34291,-3.56356
34292,-3.24941
34293,-3.04002
34294,-2.68562
34295,-2.44208
34296,-2.40909
34297,-2.33869
34298,-2.29101
34299,-2.35527
34300,-2.60923
34301,-3.01993
34302,-3.01078
34303,-2.68628
34304,-2.28497
34305,-2.01915
34306,-1.8954
34307,-1.89772
34308,-2.07693
34309,-2.67164
34310,-3.38975
34311,-3.76275
34312,-3.93874
34313,-3.94121
34314,-3.87729
34315,-3.66777
34316,-3.35852
34317,-3.16906
34318,-2.85547
34319,-2.61888
34320,-2.56175
34321,-2.47781
34322,-2.42403
34323,-2.45825
34324,-2.58702
34325,-2.70586
34326,-2.44075
34327,-1.73488
34328,-1.5
34329,-1.5
34330,-1.5
34331,-1.5
34332,-1.87944
34333,-2.71133
34334,-3.41285
34335,-3.07601
34336,-3.78316
34337,-3.88646
34338,-3.77882
34339,-3.5719
34340,-3.30049
34341,-3.06863
34342,-2.79576
34343,-2.56578
34344,-2.49137
34345,-2.38246
34346,-2.29808
34347,-2.2959
34348,-2.38533
34349,-2.44671
34350,-2.36419
34351,-2.13374
34352,-1.88384
34353,-1.72806
34354,-1.7285
34355,-1.68006
34356,-1.7039
34357,-2.25583
34358,-3.02735
34359,-3.41249
34360,-3.61579
34361,-3.65114
34362,-3.63309
34363,-3.50303
34364,-3.24767
34365,-2.99177
34366,-2.67476
34367,-2.44066
34368,-2.40241
34369,-2.33495
34370,-2.30299
34371,-2.38925
34372,-2.68689
34373,-3.10306
34374,-2.77572
34375,-1.72816
34376,-1.5
34377,-1.5
34378,-1.5
34379,-1.5
34380,-1.5
34381,-2.11124
34382,-3.25965
34383,-3.17645
34384,-3.26758
34385,-3.28761
34386,-3.9523
34387,-3.75892
34388,-3.45689
34389,-3.22382
34390,-2.87348
34391,-2.59747
34392,-2.54979
34393,-2.47181
34394,-2.42748
34395,-2.48519
34396,-2.76747
34397,-3.15474
34398,-2.93887
34399,-2.47012
34400,-2.04603
34401,-1.81645
34402,-1.60235
34403,-1.79472
34404,-2.13682
34405,-2.75484
34406,-3.39894
34407,-3.80048
34408,-3.96631
34409,-3.97831
34410,-3.93538
34411,-3.73235
34412,-3.38739
34413,-3.1534
34414,-2.7836
34415,-2.5207
34416,-2.48004
34417,-2.39784
34418,-2.34265
34419,-2.39284
34420,-2.68435
34421,-3.08992
34422,-3.01078
34423,-2.51672
34424,-1.86889
34425,-1.5
34426,-1.5
34427,-1.5
34428,-1.5
34429,-2.29949
34430,-3.17273
34431,-3.64095
34432,-3.58257
34433,-3.83962
34434,-3.82945
34435,-3.64557
34436,-3.32085
34437,-3.07932
34438,-2.7455
34439,-2.48709
34440,-2.45112
34441,-2.37759
34442,-2.34808
34443,-2.43487
34444,-2.70917
34445,-3.11674
34446,-2.80856
34447,-1.90985
34448,-1.5
34449,-1.5
34450,-1.5
34451,-1.5
34452,-1.5576
34453,-2.54522
34454,-3.49566
34455,-3.91934
34456,-4.06296
34457,-4.05157
34458,-3.28853
34459,-3.66609
34460,-3.36948
34461,-3.20457
34462,-2.86358
34463,-2.57969
34464,-2.53563
34465,-2.43593
34466,-2.3809
34467,-2.46243
34468,-2.76432
34469,-3.18152
34470,-2.87426
34471,-1.89066
34472,-1.5
34473,-1.5
34474,-1.5
34475,-1.5
34476,-1.5
34477,-1.98486
34478,-3.22333
34479,-3.8466
34480,-4.07589
34481,-4.07955
34482,-4.03143
34483,-3.79419
34484,-3.51203
34485,-3.31254
34486,-2.42064
34487,-2.75206
34488,-2.00653
34489,-1.90283
34490,-2.52666
34491,-2.5551
34492,-2.7006
34493,-2.85685
34494,-2.5244
34495,-1.71775
34496,-1.5
34497,-1.5
34498,-1.5
34499,-1.63377
34500,-1.96244
34501,-2.77346
34502,-3.36416
34503,-3.70388
34504,-3.91266
34505,-3.86889
34506,-3.78176
34507,-3.56361
34508,-3.28909
34509,-3.05331
34510,-2.78601
34511,-2.54431
34512,-2.49951
34513,-2.3734
34514,-2.26445
34515,-2.28748
34516,-2.35859
34517,-2.41698
34518,-2.21461
34519,-1.51338
34520,-1.5
34521,-1.5
34522,-1.5
34523,-1.5
34524,-1.5
34525,-1.74036
34526,-2.74694
34527,-3.26859
34528,-3.48441
34529,-3.51351
34530,-3.49282
34531,-3.37618
34532,-3.15655
34533,-2.94286
34534,-2.63383
34535,-2.37757
34536,-2.35225
34537,-2.29053
34538,-2.24576
34539,-2.33329
34540,-2.6168
34541,-3.03358
34542,-3.18997
34543,-3.1019
34544,-2.90472
34545,-2.47682
34546,-1.89664
34547,-1.5
34548,-1.79039
34549,-2.50196
34550,-3.30388
34551,-3.70221
34552,-3.84909
34553,-3.87863
34554,-3.87184
34555,-3.71544
34556,-3.37492
34557,-3.16298
34558,-2.1247
34559,-1.86645
34560,-2.06909
34561,-1.7703
34562,-2.42812
34563,-2.49875
34564,-2.77445
34565,-3.19127
34566,-3.0659
34567,-2.41407
34568,-1.89839
34569,-1.96013
34570,-2.26339
34571,-2.53017
34572,-2.81283
34573,-3.36154
34574,-3.74849
34575,-4.02155
34576,-4.15993
34577,-4.14279
34578,-4.14295
34579,-3.91575
34580,-3.56745
34581,-3.30422
34582,-2.93003
34583,-2.63467
34584,-2.62134
34585,-2.52529
34586,-2.48339
34587,-2.56941
34588,-2.86645
34589,-3.28672
34590,-2.88449
34591,-1.82144
34592,-1.5
34593,-1.5
34594,-1.5
34595,-1.5
34596,-1.5
34597,-2.02192
34598,-3.28792
34599,-3.90232
34600,-4.14132
34601,-4.17275
34602,-3.44372
34603,-3.26806
34604,-2.92059
34605,-3.34965
34606,-2.80889
34607,-2.73347
34608,-2.67667
34609,-2.59936
34610,-2.54281
34611,-2.6135
34612,-2.88512
34613,-3.33757
34614,-3.59819
34615,-3.7444
34616,-3.67422
34617,-3.64296
34618,-3.64477
34619,-3.55398
34620,-3.58008
34621,-3.87356
34622,-4.07665
34623,-4.2206
34624,-4.31733
34625,-4.31681
34626,-4.23336
34627,-3.99192
34628,-3.64464
34629,-3.40361
34630,-3.02672
34631,-2.70133
34632,-2.65721
34633,-2.55583
34634,-2.51899
34635,-2.57971
34636,-2.8622
34637,-3.29289
34638,-3.42865
34639,-3.31593
34640,-2.96001
34641,-2.79006
34642,-2.60848
34643,-2.50495
34644,-2.59384
34645,-3.0633
34646,-3.59823
34647,-3.89326
34648,-4.03043
34649,-4.01293
34650,-3.92958
34651,-3.71695
34652,-3.41427
34653,-3.19349
34654,-2.89458
34655,-2.6525
34656,-2.58949
34657,-2.48812
34658,-2.42976
34659,-2.45701
34660,-2.57919
34661,-2.72939
34662,-2.89218
34663,-2.78622
34664,-2.55387
34665,-2.39332
34666,-2.27164
34667,-2.31729
34668,-2.55363
34669,-2.98836
34670,-3.37902
34671,-3.62634
34672,-3.75914
34673,-3.75768
34674,-3.65546
34675,-3.48162
34676,-3.22875
34677,-3.02572
34678,-2.75192
34679,-2.53858
34680,-2.49034
34681,-2.40189
34682,-2.33406
34683,-2.3491
34684,-2.42108
34685,-2.49997
34686,-2.4402
34687,-1.93998
34688,-1.5
34689,-1.5
34690,-1.5
34691,-1.5
34692,-1.56178
34693,-2.22539
34694,-2.92747
34695,-3.33592
34696,-3.54379
34697,-3.59907
34698,-3.57066
34699,-3.45992
34700,-3.237
34701,-2.9728
34702,-2.66743
34703,-2.39453
34704,-2.37678
34705,-2.31276
34706,-2.29062
34707,-2.36779
34708,-2.67974
34709,-3.10768
34710,-3.24809
34711,-3.02347
34712,-2.37596
34713,-1.68331
34714,-1.52934
34715,-1.53279
34716,-1.90053
34717,-2.65724
34718,-3.38588
34719,-3.42939
34720,-3.9632
34721,-3.96953
34722,-3.93374
34723,-3.70377
34724,-3.3812
34725,-3.17272
34726,-2.82298
34727,-2.57633
34728,-2.55735
34729,-2.46964
34730,-2.39953
34731,-2.47665
34732,-2.76382
34733,-3.19951
34734,-3.39932
34735,-3.4385
34736,-3.28391
34737,-3.1537
34738,-3.13899
34739,-3.19034
34740,-3.2205
34741,-3.57389
34742,-3.84493
34743,-3.99224
34744,-4.14461
34745,-4.14483
34746,-4.09678
34747,-3.83074
34748,-3.48146
34749,-3.2417
34750,-2.86877
34751,-2.60859
34752,-2.57546
34753,-2.50552
34754,-2.46207
34755,-2.5259
34756,-2.79807
34757,-3.21457
34758,-3.279
34759,-2.87425
34760,-2.21557
34761,-1.67687
34762,-1.5
34763,-1.5
34764,-1.77762
34765,-2.65546
34766,-3.53108
34767,-3.9623
34768,-4.02821
34769,-4.1426
34770,-4.10613
34771,-3.85451
34772,-3.56527
34773,-3.28938
34774,-2.89582
34775,-2.60355
34776,-2.55091
34777,-2.46634
34778,-2.4375
34779,-2.50102
34780,-2.78625
34781,-3.21447
34782,-3.13066
34783,-2.4446
34784,-1.5992
34785,-1.5
34786,-1.5
34787,-1.5
34788,-1.5
34789,-2.33585
34790,-3.38747
34791,-3.93534
34792,-3.44834
34793,-4.13047
34794,-4.10206
34795,-3.91492
34796,-3.62078
34797,-3.31563
34798,-2.94873
34799,-2.66833
34800,-2.57805
34801,-2.48508
34802,-2.44724
34803,-2.51243
34804,-2.77709
34805,-3.21069
34806,-3.11022
34807,-2.47562
34808,-1.8124
