,Diesel,Solar,Hydrogen
15086,1.5,-1.500002,9.999999998899778e-08
15087,2.25381,-2.253809,0.0
15088,2.91826,-2.9182624,0.0
15089,3.198,-3.198,0.0
15090,2.9765,-2.9765,0.0
15091,2.019,-2.019,0.0
15092,1.838,-1.838,0.0
15093,1.7275,-1.7275,0.0
15094,1.5,-1.5,0.0
15095,1.5,-1.5000019999999998,0.0
15096,1.5,-1.5000000000000002,0.0
15097,2.0549,-2.0549007,0.0
15098,1.5,-1.4999980000000002,0.0
15099,2.3135,-2.3135,0.0
15100,2.42107,-2.4210732999999998,0.0
15101,2.0681,-2.068096,0.0
15102,1.50031,-1.5003099999999998,0.0
15103,1.5,-1.4999980000000002,-4.0000000001150227e-07
15104,1.5,-1.5,-1.0000000000287557e-06
15105,1.5,-1.4999999999999998,-1.1102230246251565e-16
15106,1.5,-1.5,1.999999999946489e-06
15107,1.5,-1.4999999999999998,1.9999999998354667e-06
15108,1.5,-1.5,9.999999999177334e-07
15109,1.5,-1.5000029999999998,9.999999994736442e-08
15110,1.6903,-1.6903000000000001,0.0
15111,2.39596,-2.395963,0.0
15112,2.96772,-2.9677187000000003,0.0
15113,3.2375,-3.2375,0.0
15114,2.355,-2.355,0.0
15115,2.048,-2.048,0.0
15116,1.886,-1.8860000000000001,0.0
15117,1.772,-1.7720000000000002,0.0
15118,1.5845,-1.5845000000000002,0.0
15119,2.18,-2.18,0.0
15120,2.129,-2.129,0.0
15121,2.1255,-2.1255,0.0
15122,2.174,-2.174,0.0
15123,2.3305,-2.3305,0.0
15124,2.46435,-2.4643499,0.0
15125,2.20412,-2.204119,0.0
15126,1.7095,-1.7095,0.0
15127,1.5,-1.4999979999999997,-4.0000000001150227e-07
15128,1.5,-1.4999949999999997,-5.00000000069889e-07
15129,1.5,-1.5,-1.0000000000287557e-06
15130,1.5,-1.5000000000000002,-1.1102230246251565e-16
15131,1.5,-1.5,9.999999999177334e-07
15132,1.5,-1.5,-9.999999999177334e-07
15133,1.5,-1.5,0.0
15134,1.59598,-1.5959800000000002,0.0
15135,2.32006,-2.320056,0.0
15136,2.89381,-2.8938109,0.0
15137,2.55098,-2.5509822,0.0
15138,2.9075,-2.9075,0.0
15139,1.943,-1.943,0.0
15140,1.752,-1.7520000000000002,0.0
15141,1.644,-1.6440000000000001,0.0
15142,2.1015,-2.1015,0.0
15143,2.0,-2.0,0.0
15144,1.9775,-1.9775,0.0
15145,1.9665,-1.9665,0.0
15146,2.0245,-2.0245,0.0
15147,2.1985,-2.1985,0.0
15148,2.31648,-2.316481,0.0
15149,1.78302,-1.7830240000000002,0.0
15150,1.5,-1.4999960000000003,2.0000000000575113e-07
15151,1.5,-1.5,-9.999999999177334e-07
15152,1.5,-1.5,-9.999999999177334e-07
15153,1.5,-1.5,-1.000000000139778e-06
15154,1.5,-1.5,4.000000000115023e-06
15155,1.5,-1.5,-5.000000000254801e-06
15156,1.5,-1.5,5.999999999728445e-06
15157,1.5,-1.5,-1.000000000139778e-06
15158,1.5,-1.5000030000000002,1.0000000000287557e-07
15159,2.11062,-2.1106190000000002,0.0
15160,2.85722,-2.8572187000000002,0.0
15161,2.4245,-2.4245,0.0
15162,2.2195,-2.2195,0.0
15163,1.9645,-1.9645000000000001,0.0
15164,1.8215,-1.8215000000000003,0.0
15165,1.708,-1.7080000000000002,0.0
15166,1.5135,-1.5135,0.0
15167,1.5,-1.5000020000000003,0.0
15168,1.90028,-1.9002838,0.0
15169,2.0475,-2.0475,0.0
15170,1.5,-1.5000002000000001,0.0
15171,1.5,-1.4999980000000002,0.0
15172,2.07089,-2.0708936000000002,0.0
15173,1.56991,-1.569907,0.0
15174,1.5,-1.5000019999999998,3.999999999559911e-07
15175,1.5,-1.4999999999999998,3.999999999892978e-06
15176,1.5,-1.5,-2.0000000000575113e-06
15177,1.5,-1.5,3.999999999892978e-06
15178,1.5,-1.4999999999999996,-2.220446049250313e-16
15179,1.5,-1.5,-2.000000000279556e-06
15180,1.5,-1.5,-9.999999999177334e-07
15181,1.5,-1.5000000000000002,-1.000000000139778e-06
15182,1.5,-1.500001,-3.0000000006413785e-07
15183,1.5,-1.5000006000000001,0.0
15184,2.71045,-2.7104468,0.0
15185,2.228,-2.228,0.0
15186,2.072,-2.072,0.0
15187,1.8655,-1.8655000000000004,0.0
15188,1.686,-1.6860000000000004,0.0
15189,1.5995,-1.5995000000000004,0.0
15190,1.5,-1.5000002,0.0
15191,1.97726,-1.9772626199999999,0.0
15192,1.5,-1.5000002000000001,0.0
15193,1.5,-1.4999998,0.0
15194,1.5,-1.5,0.0
15195,1.5,-1.5000002,0.0
15196,1.8593,-1.8593014,0.0
15197,1.5,-1.5,5.999999999894978e-07
15198,1.5,-1.5,-2.0000000000575113e-06
15199,1.5,-1.5000000000000002,-2.0000000000575113e-06
15200,1.5,-1.5,2.9999999997532e-06
15201,1.5,-1.5,4.000000000115023e-06
15202,1.5,-1.5,3.999999999892978e-06
15203,1.5,-1.5,-3.0000000001972893e-06
15204,1.5,-1.5,-3.999999999892978e-06
15205,1.5,-1.5,-5.999999999950489e-06
15206,1.5,-1.5000009999999997,-3.000000000086267e-07
15207,1.87187,-1.871866,0.0
15208,2.59254,-2.592539,0.0
15209,2.1475,-2.1475,0.0
15210,2.0265,-2.0265,0.0
15211,1.8475,-1.8475000000000001,0.0
15212,1.682,-1.6820000000000004,0.0
15213,1.545,-1.5450000000000004,0.0
15214,2.031,-2.031,0.0
15215,1.5,-1.5,0.0
15216,1.5,-1.5,0.0
15217,1.5,-1.5,0.0
15218,1.9875,-1.9875,0.0
15219,1.5,-1.499998,0.0
15220,2.31612,-2.3161217,0.0
15221,1.85658,-1.856582,0.0
15222,1.5,-1.499998,-4.0000000001150227e-07
15223,1.5,-1.5000000000000004,-3.000000000086267e-06
15224,1.5,-1.5,4.999999999810711e-06
15225,1.5,-1.5,-5.000000000032756e-06
15226,1.5,-1.5,-5.000000000032756e-06
15227,1.5,-1.5000000000000004,6.999999999868223e-06
15228,1.5,-1.5000000000000002,2.0000000000575113e-06
15229,1.5,-1.4999949999999997,-5.00000000069889e-07
15230,2.20324,-2.20324,0.0
15231,2.68113,-2.6811312,0.0
15232,2.2475,-2.2475,0.0
15233,2.4235,-2.4235,0.0
15234,2.20833,-2.20833335,0.0
15235,1.99317,-1.9931666500000005,0.0
15236,1.778,-1.778,0.0
15237,1.5865,-1.5865,0.0
15238,1.59812,-1.5981182,0.0
15239,1.5,-1.4999997999999999,0.0
15240,1.5,-1.4999997999999999,0.0
15241,2.0035,-2.0035,0.0
15242,1.5,-1.5,3.000000000086267e-06
15243,1.5305,-1.5305,0.0
15244,2.36821,-2.3682139,0.0
15245,2.13768,-2.137683,0.0
15246,1.5,-1.4999989999999999,2.999999999808711e-07
15247,1.5,-1.5,-1.000000000139778e-06
15248,1.5,-1.5000000000000002,-5.000000000032756e-06
15249,1.5,-1.5,3.999999999892978e-06
15250,1.5,-1.5,-2.0000000000575113e-06
15251,1.5,-1.5,4.999999999810711e-06
15252,1.5,-1.5,-5.000000000032756e-06
15253,1.5,-1.5000049999999998,4.999999999588667e-07
15254,1.5,-1.500003,1.0000000000287557e-07
15255,2.25637,-2.2563660000000003,0.0
15256,2.95127,-2.9512671000000004,0.0
15257,2.4885,-2.4885,0.0
15258,2.4185,-2.4185000000000003,0.0
15259,1.9665,-1.9665000000000004,0.0
15260,1.7905,-1.7905000000000002,0.0
15261,1.6405,-1.6405000000000003,0.0
15262,1.5,-1.499998,0.0
15263,1.5,-1.4999998,0.0
15264,2.002,-2.002,0.0
15265,1.99,-1.99,0.0
15266,2.0585,-2.0585,0.0
15267,1.5545,-1.5545,0.0
15268,2.38371,-2.3837139,0.0
15269,1.88908,-1.889077,0.0
15270,1.5,-1.4999950000000002,-5.00000000069889e-07
15271,1.5,-1.5,-1.999999999946489e-06
15272,1.5,-1.4999999999999998,-9.999999999177334e-07
15273,1.5,-1.5,5.999999999950489e-06
15274,1.5,-1.4999999999999996,-1.000000000139778e-06
15275,1.5,-1.5,-2.220446049250313e-16
15276,1.5,-1.5,-3.0000000001972893e-06
15277,1.5,-1.4999999999999998,-3.000000000086267e-06
15278,1.5,-1.5000040000000001,-2.0000000000575113e-07
15279,2.15436,-2.154357,0.0
15280,2.90313,-2.9031312000000002,0.0
15281,2.4185,-2.4185000000000003,0.0
15282,2.2455,-2.2455000000000003,0.0
15283,1.9215,-1.9215,0.0
15284,1.7935,-1.7935000000000003,0.0
15285,1.674,-1.6740000000000004,0.0
15286,1.5,-1.4999980000000002,0.0
15287,1.89592,-1.8959232000000001,0.0
15288,1.9955,-1.9955,0.0
15289,1.5,-1.5000002000000001,0.0
15290,1.5,-1.5000002,0.0
15291,1.514,-1.5140000000000002,0.0
15292,2.37094,-2.3709420999999997,0.0
15293,1.79798,-1.7979800000000001,0.0
15294,1.5,-1.500004,-2.0000000006126228e-07
15295,1.5,-1.5000000000000002,-1.000000000139778e-06
15296,1.5,-1.5,0.0
15297,1.5,-1.5,5.999999999728445e-06
15298,1.5,-1.5,3.999999999892978e-06
15299,1.5,-1.4999999999999996,0.0
15300,1.5,-1.5,6.999999999868223e-06
15301,1.5,-1.4999999999999998,1.999999999946489e-06
15302,1.5,-1.5000040000000001,-2.0000000000575113e-07
15303,2.22304,-2.223037,0.0
15304,2.9895,-2.9894952999999997,0.0
15305,2.4745,-2.4745000000000004,0.0
15306,2.256,-2.2560000000000002,0.0
15307,1.979,-1.979,0.0
15308,1.836,-1.8360000000000003,0.0
15309,1.722,-1.722,0.0
15310,1.5025,-1.5025,0.0
15311,1.60345,-1.6034523999999999,0.0
15312,1.5,-1.5,0.0
15313,2.06,-2.06,0.0
15314,1.5,-1.4999980000000002,0.0
15315,1.567,-1.5670000000000002,0.0
15316,2.40917,-2.4091701999999997,0.0
15317,1.84857,-1.8485719999999999,0.0
15318,1.5,-1.500002,3.999999999559911e-07
15319,1.5,-1.4999999999999998,-9.999999999177334e-07
15320,1.5,-1.4999999999999996,-2.220446049250313e-16
15321,1.5,-1.5,-1.000000000139778e-06
15322,1.5,-1.5000000000000004,-4.000000000115023e-06
15323,1.5,-1.5,-1.000000000139778e-06
15324,1.5,-1.5,5.000000000032756e-06
15325,1.5,-1.5,-9.999999999177334e-07
15326,1.5,-1.5,-2.7755575615628914e-17
15327,2.25922,-2.259221,0.0
15328,3.00022,-3.0002234,0.0
15329,2.4775,-2.4775,0.0
15330,2.25,-2.25,0.0
15331,1.9885,-1.9885000000000002,0.0
15332,1.8645,-1.8645,0.0
15333,1.751,-1.7510000000000003,0.0
15334,1.528,-1.528,0.0
15335,1.66532,-1.6653244000000003,0.0
15336,1.5,-1.5,0.0
15337,2.0535,-2.0535,0.0
15338,1.5,-1.5,0.0
15339,1.5,-1.5,0.0
15340,2.17526,-2.1752624000000003,0.0
15341,1.64008,-1.6400769999999998,0.0
15342,1.5,-1.4999949999999997,-4.999999999588667e-07
15343,1.5,-1.5000000000000002,-2.0000000000575113e-06
15344,1.5,-1.5,-2.220446049250313e-16
15345,1.5,-1.4999999999999996,4.999999999810711e-06
15346,1.5,-1.5,-2.0000000000575113e-06
15347,1.5,-1.5,-1.000000000139778e-06
15348,1.5,-1.5000000000000004,6.999999999868223e-06
15349,1.5,-1.5,2.9999999999752447e-06
15350,1.5,-1.4999959999999999,1.9999999997799556e-07
15351,1.5,-1.5000020000000003,0.0
15352,2.90209,-2.9020875,0.0
15353,2.3295,-2.3295000000000003,0.0
15354,2.166,-2.1660000000000004,0.0
15355,1.9415,-1.9415,0.0
15356,1.775,-1.7750000000000004,0.0
15357,1.7025,-1.7025000000000001,0.0
15358,1.5,-1.5000019999999998,0.0
15359,1.5,-1.5000002000000001,0.0
15360,1.5,-1.5,0.0
15361,1.5,-1.5000002000000001,0.0
15362,1.9965,-1.9965,0.0
15363,1.81745,-1.817449,0.0
15364,1.98372,-1.9837187,0.0
15365,1.5,-1.5000001000000003,6.999999999958428e-08
15366,1.5,-1.5,-1.1102230246251565e-16
15367,1.5,-1.4999999999999998,-2.9999999999752447e-06
15368,1.5,-1.5,3.999999999892978e-06
15369,1.5,-1.5,-2.0000000000575113e-06
15370,1.5,-1.5,1.9999999998354667e-06
15371,1.5,-1.5,-4.000000000115023e-06
15372,1.5,-1.5,-1.000000000139778e-06
15373,1.5,-1.5,1.999999999946489e-06
15374,1.5,-1.4999970000000002,-1.0000000001675335e-07
15375,2.14385,-2.143846,0.0
15376,2.74068,-2.7406797,0.0
15377,2.1855,-2.1855,0.0
15378,2.063,-2.063,0.0
15379,1.8445,-1.8445,0.0
15380,1.664,-1.6640000000000001,0.0
15381,1.538,-1.5380000000000003,0.0
15382,1.5,-1.5000002,0.0
15383,1.956,-1.956,0.0
15384,1.9285,-1.9285,0.0
15385,1.51236,-1.5123626000000001,0.0
15386,1.5,-1.4999997999999999,0.0
15387,1.5,-1.5,0.0
15388,2.41481,-2.4148109,0.0
15389,2.02515,-2.025149,0.0
15390,1.5,-1.500003,1.0000000000287557e-07
15391,1.5,-1.5000000000000002,-1.1102230246251565e-16
15392,1.5,-1.5,-4.000000000115023e-06
15393,1.5,-1.5000000000000002,-9.999999999177334e-07
15394,1.5,-1.5,-5.000000000032756e-06
15395,1.5,-1.4999999999999998,-7.000000000090267e-06
15396,1.5,-1.5,5.000000000032756e-06
15397,1.5,-1.500001,-2.9999999995311555e-07
15398,1.6061,-1.6061000000000003,0.0
15399,2.46347,-2.463473,0.0
15400,3.07068,-3.0706797,0.0
15401,2.5105,-2.5105,0.0
15402,3.0365,-3.0365,0.0
15403,2.037,-2.0370000000000004,0.0
15404,2.563,-2.563,0.0
15405,1.714,-1.714,0.0
15406,1.524,-1.524,0.0
15407,1.5,-1.5000020000000003,0.0
15408,1.5,-1.5,0.0
15409,2.0645,-2.0645,0.0
15410,2.1155,-2.1155,0.0
15411,2.29,-2.29,0.0
15412,2.46367,-2.4636749,0.0
15413,1.97918,-1.979183,0.0
15414,1.5,-1.500004,-2.0000000000575113e-07
15415,1.5,-1.5,1.0000000000287557e-06
15416,1.5,-1.5000000000000002,2.9999999999752447e-06
15417,1.5,-1.5,-5.999999999950489e-06
15418,1.5,-1.4999999999999996,-7.000000000312312e-06
15419,1.5,-1.5000000000000002,-9.999999999177334e-07
15420,1.5,-1.4999999999999998,-4.000000000115023e-06
15421,1.5,-1.500005,4.999999999588667e-07
15422,1.59591,-1.59591,0.0
15423,2.46352,-2.463517,0.0
15424,3.07668,-3.0766796999999997,0.0
15425,2.473,-2.4730000000000003,0.0
15426,2.253,-2.253,0.0
15427,1.9775,-1.9775,0.0
15428,1.7765,-1.7765,0.0
15429,1.6755,-1.6755,0.0
15430,1.5,-1.5,0.0
15431,1.68038,-1.6803818,0.0
15432,1.5,-1.5000001999999997,0.0
15433,2.02,-2.02,0.0
15434,1.5,-1.4999999999999998,0.0
15435,2.2525,-2.2525,0.0
15436,2.41877,-2.4187671,0.0
15437,1.97842,-1.978421,0.0
15438,1.5,-1.5000040000000001,-2.000000000335067e-07
15439,1.5,-1.5000000000000002,0.0
15440,1.5,-1.4999999999999998,-5.999999999950489e-06
15441,1.5,-1.5,6.000000000172534e-06
15442,1.5,-1.4999999999999996,3.999999999892978e-06
15443,1.5,-1.4999999999999998,6.999999999868223e-06
15444,1.5,-1.4999999999999998,5.999999999950489e-06
15445,1.5,-1.499997,-9.999999994736442e-08
15446,1.5,-1.5000016,1.9999999999881224e-08
15447,2.35774,-2.357745,0.0
15448,3.00804,-3.00804374,0.0
15449,2.4165,-2.4165,0.0
15450,2.236,-2.236,0.0
15451,2.72917,-2.7291666500000002,0.0
15452,2.53533,-2.5353333499999997,0.0
15453,1.6545,-1.6545,0.0
15454,1.5,-1.5,0.0
15455,1.5,-1.4999980000000002,0.0
15456,1.5,-1.5000000000000002,0.0
15457,1.5,-1.5,0.0
15458,1.52554,-1.5255429999999999,0.0
15459,2.3025,-2.3025,0.0
15460,2.4805,-2.4804953,0.0
15461,2.1162,-2.1162020000000004,0.0
15462,1.5,-1.4999979999999997,1.9999999997799556e-07
15463,1.5,-1.5000039999999997,-2.0000000000575113e-07
15464,1.5,-1.4999999999999998,-1.0000000000287557e-06
15465,1.5,-1.5000000000000002,-5.000000000032756e-06
15466,1.5,-1.5000000000000004,9.999999999177334e-07
15467,1.5,-1.5000000000000002,-5.000000000032756e-06
15468,1.5,-1.4999999999999998,-2.000000000279556e-06
15469,1.5,-1.5000009999999997,6.999999999646178e-07
15470,1.5,-1.5000004000000002,7.99999999995249e-08
15471,2.38888,-2.388881,0.0
15472,3.07091,-3.0709077999999996,0.0
15473,2.483,-2.483,0.0
15474,2.282,-2.282,0.0
15475,1.999,-1.999,0.0
15476,2.524,-2.524,0.0
15477,1.7385,-1.7385000000000002,0.0
15478,1.5,-1.5000019999999998,0.0
15479,1.5,-1.5000019999999998,0.0
15480,1.98164,-1.9816360000000002,0.0
15481,2.079,-2.079,0.0
15482,2.131,-2.131,0.0
15483,2.295,-2.295,0.0
15484,2.52622,-2.5262233999999997,0.0
15485,2.16394,-2.1639399999999998,0.0
15486,1.5,-1.5000007000000002,-1.0000000001675335e-08
15487,1.5,-1.499997,-1.0000000005838672e-07
15488,1.5,-1.4999999999999998,1.9999999998354667e-06
15489,1.5,-1.5,9.999999999177334e-07
15490,1.5,-1.5,-9.999999999177334e-07
15491,1.5,-1.4999999999999998,-2.0000000000575113e-06
15492,1.5,-1.5000049999999998,4.999999999588667e-07
15493,1.5,-1.4999989999999999,2.999999999808711e-07
15494,1.92581,-1.9258100000000002,0.0
15495,2.51396,-2.5139570000000004,0.0
15496,2.96327,-2.96327187,0.0
15497,2.2905,-2.2905,0.0
15498,2.71647,-2.7164717,0.0
15499,1.8565,-1.8565,0.0
15500,1.719,-1.7190000000000003,0.0
15501,1.5895,-1.5895000000000001,0.0
15502,1.5,-1.5000002000000001,0.0
15503,2.0125,-2.0125,0.0
15504,1.9745,-1.9745,0.0
15505,1.9995,-1.9995,0.0
15506,1.998,-1.998,0.0
15507,2.1005,-2.1005,0.0
15508,2.08367,-2.0836702,0.0
15509,1.652,-1.6520039999999998,0.0
15510,1.5,-1.499996,1.9999999995023998e-07
15511,1.5,-1.5,-2.0000000000575113e-06
15512,1.5,-1.5,-3.0000000001972893e-06
15513,1.5,-1.5,5.000000000032756e-06
15514,1.5,-1.5,-2.000000000279556e-06
15515,1.5,-1.5,-1.000000000139778e-06
15516,1.5,-1.4999999999999998,1.9999999998354667e-06
15517,1.5,-1.5000000000000002,-3.000000000086267e-06
15518,1.5,-1.499997,-1.0000000000287557e-07
15519,1.5,-1.499998,0.0
15520,2.81045,-2.8104515,0.0
15521,2.1975,-2.1975000000000002,0.0
15522,2.029,-2.0290000000000004,0.0
15523,1.846,-1.846,0.0
15524,1.74,-1.7400000000000002,0.0
15525,1.5815,-1.5815000000000001,0.0
15526,2.082,-2.082,0.0
15527,2.017,-2.017,0.0
15528,1.5,-1.4999997999999999,0.0
15529,1.5,-1.5,0.0
15530,1.5,-1.5,0.0
15531,1.997,-1.997,0.0
15532,1.98045,-1.9804515,0.0
15533,1.53379,-1.5337939999999999,0.0
15534,1.5,-1.4999949999999997,-5.00000000069889e-07
15535,1.5,-1.5,5.999999999950489e-06
15536,1.5,-1.5,-1.000000000139778e-06
15537,1.5,-1.5,9.999999996956888e-07
15538,1.5,-1.5,-2.220446049250313e-16
15539,1.5,-1.5,9.999999996956888e-07
15540,1.5,-1.5,-1.000000000139778e-06
15541,1.5,-1.4999999999999998,5.000000000032756e-06
15542,1.5,-1.5000020000000003,3.999999999559911e-07
15543,2.05943,-2.059434,0.0
15544,2.73827,-2.7382718699999997,0.0
15545,2.1365,-2.1365000000000003,0.0
15546,2.022,-2.0220000000000002,0.0
15547,1.8415,-1.8415000000000004,0.0
15548,1.69,-1.69,0.0
15549,1.588,-1.588,0.0
15550,1.5,-1.4999998,0.0
15551,1.5,-1.5000002000000001,0.0
15552,1.5,-1.5,0.0
15553,1.5,-1.5,0.0
15554,1.70072,-1.7007206000000001,0.0
15555,1.504,-1.504,0.0
15556,2.44054,-2.4405437400000003,0.0
15557,2.33939,-2.33939,0.0
15558,2.04985,-2.049849,0.0
15559,1.68149,-1.68149,0.0
15560,1.5,-1.5000031,-3.0000000005026006e-08
15561,1.5,-1.4999959999999999,2.0000000000575113e-07
15562,1.5,-1.500002,3.999999999976245e-07
15563,1.5,-1.500004,0.0
15564,1.5,-1.500003,0.0
15565,1.69805,-1.6980529999999998,0.0
15566,2.12613,-2.126134,0.0
15567,2.53452,-2.5345150000000003,0.0
15568,3.00664,-3.00663593,0.0
15569,2.385,-2.3850000000000002,0.0
15570,2.213,-2.213,0.0
15571,2.634,-2.634,0.0
15572,2.4915,-2.4915,0.0
15573,2.3695,-2.3695,0.0
15574,2.1435,-2.1435,0.0
15575,2.0705,-2.0705,0.0
15576,2.053,-2.053,0.0
15577,2.0535,-2.0535,0.0
15578,2.1135,-2.1135,0.0
15579,2.2795,-2.2795,0.0
15580,2.49541,-2.4954077999999997,0.0
15581,2.44067,-2.440671,0.0
15582,2.29554,-2.295543,0.0
15583,1.98973,-1.9897300000000002,0.0
15584,1.96417,-1.96417,0.0
15585,1.59717,-1.59717,0.0
15586,1.5,-1.499997,-1.0000000005838672e-07
15587,1.5,-1.499997,-1.0000000005838672e-07
15588,1.5,-1.500001,-3.0000000006413785e-07
15589,1.5,-1.5000030000000002,-1.9999999999187335e-07
15590,2.0032,-2.003197,0.0
15591,2.55478,-2.554783,0.0
15592,3.03714,-3.03713593,0.0
15593,2.48693,-2.486932,0.0
15594,2.923,-2.923,0.0
15595,2.643,-2.643,0.0
15596,2.4205,-2.4205,0.0
15597,2.3015,-2.3015,0.0
15598,2.061,-2.061,0.0
15599,1.9745,-1.9745,0.0
15600,1.9455,-1.9455,0.0
15601,1.9185,-1.9185,0.0
15602,1.945,-1.945,0.0
15603,2.126,-2.126,0.0
15604,2.40091,-2.4009077999999997,0.0
15605,2.1374,-2.137401,0.0
15606,1.5,-1.4999970000000002,-2.0000000001962892e-07
15607,1.5,-1.5000000000000002,-1.1102230246251565e-16
15608,1.5,-1.4999999999999998,1.999999999946489e-06
15609,1.5,-1.4999999999999998,0.0
15610,1.5,-1.4999999999999996,-7.000000000312312e-06
15611,1.5,-1.5000000000000002,4.000000000115023e-06
15612,1.5,-1.4999999999999998,1.999999999946489e-06
15613,1.5,-1.5000010000000001,-3.0000000006413785e-07
15614,1.59393,-1.5939269999999999,0.0
15615,2.33132,-2.331317,0.0
15616,2.91414,-2.91413593,0.0
15617,2.993,-2.993,0.0
15618,2.152,-2.152,0.0
15619,1.8885,-1.8885,0.0
15620,1.739,-1.7390000000000003,0.0
15621,1.6185,-1.6185,0.0
15622,1.59124,-1.5912366000000002,0.0
15623,1.5,-1.5000002000000001,0.0
15624,2.0195,-2.0195,0.0
15625,2.014,-2.014,0.0
15626,2.069,-2.069,0.0
15627,2.2525,-2.2525,0.0
15628,2.46941,-2.4694078,0.0
15629,2.00484,-2.0048380000000003,0.0
15630,1.5,-1.5000020000000003,-6.000000000172534e-07
15631,1.5,-1.5,-2.0000000000575113e-06
15632,1.5,-1.5,-1.9999999998354667e-06
15633,1.5,-1.5,9.999999999177334e-07
15634,1.5,-1.5,9.999999999177334e-07
15635,1.5,-1.4999999999999996,-2.0000000000575113e-06
15636,1.5,-1.5000000000000002,-9.999999999177334e-07
15637,1.5,-1.5000000000000002,2.0000000000575113e-06
15638,1.5,-1.5000000000000002,0.0
15639,2.3818,-2.3818029999999997,0.0
15640,2.3545,-2.3545000000000003,0.0
15641,2.419,-2.419,0.0
15642,2.2345,-2.2345,0.0
15643,1.972,-1.972,0.0
15644,1.8225,-1.8225000000000002,0.0
15645,1.6925,-1.6925000000000003,0.0
15646,1.5,-1.5,0.0
15647,1.96209,-1.9620909999999998,0.0
15648,2.0175,-2.0175,0.0
15649,1.5,-1.5,0.0
15650,1.5,-1.5,0.0
15651,2.2805,-2.2805,0.0
15652,2.53327,-2.5332718699999996,0.0
15653,2.08825,-2.088251,0.0
15654,1.5,-1.500002,4.0000000001150227e-07
15655,1.5,-1.5,-1.1102230246251565e-16
15656,1.5,-1.5,-5.000000000032756e-06
15657,1.5,-1.5,-5.000000000032756e-06
15658,1.5,-1.5,9.999999996956888e-07
15659,1.5,-1.5,-2.9999999999752447e-06
15660,1.5,-1.4999999999999998,-5.000000000254801e-06
15661,1.5,-1.5,9.999999999177334e-07
15662,1.5,-1.4999974999999999,4.999999999449889e-08
15663,2.43799,-2.437987,0.0
15664,2.371,-2.371,0.0
15665,2.4,-2.4000000000000004,0.0
15666,2.2305,-2.2305,0.0
15667,1.9735,-1.9735,0.0
15668,1.791,-1.7910000000000004,0.0
15669,1.6625,-1.6625,0.0
15670,1.5,-1.5,0.0
15671,2.02947,-2.0294745599999997,0.0
15672,1.5,-1.5000002000000001,0.0
15673,1.5,-1.4999997999999999,0.0
15674,1.998,-1.998,0.0
15675,2.063,-2.063,0.0
15676,2.17114,-2.17113593,0.0
15677,1.87694,-1.876944,0.0
15678,1.5,-1.4999999999999998,0.0
15679,1.5,-1.5000040000000001,-2.0000000000575113e-07
15680,1.5,-1.4999999999999998,-4.000000000115023e-06
15681,1.5,-1.5,-2.0000000000575113e-06
15682,1.5,-1.5,0.0
15683,1.5,-1.5,-2.220446049250313e-16
15684,1.5,-1.4999999999999998,-2.0000000000575113e-06
15685,1.5,-1.5000049999999998,4.999999999588667e-07
15686,1.88914,-1.889141,0.0
15687,2.61254,-2.612545,0.0
15688,2.1785,-2.1785,0.0
15689,2.1785,-2.1785,0.0
15690,2.1785,-2.1785,0.0
15691,2.1785,-2.1785,0.0
15692,2.1785,-2.1785,0.0
15693,1.5555,-1.5555000000000003,0.0
15694,1.89634,-1.8963392000000001,0.0
15695,2.0175,-2.0175,0.0
15696,1.9475,-1.9475,0.0
15697,1.918,-1.918,0.0
15698,1.9405,-1.9405,0.0
15699,1.9815,-1.9815,0.0
15700,2.01864,-2.01863593,0.0
15701,1.71273,-1.7127299999999999,0.0
15702,1.5,-1.4999969999999998,-1.0000000000287557e-07
15703,1.5,-1.5000000000000002,9.999999999177334e-07
15704,1.5,-1.5,2.9999999999752447e-06
15705,1.5,-1.5,5.999999999728445e-06
15706,1.5,-1.4999999999999998,3.999999999892978e-06
15707,1.5,-1.4999999999999998,-5.999999999950489e-06
15708,1.5,-1.5,-5.000000000032756e-06
15709,1.5,-1.5000010000000001,-2.9999999995311555e-07
15710,1.5203,-1.520296,0.0
15711,2.27301,-2.273006,0.0
15712,2.1255,-2.1255,0.0
15713,2.1605,-2.1605000000000003,0.0
15714,2.041,-2.0410000000000004,0.0
15715,1.8455,-1.8455000000000004,0.0
15716,1.69,-1.69,0.0
15717,1.54534,-1.545338,0.0
15718,2.0135,-2.0135,0.0
15719,1.5,-1.4999998,0.0
15720,1.8725,-1.8725,0.0
15721,1.851,-1.851,0.0
15722,1.8915,-1.8915,0.0
15723,2.0695,-2.0695,0.0
15724,2.34314,-2.34313593,0.0
15725,2.24467,-2.244671,0.0
15726,1.79479,-1.794791,0.0
15727,1.5,-1.499995,-5.000000000143778e-07
15728,1.5,-1.4999959999999999,2.0000000000575113e-07
15729,1.5,-1.4999990000000003,2.9999999995311555e-07
15730,1.5,-1.500002,3.999999999559911e-07
15731,1.5,-1.499996,-8.000000000230045e-07
15732,1.5,-1.5000049999999998,4.999999999588667e-07
15733,1.5,-1.500001,-2.0000000000575113e-07
15734,2.01989,-2.019891,0.0
15735,2.55484,-2.554836,0.0
15736,2.45676,-2.4567579999999998,0.0
15737,2.2995,-2.2995,0.0
15738,2.835,-2.835,0.0
15739,2.561,-2.561,0.0
15740,2.374,-2.374,0.0
